"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Oceania","2006","5262228","2667178","100","100","8.92642261644749","4.03357445602403","4.91266375545852","4712","2156","2556"
"Oceania (exc. Australia and New Zealand)","2006","1796503","948976","100","100","16.6162971764732","7.45386477639456","9.23124082087576","2992","1420","1572"
"Australia and New Zealand","2006","3465725","1718202","100","100","4.94492328081575","2.1394832624678","2.81145507943361","1720","736","984"
"North America, Europe, Australia and New Zealand","2006","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2006","0","0","NaN","NaN",,,,,,
"World","2006","1203809234","625831537","100","100","13.4997264261549","5.75961214108449","7.78495259254021","1626414","722991","903422"
"Least developed countries","2007","158631921","85606707","100","100","24.558473547689","10.9831711864646","13.7260580060199","390940","189085","201855"
"Landlocked developing countries","2007","80553144","43571619","100","100","23.5295095337404","10.082801136654","13.5836698387768","189466","88310","101156"
"Small island developing States","2007","10511682","5480360","100","100","14.2300903219587","5.98347639978828","8.29625436436619","14961","6578","8383"
"Europe and Northern America","2007","147193490","72022528","100","100","7.7489925894404","2.88626047741704","4.87680784977616","115133","41635","73498"
"Northern America","2007","47965059","24235893","100","100","7.600102305933","2.96042900779587","4.65344950503808","36507","14371","22136"
"Europe","2007","99228431","47786636","100","100","7.81428139766349","2.84864071522897","4.97982641872574","78626","27264","51362"
"Latin America and the Caribbean","2007","105492438","54051614","100","100","12.6469099750012","5.16556271593415","7.52019328913797","133647","55986","77661"
"Central and Southern Asia","2007","346495377","180295767","100","100","15.4767325968163","6.60858490144023","8.92714348099756","537158","239090","298068"
"Central Asia","2007","13087512","6825422","100","100","9.79778160799894","3.56703245933726","6.25305399523268","12734","4878","7856"
"Southern Asia","2007","333407865","173470346","100","100","15.6990005978388","6.72806934345632","9.03169713902292","524424","234212","290212"
"Eastern and South-Eastern Asia","2007","365632963","187536413","100","100","7.04716451097454","3.12676252237312","3.9326986032058","257816","117460","140356"
"Eastern Asia","2007","256110674","131954254","100","100","5.21114069237649","2.21702098768009","3.00077248026442","133199","58574","74625"
"South-Eastern Asia","2007","109522289","55582159","100","100","11.3255709208971","5.28321029842548","6.07445323636733","124617","58886","65731"
"Northern Africa and Western Asia","2007","84268184","43154689","100","100","10.778105186889","4.73609855264648","6.07075834404941","91044","40974","50070"
"Western Asia","2007","43359853","22091302","100","100","10.4698529241148","4.59958313130605","5.8973953529931","45529","20369","25160"
"Northern Africa","2007","40908331","21063387","100","100","11.1052531417979","4.8792559964588","6.25652432918933","45515","20605","24910"
"Sub-Saharan Africa","2007","157875148","84862918","100","100","29.3015482852992","12.3510009114566","17.1625216949397","463715","210931","252784"
"Oceania","2007","5372109","2716139","100","100","8.79230097548467","3.97567708683548","4.8358496653592","4739","2164","2575"
"Oceania (exc. Australia and New Zealand)","2007","1843025","970966","100","100","16.453972741576","7.37256921980569","9.14885408177009","3040","1437","1603"
"Australia and New Zealand","2007","3529084","1745173","100","100","4.79570536151908","2.08072110294818","2.72064516237381","1699","727","972"
"North America, Europe, Australia and New Zealand","2007","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2007","0","0","NaN","NaN",,,,,,
"World","2007","1212329706","624640067","100","100","13.1960824401701","5.65317184008476","7.58579439936852","1603255","708241","895013"
"Least developed countries","2008","162383734","87627989","100","100","24.8013682888143","11.1390006804056","13.8162670161019","404317","196311","208006"
"Landlocked developing countries","2008","82647935","44567188","100","100","22.633971214187","9.77135755688642","12.9895390882308","187101","87524","99577"
"Small island developing States","2008","10700475","5544370","100","100","13.9787169024645","5.87067221130032","8.15592545609683","14974","6529","8445"
"Europe and Northern America","2008","146035130","70723852","100","100","7.33932399674941","2.70822490190275","4.64367521169144","108466","38359","70107"
"Northern America","2008","48305206","24367298","100","100","7.26766715389593","2.78428159520812","4.49590341983343","35161","13588","21573"
"Europe","2008","97729924","46356554","100","100","7.36819369704478","2.66824157192757","4.71252628365606","73305","24771","48534"
"Latin America and the Caribbean","2008","105992903","54224237","100","100","12.8144360736795","5.259512169739","7.59486921098329","136124","57189","78935"
"Central and Southern Asia","2008","350442082","181498024","100","100","15.0590936678552","6.42134282862668","8.69357526642064","528871","233843","295028"
"Central Asia","2008","13281885","6814723","100","100","9.31882200579115","3.43589981352681","5.90320501326872","12349","4691","7658"
"Southern Asia","2008","337160197","174683301","100","100","15.2845495838376","6.53762962003606","8.80448039562507","516522","229152","287370"
"Eastern and South-Eastern Asia","2008","363449226","181974450","100","100","7.20388337974553","3.23031075163137","3.98645010073543","262734","117757","144977"
"Eastern Asia","2008","253648477","126046931","100","100","5.05339805802119","2.10493396163974","2.95468351004773","128636","53120","75516"
"South-Eastern Asia","2008","109800749","55927519","100","100","12.1509603205856","5.76199179051","6.42599506086221","134098","64637","69461"
"Northern Africa and Western Asia","2008","85331232","43419620","100","100","10.3085011621534","4.61649020595668","5.71840993967685","88253","40182","48071"
"Western Asia","2008","44190409","22374011","100","100","8.91256153528852","4.13174142386005","4.80065517728609","39524","18527","20997"
"Northern Africa","2008","41140823","21045609","100","100","11.8109420678497","5.13157823957743","6.71381630191174","48729","21655","27074"
"Sub-Saharan Africa","2008","161936153","86966333","100","100","28.3698452077628","12.0208433443451","16.5479218395251","460535","210346","250189"
"Oceania","2008","5487718","2762060","100","100","8.63470100586372","3.90970814498441","4.74353871282101","4756","2164","2592"
"Oceania (exc. Australia and New Zealand)","2008","1889311","992172","100","100","16.2636027481839","7.28060401899384","9.04888004158823","3081","1450","1631"
"Australia and New Zealand","2008","3598407","1769889","100","100","4.63411803744951","2.01504396831583","2.62436227450556","1675","714","961"
"North America, Europe, Australia and New Zealand","2008","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2008","0","0","NaN","NaN",,,,,,
"World","2008","1218674442","621568575","100","100","12.9962774982824","5.61383765471265","7.42411763470038","1589742","699841","889900"
"Least developed countries","2009","166312806","89742748","100","100","26.2308413836059","11.4328584072148","14.9691228382814","437349","206383","230966"
"Landlocked developing countries","2009","84743756","45572536","100","100","27.5262475968795","11.4195199294082","16.2927834325852","233371","104681","128690"
"Small island developing States","2009","10850826","5575364","100","100","13.7767714190962","5.78909350521653","8.03418858282426","14985","6474","8511"
"Europe and Northern America","2009","144522956","69105298","100","100","6.89773459647669","2.52325279305339","4.38554764877707","101213","34918","66295"
"Northern America","2009","48576669","24323964","100","100","6.90372198516354","2.60165548472826","4.3132881903128","33640","12673","20967"
"Europe","2009","95946287","44781335","100","100","6.88949700575081","2.48066203833537","4.41979899499937","67573","22245","45328"
"Latin America and the Caribbean","2009","106436410","54353364","100","100","12.989686313036","5.35831823101975","7.67247966970764","138634","58405","80229"
"Central and Southern Asia","2009","353968746","182580318","100","100","14.6012950581034","6.22344289105331","8.43031776823415","518160","227965","290195"
"Central Asia","2009","13394320","6782797","100","100","8.85135306869989","3.3146616226505","5.55510473853602","11870","4504","7366"
"Southern Asia","2009","340574426","175797521","100","100","14.826872615827","6.33550262418231","8.54551009326568","506290","223461","282829"
"Eastern and South-Eastern Asia","2009","361345904","175886673","100","100","6.72665681054774","2.98419799703667","3.75366047959592","244625","105133","139492"
"Eastern Asia","2009","251338735","119686076","100","100","4.89580205063789","1.99798405353813","2.90361938232323","124439","47874","76565"
"South-Eastern Asia","2009","110007169","56200597","100","100","10.8820677426578","5.08122072966965","5.83047293291866","120186","57259","62927"
"Northern Africa and Western Asia","2009","86147751","43600447","100","100","9.3634710146453","4.31904876383879","5.06630386424852","80965","37744","43221"
"Western Asia","2009","44845817","22590740","100","100","7.74777161823081","3.76612230278938","3.99670138165238","34873","17048","17825"
"Northern Africa","2009","41301935","21009707","100","100","11.1206444163188","4.91324266561552","6.23805080808377","46092","20696","25396"
"Sub-Saharan Africa","2009","166024788","89103643","100","100","30.3683588985753","12.6907701919662","17.9048145939506","505543","227603","277940"
"Oceania","2009","5594946","2796014","100","100","8.51726287022425","3.86588416126198","4.66943018515717","4786","2166","2620"
"Oceania (exc. Australia and New Zealand)","2009","1934973","1012431","100","100","16.1728210781906","7.23840379172293","8.99955973376842","3139","1471","1668"
"Australia and New Zealand","2009","3659973","1783584","100","100","4.47507043312922","1.9464286814528","2.53357317116336","1647","695","952"
"North America, Europe, Australia and New Zealand","2009","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2009","0","0","NaN","NaN",,,,,,
"World","2009","1224041499","617425756","100","100","12.9531602136849","5.60384018921786","7.39073653086657","1593929","693935","899993"
"Least developed countries","2010","170323614","91906276","100","100","23.7619373184582","10.6968607687925","13.2063429615908","406177","197679","208498"
"Landlocked developing countries","2010","86741149","46527264","100","100","21.5090163031496","9.40614115706254","12.2177974737536","186811","87942","98869"
"Small island developing States","2010","10966422","5585118","100","100","25.7838755919458","12.0024827199576","13.9488132621308","28606","13488","15118"
"Europe and Northern America","2010","142853224","67331475","100","100","6.51152538078248","2.36281631623948","4.15853491870058","94799","31856","62943"
"Northern America","2010","48766874","24111731","100","100","6.60504354540259","2.45057113923929","4.1646782464784","32411","11832","20579"
"Europe","2010","94086350","43219744","100","100","6.45979500473692","2.31385326123421","4.15555709283418","62388","20024","42364"
"Latin America and the Caribbean","2010","106827535","54437700","100","100","14.3482117936451","6.07232309505816","8.32644959073669","153923","66314","87609"
"Central and Southern Asia","2010","357181134","183632376","100","100","13.9913401943019","5.96357185377491","8.07592972774438","501126","219676","281450"
"Central Asia","2010","13418311","6720165","100","100","8.58594445909522","3.25948001340041","5.34388272462975","11566","4388","7178"
"Southern Asia","2010","343762823","176912211","100","100","14.2019409638567","6.06614476486153","8.18545032563616","489560","215288","274272"
"Eastern and South-Eastern Asia","2010","357857188","168449826","100","100","6.59218715754506","2.9335981374589","3.66935342846963","238234","98978","139256"
"Eastern Asia","2010","247505131","112073703","100","100","4.74822812675391","1.90015567129633","2.85349453928939","120033","42632","77401"
"South-Eastern Asia","2010","110352057","56376124","100","100","10.6698914844375","4.98487282279734","5.71349973117316","118201","56346","61855"
"Northern Africa and Western Asia","2010","86721322","43661546","100","100","9.29428341064009","4.29397564940882","5.02187155540463","80934","37577","43357"
"Western Asia","2010","45376907","22718819","100","100","7.58104845264929","3.67717702818588","3.91827963231733","34530","16739","17791"
"Northern Africa","2010","41344415","20942727","100","100","11.1777450983408","4.96265233786341","6.24608993328733","46404","20838","25566"
"Sub-Saharan Africa","2010","170249557","91379988","100","100","26.7612311261678","11.4869936042467","15.4517314624043","456781","211149","245632"
"Oceania","2010","5675460","2817400","100","100","8.36557663521864","3.80123743917754","4.5817555367243","4771","2146","2625"
"Oceania (exc. Australia and New Zealand)","2010","1981660","1033515","100","100","15.8801822297716","7.09126179145231","8.85169009004468","3157","1471","1686"
"Australia and New Zealand","2010","3693800","1783886","100","100","4.34071633700606","1.89014954863229","2.45520749771736","1614","675","939"
"North America, Europe, Australia and New Zealand","2010","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2010","0","0","NaN","NaN",,,,,,
"World","2010","1227365418","611710309","100","100","12.3880612131571","5.44277472708572","6.98329498754128","1530570","667697","862873"
"Least developed countries","2011","174564265","94201526","100","100","22.9997545676528","10.3857448940186","12.7463904329908","402873","196692","206181"
"Landlocked developing countries","2011","88722158","47490975","100","100","20.8723308651663","9.2060279073277","11.7747011855532","185517","87845","97672"
"Small island developing States","2011","11073363","5592872","100","100","13.3503861266091","5.59768454306259","7.79634305254412","14858","6279","8579"
"Europe and Northern America","2011","140834012","65554073","100","100","6.19170154962312","2.23336429882178","3.96719744794796","89163","29314","59849"
"Northern America","2011","48884870","23813464","100","100","6.40184098448715","2.34151753657171","4.06985308027414","31614","11165","20449"
"Europe","2011","91949142","41740609","100","99.99","6.07907982142253","2.17165330222752","3.91593056273278","57549","18149","39400"
"Latin America and the Caribbean","2011","107154056","54480799","100","100","13.0784913618707","5.44367139130336","7.67660890685589","140659","59477","81182"
"Central and Southern Asia","2011","359933101","184617905","100","100","13.4555747027065","5.73169606210042","7.7684047756675","485689","212243","273446"
"Central Asia","2011","13349078","6612575","100","100","8.27377390912076","3.20691146795467","5.08316369711985","11114","4248","6866"
"Southern Asia","2011","346584023","178005330","100","100","13.6550446193646","5.82536423720406","7.87555837828551","474575","207995","266580"
"Eastern and South-Eastern Asia","2011","352554240","162430543","100","100","6.50051864800183","2.89277120417799","3.61821410941008","231942","94111","137831"
"Eastern Asia","2011","241692861","106007715","100","100","4.64529803349478","1.83224302888122","2.8182186661184","115468","38882","76586"
"South-Eastern Asia","2011","110861380","56422828","100","100","10.4642460756834","4.88225965286974","5.6093728374961","116474","55229","61245"
"Northern Africa and Western Asia","2011","87070841","43646941","100","100","9.64820648192755","4.40148326111012","5.26991867967343","84396","38507","45889"
"Western Asia","2011","45814145","22796381","100","100","7.99155323422818","3.77088880845299","4.23664032536357","36770","17225","19545"
"Northern Africa","2011","41256697","20850561","100","100","11.4918727693563","5.09047042266141","6.43415522355514","47626","21282","26344"
"Sub-Saharan Africa","2011","174651290","93814413","100","100","26.4042737440185","11.4664903827683","15.1110541179673","462551","216385","246166"
"Oceania","2011","5737270","2835472","100","100","8.26208978092191","3.75421821529781","4.52485887322762","4765","2133","2632"
"Oceania (exc. Australia and New Zealand)","2011","2027376","1055423","100","100","15.6835194026017","6.99161714074489","8.7531005899764","3190","1481","1709"
"Australia and New Zealand","2011","3709894","1780049","100","100","4.21389220969837","1.82973476142448","2.38852782065598","1575","652","923"
"North America, Europe, Australia and New Zealand","2011","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2011","0","0","NaN","NaN",,,,,,
"World","2011","1227934809","607380145","100","100","12.119235111627","5.35435124520688","6.80130041778116","1499167","652171","846996"
"Least developed countries","2012","178955505","96552595","100","100","22.1931312623918","10.0507256488408","12.2656846448111","398458","195065","203393"
"Landlocked developing countries","2012","90608584","48386111","100","100","20.448164611572","9.0841039383196","11.468239351511","185712","88310","97402"
"Small island developing States","2012","11168757","5602914","100","100","13.1631009580995","5.51668434366941","7.68883348171983","14791","6199","8592"
"Europe and Northern America","2012","138393606","63993373","100","100","5.93812161110419","2.13629066103795","3.80997015372454","84172","27371","56801"
"Northern America","2012","48922501","23531008","100","100","6.30367081074179","2.27695015007326","4.03591022706569","31265","10728","20537"
"Europe","2012","89471105","40462365","100","99.99","5.73977403851378","2.05447623608497","3.69288474638282","52907","16643","36264"
"Latin America and the Caribbean","2012","107409066","54502464","100","100","12.9928482837368","5.4308382023018","7.60330238649925","140120","59360","80760"
"Central and Southern Asia","2012","362273478","185536740","100","100","12.9139351992098","5.50543493060919","7.4495130781169","469161","204856","264305"
"Central Asia","2012","13200568","6464313","100","100","7.9035445647313","3.14541882066332","4.77313926614946","10519","4073","6446"
"Southern Asia","2012","349072910","179072427","100","100","13.1037020720604","5.59052453717452","7.55541627495952","458642","200783","257859"
"Eastern and South-Eastern Asia","2012","345135751","158963621","100","100","6.37495989581427","2.81657885560491","3.56843180979245","222779","89673","133106"
"Eastern Asia","2012","233757345","102571772","100","100","4.48159332850062","1.73459571249533","2.7517708258816","107913","35615","72298"
"South-Eastern Asia","2012","111378406","56391849","100","100","10.2693497413006","4.78160933855433","5.51410670686961","114866","54058","60808"
"Northern Africa and Western Asia","2012","87337842","43667034","100","100","10.6716480948293","4.72237123533542","5.97750485648726","93705","41340","52365"
"Western Asia","2012","46121211","22852887","100","100","10.0887078696679","4.40481808551023","5.70903705382319","46821","20177","26644"
"Northern Africa","2012","41216632","20814147","100","100","11.3226435279908","5.07091226198006","6.28359482405336","46884","21163","25721"
"Sub-Saharan Africa","2012","179081008","96241342","100","100","25.2559079822149","11.0326320276868","14.3819466800915","453542","213537","240005"
"Oceania","2012","5800253","2858214","100","100","8.15016433543414","3.70697473495043","4.45972167606176","4753","2123","2630"
"Oceania (exc. Australia and New Zealand)","2012","2069726","1076142","100","100","15.4966556229859","6.90822935877093","8.6481698047598","3218","1492","1726"
"Australia and New Zealand","2012","3730528","1782072","100","100","4.08184521266763","1.76884528042084","2.31709852102985","1535","631","904"
"North America, Europe, Australia and New Zealand","2012","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2012","0","0","NaN","NaN",,,,,,
"World","2012","1225431002","605762786","100","100","11.8938980772652","5.25440364248285","6.67456529498025","1468234","638261","829973"
"Least developed countries","2013","183439488","98897470","100","100","21.7453708588388","9.90019494723671","11.963618062697","400298","196795","203503"
"Landlocked developing countries","2013","92395425","49184949","100","100","20.1044276453494","9.00351524486155","11.2017676866237","186320","88968","97352"
"Small island developing States","2013","11224889","5609067","100","100","13.0321296081503","5.4477047898731","7.62596884528303","14726","6128","8598"
"Europe and Northern America","2013","135904907","62905306","100","100","5.74291783901026","2.07040632943082","3.68013087583792","79904","26075","53829"
"Northern America","2013","48889923","23340019","100","100","6.31266370359107","2.25730190303454","4.06453668695498","31361","10549","20812"
"Europe","2013","87014984","39565287","99.99","99.99","5.42639572879233","1.96013201328132","3.47307139393464","48542","15526","33017"
"Latin America and the Caribbean","2013","107621854","54519962","100","100","12.8670078469215","5.39507715467031","7.51246099896201","139073","58987","80086"
"Central and Southern Asia","2013","364384413","186499025","100","100","12.3414898044282","5.27444558973902","7.1045166009423","450915","197256","253659"
"Central Asia","2013","13020561","6302964","100","100","7.70511400570184","3.13091724945316","4.58856316782104","10132","3953","6179"
"Southern Asia","2013","351363852","180196061","100","100","12.5139349771662","5.34933941540188","7.20312753580585","440783","193303","247480"
"Eastern and South-Eastern Asia","2013","336822144","155940164","100","100","6.29799015978916","2.76259243321005","3.54519164619517","214759","86279","128480"
"Eastern Asia","2013","225164137","99726920","100","100","4.37386078918689","1.67061929845872","2.70776513541911","101372","33349","68023"
"South-Eastern Asia","2013","111658007","56213244","100","100","10.1085519061842","4.69690881992868","5.43718102978987","113387","52930","60457"
"Northern Africa and Western Asia","2013","87575926","43765093","100","100","10.6998193983534","4.7486562484738","5.97955801541256","94215","41664","52551"
"Western Asia","2013","46278036","22909598","100","100","10.1551314941805","4.45173612918245","5.72889891126172","47295","20443","26852"
"Northern Africa","2013","41297891","20855495","100","100","11.3089388478882","5.0747188440517","6.26601828490407","46920","21221","25699"
"Sub-Saharan Africa","2013","183618955","98685827","100","100","24.6042831856687","10.8037235503148","13.9512854667077","453043","214393","238650"
"Oceania","2013","5867534","2883462","100","100","8.02811198767694","3.65211572602763","4.39203648717331","4737","2110","2627"
"Oceania (exc. Australia and New Zealand)","2013","2109509","1095662","100","100","15.3080546297178","6.82182839554234","8.54451545231424","3240","1500","1740"
"Australia and New Zealand","2013","3758025","1787800","100","100","3.94920190409265","1.70455386935126","2.24848069120375","1497","610","887"
"North America, Europe, Australia and New Zealand","2013","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2013","0","0","NaN","NaN",,,,,,
"World","2013","1221795732","605198837","100","100","11.6768631872453","5.16480414274047","6.54586716636352","1436648","626765","809883"
"Least developed countries","2014","188013900","101286736","100","100","22.3924776192068","10.1396953863605","12.3782943671318","422494","206450","216044"
"Landlocked developing countries","2014","94142360","50004475","100","100","21.5767401442439","9.56586704548404","12.1268771936715","203831","96127","107704"
"Small island developing States","2014","11250753","5619094","100","100","12.939827956563","5.3972996463269","7.58345850816018","14656","6082","8574"
"Europe and Northern America","2014","133551436","62236497","100","100","5.62939841144749","2.03370319485951","3.60302269535464","76822","25340","51483"
"Northern America","2014","48792588","23276235","100","100","6.41078373269177","2.27462550858296","4.14558788405792","31801","10601","21200"
"Europe","2014","84758849","38960263","99.99","99.99","5.18408840397266","1.88973199669008","3.300593644701","45021","14739","30282"
"Latin America and the Caribbean","2014","107760265","54498876","100","100","12.773829500878","5.3617531350733","7.4520323234778","138277","58599","79678"
"Central and Southern Asia","2014","366414124","187574951","100","100","11.923468138498","5.10770198471921","6.85075778290332","437985","192106","245879"
"Central Asia","2014","12827887","6140495","100","100","7.55479146609583","3.12839678607636","4.4402856553931","9800","3848","5952"
"Southern Asia","2014","353586238","181434456","100","100","12.0829644959712","5.17462124385396","6.94427725673324","428185","188258","239927"
"Eastern and South-Eastern Asia","2014","327925363","153023539","100","100","6.2322543775819","2.71259735845272","3.52923040019002","206803","83131","123672"
"Eastern Asia","2014","216289895","97148663","100","100","4.2776609274241","1.61554585548077","2.66642280024729","95036","31415","63621"
"South-Eastern Asia","2014","111635468","55874877","100","100","9.96261945094135","4.61715647531331","5.37025829850496","111767","51716","60051"
"Northern Africa and Western Asia","2014","87902589","43966749","100","100","10.5443718719644","4.69681992230404","5.87514645457469","93176","41398","51778"
"Western Asia","2014","46488486","23028298","100","100","9.76836551244087","4.34085777568173","5.45117049257841","45683","20036","25647"
"Northern Africa","2014","41414103","20938451","100","100","11.4164991833523","5.08816371453768","6.36069975048414","47493","21362","26131"
"Sub-Saharan Africa","2014","188324515","101290884","100","100","24.7929429595888","10.8673758133913","14.0785641942088","468155","221356","246799"
"Oceania","2014","5934250","2907131","100","100","7.91933627040142","3.60358442482398","4.33136026797737","4727","2099","2628"
"Oceania (exc. Australia and New Zealand)","2014","2147142","1115028","100","100","15.1295724127523","6.73492462873002","8.4515684605989","3259","1507","1752"
"Australia and New Zealand","2014","3787108","1792103","100","100","3.83978435799026","1.65032786327703","2.19307578879378","1468","592","876"
"North America, Europe, Australia and New Zealand","2014","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2014","0","0","NaN","NaN",,,,,,
"World","2014","1217812540","605498626","100","100","11.6331264648917","5.13978487170098","6.5268883954248","1425948","624030","801918"
"Least developed countries","2015","192671217","103709319","100","100","22.1716286130006","10.0846735545576","12.2100898284345","428816","210235","218581"
"Landlocked developing countries","2015","95869494","50858118","100","100","21.1326425039314","9.50276470571429","11.7414540735813","203444","97120","106324"
"Small island developing States","2015","11273465","5639856","100","100","12.8641379932564","5.36072990807184","7.54384862010436","14595","6063","8532"
"Europe and Northern America","2015","131436032","61956171","100","100","5.45710957043521","1.98909285997497","3.47492866625916","73043","24672","48372"
"Northern America","2015","48652161","23361758","100","100","6.57619104945117","2.32204041124186","4.26405193912763","32476","10862","21614"
"Europe","2015","82783871","38594413","99.99","99.99","4.80508204666719","1.78748976956915","3.02299585125568","40567","13810","26757"
"Latin America and the Caribbean","2015","107795496","54424032","100","100","12.7306146711749","5.3288994466114","7.44136953455824","137887","58159","79728"
"Central and Southern Asia","2015","368472740","188802921","100","100","11.5382901308134","4.96252611752791","6.60855916071978","426113","187854","238259"
"Central Asia","2015","12615582","5978967","100","100","7.44810291732323","3.13525219116973","4.32641512866556","9510","3755","5755"
"Southern Asia","2015","355857158","182823954","100","100","11.684584870138","5.02222773412361","6.69598590211927","416603","184099","232504"
"Eastern and South-Eastern Asia","2015","318237921","150815823","100","100","6.19316210094623","2.67164304176425","3.53095250386973","199134","80693","118441"
"Eastern Asia","2015","206768078","95272472","100","100","4.20369462165526","1.57497480507025","2.63286651501126","88822","30034","58788"
"South-Eastern Asia","2015","111469843","55543351","100","100","9.84471404491771","4.54993729297422","5.31897776724716","110312","50659","59653"
"Northern Africa and Western Asia","2015","88372064","44285091","100","100","11.2831877295666","4.92011328570695","6.39453628680026","100249","43685","56564"
"Western Asia","2015","46831492","23216674","100","100","11.2431818250339","4.82022687163903","6.45406501099213","53017","22436","30581"
"Northern Africa","2015","41540572","21068417","100","100","11.3242178559148","5.03017310835699","6.32586494328256","47232","21249","25983"
"Sub-Saharan Africa","2015","193345036","104075073","100","100","23.9454191592312","10.5763859377029","13.5119407213648","464201","221318","242883"
"Oceania","2015","6000770","2930606","100","100","7.84634635226544","3.5730696142277","4.28860020511827","4737","2098","2639"
"Oceania (exc. Australia and New Zealand)","2015","2184280","1134753","100","100","14.9564596402874","6.6576317275676","8.35444875582285","3277","1516","1761"
"Australia and New Zealand","2015","3816490","1795853","100","100","3.78579903251519","1.61908810287385","2.17022471465747","1460","582","878"
"North America, Europe, Australia and New Zealand","2015","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2015","0","0","NaN","NaN",,,,,,
"World","2015","1213660057","607289715","100","100","11.513871301324","5.07920250156098","6.46751863660087","1405367","618480","786887"
"Least developed countries","2016","197517052","106189220","100","100","21.9652129305326","10.0000620766853","12.08601172132","435547","213447","222100"
"Landlocked developing countries","2016","97645810","51763581","100","100","21.0046651931789","9.47280808213495","11.6421408772393","205995","98536","107459"
"Small island developing States","2016","11292134","5659085","100","100","12.7917324873854","5.32410793434834","7.50759580342196","14532","6042","8490"
"Europe and Northern America","2016","129816153","61980491","100","100","5.36157307046026","1.96681466885261","3.40144842025587","70631","24405","46227"
"Northern America","2016","48567405","23557133","100","100","6.76616801907082","2.38411744460176","4.39252286485687","33266","11246","22020"
"Europe","2016","81248749","38423359","99.99","99.99","4.5282099027647","1.71086859113248","2.82216967308479","37365","13159","24206"
"Latin America and the Caribbean","2016","107770134","54319313","100","100","12.6761711232622","5.26507253245628","7.4503250928101","137293","57350","79943"
"Central and Southern Asia","2016","370756975","190309404","100","100","11.0763574882445","4.77289677775658","6.33369076272057","411406","182100","229306"
"Central Asia","2016","12392032","5839659","100","100","7.34839144378951","3.13396334032277","4.22767748973425","9218","3666","5552"
"Southern Asia","2016","358364943","184469745","100","100","11.2067533247354","4.82473567791556","6.41295847638191","402188","178434","223754"
"Eastern and South-Eastern Asia","2016","310324587","149022494","100","100","6.14184240459548","2.62497892266474","3.52611947122151","192294","78339","113955"
"Eastern Asia","2016","199296460","93861506","100","100","4.11738415303531","1.52752090505803","2.59382537045474","83464","28697","54767"
"South-Eastern Asia","2016","111028127","55160988","100","100","9.7491347143076","4.48963701661857","5.28321742621263","108830","49642","59188"
"Northern Africa and Western Asia","2016","88859304","44666933","100","100","11.7172432497548","4.9738386071778","6.77711290840596","104647","44544","60103"
"Western Asia","2016","47124976","23403621","100","100","12.1431913363464","4.99228844234719","7.1867813796184","57645","23426","34219"
"Northern Africa","2016","41734328","21263312","100","100","11.2245007380151","4.95353126519611","6.30218755591627","47002","21118","25884"
"Sub-Saharan Africa","2016","198603629","106955497","100","100","23.6020018590124","10.4357929449652","13.3050577417612","469914","224404","245510"
"Oceania","2016","6070331","2956637","100","100","7.79563417271645","3.54840817092726","4.26235056134836","4762","2102","2660"
"Oceania (exc. Australia and New Zealand)","2016","2222112","1154516","100","100","14.7575595982302","6.56555453683703","8.24614557991672","3289","1521","1768"
"Australia and New Zealand","2016","3848219","1802121","100","100","3.78456977653052","1.61069121940414","2.177385653079","1473","581","892"
"North America, Europe, Australia and New Zealand","2016","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2016","0","0","NaN","NaN",,,,,,
"World","2016","1212201112","610210766","100","100","11.4186492513486","5.0122701160027","6.43865139532209","1390950","613245","777705"
"Least developed countries","2017","202453272","108646019","100","100","22.1917626637278","10.0376809462776","12.2773175135272","450974","219211","231763"
"Landlocked developing countries","2017","99482241","52787663","100","100","21.6436386515202","9.63038059162294","12.1300753016573","216138","102165","113973"
"Small island developing States","2017","11300526","5668881","100","100","12.7049566862345","5.27808422432527","7.46628011721025","14441","6000","8441"
"Europe and Northern America","2017","128590069","62029359","100","100","5.2981268600677","1.95617416110642","3.34850295391823","68942","24292","44651"
"Northern America","2017","48583889","23774867","100","100","6.93182900678935","2.44392171149381","4.49890226020723","34008","11635","22373"
"Europe","2017","80006180","38254493","99.99","99.99","4.31276861334207","1.65290655049374","2.66426584531626","34934","12657","22277"
