"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Northern Africa","2009","22309620","11450047","100","100","6.58017439386227","3.73752847767872","2.85331024447802","14781","8575","6206"
"Sub-Saharan Africa","2009","112855430","60828571","100","100","22.8892711986156","14.3008463813027","8.71302849939869","266292","175233","91059"
"Oceania","2009","2911321","1466179","100","100","5.08923828091801","2.92169848071679","2.17389125497809","1487","858","629"
"Oceania (exc. Australia and New Zealand)","2009","1196983","622550","100","100","10.6029796718513","6.14921453392477","4.48132174674279","1284","768","516"
"Australia and New Zealand","2009","1714338","843629","100","100","1.18160768892139","0.53326760316358","0.648686008990903","203","90","113"
"Europe, Northern America, Australia and New Zealand","2009","63119510","31158317","100","100","1.75797772050368","0.802698633022194","0.956046504703987","11118","5004","6114"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2009","58348036","29005277","100","100","7.10157606649386","3.92741852542054","3.18667293941002","41559","22828","18731"
"World","2009","637958287","323483654","100","100","9.2510367507963","5.47265022191946","3.79917810175851","594438","355034","239404"
"Least developed countries","2010","113460251","60184745","100","100","18.0572056685123","11.1613858002649","6.97365552803399","209668","135103","74565"
"Landlocked developing countries","2010","55541548","29411200","100","100","16.8300436584293","10.3671810293643","6.53056619099125","95541","61300","34241"
"Small island developing States","2010","5686317","2853088","100","100","22.5732001630016","12.6495538959982","10.0507842034824","12988","7264","5724"
"Europe and Northern America","2010","61398657","30466127","100","100","1.70436740672852","0.779439197844686","0.925649696540717","10480","4751","5729"
"Northern America","2010","22781259","11345576","100","100","1.48225871766627","0.645858196414112","0.836941066499797","3381","1466","1915"
"Europe","2010","38617398","19120552","99.99","99.99","1.8355382111187","0.858697811562229","0.977679931173794","7099","3285","3814"
"Latin America and the Caribbean","2010","55377094","27425380","100","100","5.43500270381081","2.62204570363491","2.82035209226219","30190","14401","15789"
"Central and Southern Asia","2010","201791735","102501271","100","100","9.04510763616018","5.01644558897989","4.04897350244656","183665","103097","80568"
"Central Asia","2010","5966751","2951965","100","100","4.32926443707193","2.14879836488288","2.18516154374125","2589","1270","1319"
"Southern Asia","2010","195824984","99549306","100","100","9.18768335114206","5.1013551092283","4.10728094052479","181076","101827","79249"
"Eastern and South-Eastern Asia","2010","156617116","76952723","100","100","4.41358237581813","2.36968460934691","2.04875266412772","69190","36514","32676"
"Eastern Asia","2010","99539630","48479971","100","100","3.05676392450638","1.59052550523686","1.46857422402908","30442","15434","15008"
"South-Eastern Asia","2010","57077487","28472753","100","100","6.7670908139571","3.69494576816967","3.08353855351674","38748","21080","17668"
"Northern Africa and Western Asia","2010","46561479","23860269","100","100","5.91048359948754","3.22317654320822","2.695996729699","27663","15406","12257"
"Western Asia","2010","24016351","12225779","100","100","5.39841553743647","2.8273100425824","2.57839541811341","13011","6923","6088"
"Northern Africa","2010","22545129","11634491","100","100","6.45178650894418","3.63899270554196","2.82306692334351","14652","8483","6169"
"Sub-Saharan Africa","2010","115967489","62552879","100","100","21.1420015132993","13.1325733526109","8.11601228738306","252438","165382","87056"
"Oceania","2010","2944532","1487761","100","100","4.97913792678495","2.84921606286666","2.13600781168571","1472","849","623"
"Oceania (exc. Australia and New Zealand)","2010","1221500","635357","100","100","10.2957430428505","5.95523919818471","4.36650744093724","1272","759","513"
"Australia and New Zealand","2010","1723032","852405","100","100","1.15897490701966","0.527779064646485","0.63152915023734","200","90","110"
"Europe, Northern America, Australia and New Zealand","2010","63121688","31318532","100","100","1.68948029551297","0.772590327315928","0.917598896228632","10680","4841","5839"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2010","58298987","29108109","100","100","6.84201102671589","3.74433696680382","3.10931638820604","40020","21839","18181"
"World","2010","640658100","325246410","100","100","8.91353862672473","5.21931477903933","3.71360632807708","575100","340401","234699"
"Least developed countries","2011","115839912","61339501","100","100","17.9136810534193","11.09881719077","6.89134969309056","212295","136919","75376"
"Landlocked developing countries","2011","56743323","30122940","100","100","16.0472769986741","9.80120188148588","6.30790011970968","93029","59339","33690"
"Small island developing States","2011","5684098","2842559","100","100","8.45246994431648","4.82727023395678","3.64278441513551","4825","2751","2074"
"Europe and Northern America","2011","61577055","30703501","100","100","1.64614173117639","0.749493880001537","0.89732038731346","10147","4604","5543"
"Northern America","2011","22977741","11460748","100","100","1.45726754664066","0.632393966612651","0.8253955551972","3352","1450","1902"
"Europe","2011","38599314","19242754","99.99","100","1.75857874399754","0.8192340784753","0.940114839636574","6795","3154","3641"
"Latin America and the Caribbean","2011","55115314","27231484","100","100","3.90034540641648","1.76771180823416","2.13641015564161","21563","9636","11927"
"Central and Southern Asia","2011","202400335","102259136","100","100","8.61610131289103","4.72506209274998","3.90951190665237","175319","96865","78454"
"Central Asia","2011","5964931","3020276","100","100","4.25319133210922","2.10190102146436","2.15582163434008","2542","1271","1271"
"Southern Asia","2011","196435404","99238860","100","100","8.74834246229272","4.80478844309504","3.96259344237428","172777","95594","77183"
"Eastern and South-Eastern Asia","2011","155697161","76899301","100","100","4.30241318546831","2.2923838470855","2.01464768419158","67079","35297","31782"
"Eastern Asia","2011","98629720","48289218","100","100","3.00102624513099","1.55648535426327","1.44679280267576","29621","15044","14577"
"South-Eastern Asia","2011","57067441","28610083","100","100","6.54095066979454","3.53323355680415","3.01838176071462","37458","20253","17205"
"Northern Africa and Western Asia","2011","47068975","24218715","100","100","5.89316440974275","3.20024338834168","2.70156669234645","27889","15526","12363"
"Western Asia","2011","24230321","12371133","100","100","5.43108530894054","2.84048531858961","2.59797951301569","13208","7038","6170"
"Northern Africa","2011","22838655","11847582","100","100","6.37902480054964","3.57576105827699","2.81332351494178","14681","8488","6193"
"Sub-Saharan Africa","2011","119164399","64328400","100","100","21.651106263084","13.3694789877018","8.39384865864991","265610","173165","92445"
"Oceania","2011","2982534","1514166","100","100","4.91292459105352","2.79630623774143","2.12255366336095","1472","848","624"
"Oceania (exc. Australia and New Zealand)","2011","1245763","648154","100","100","10.1366725659873","5.84566820602596","4.31623564142017","1277","760","517"
"Australia and New Zealand","2011","1736771","866012","100","100","1.12185324725089","0.507947062680667","0.614218174888006","195","88","107"
"Europe, Northern America, Australia and New Zealand","2011","63313826","31569513","100","100","1.63176315544666","0.742868368664862","0.889555609506185","10342","4692","5650"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2011","58313204","29258237","100","100","6.61869682943372","3.58451871392388","3.04509330946332","38735","21013","17722"
"World","2011","644005771","327154702","100","100","8.77458617632509","5.12115169953307","3.67224057786838","569081","335942","233139"
"Least developed countries","2012","118257135","62498590","100","100","16.0375556959214","9.88726234632102","6.21171015754736","193689","124202","69487"
"Landlocked developing countries","2012","58042098","30871762","100","100","15.3501222001935","9.30164716211742","6.10526405010169","90978","57700","33278"
"Small island developing States","2012","5686498","2839379","100","100","7.99186451772804","4.53295059769062","3.47466440211579","4562","2580","1982"
"Europe and Northern America","2012","61958986","31126467","100","100","1.59779543962346","0.724705090553049","0.873723540968411","9903","4513","5390"
"Northern America","2012","23238717","11643356","100","100","1.43790385140652","0.624624742197407","0.813787420967147","3343","1455","1888"
"Europe","2012","38720269","19483112","99.99","100","1.69364939754235","0.784512502058447","0.909850684721097","6560","3058","3502"
"Latin America and the Caribbean","2012","54843993","27060061","100","100","3.78811206106822","1.70253673912559","2.08913214617439","20843","9222","11621"
"Central and Southern Asia","2012","202876738","101927357","100","100","8.19746955741063","4.44445023089419","3.76977389899219","167059","90804","76255"
"Central Asia","2012","6020336","3116818","100","100","4.18759371382116","2.06407742469803","2.12790845693093","2525","1288","1237"
"Southern Asia","2012","196856402","98810539","100","100","8.32054086301282","4.51944294992901","3.81835474953694","164534","89516","75018"
"Eastern and South-Eastern Asia","2012","155363944","77419719","100","100","4.10829225593745","2.16564019231045","1.94686827982296","63948","33569","30379"
"Eastern Asia","2012","98211464","48594070","100","100","2.81895487526673","1.44686584151376","1.374077139029","27717","14072","13645"
"South-Eastern Asia","2012","57152481","28825649","100","100","6.31559820796657","3.37617504424292","2.94938078954117","36231","19497","16734"
"Northern Africa and Western Asia","2012","47730471","24699648","100","100","6.09546253873672","3.3153924892183","2.78931773257909","29271","16405","12866"
"Western Asia","2012","24536281","12595082","100","100","6.00572808370503","3.1961338195547","2.81860289619078","14805","8064","6741"
"Northern Africa","2012","23194190","12104567","100","100","6.18776625385042","3.43946877217191","2.7577827894633","14466","8341","6125"
"Sub-Saharan Africa","2012","122506530","66145422","100","100","19.8314756672716","12.1827223836874","7.74308514024099","249775","162154","87621"
"Oceania","2012","3024840","1545162","100","100","4.84422691846942","2.74028998601741","2.10971817203216","1473","848","625"
"Oceania (exc. Australia and New Zealand)","2012","1268971","660208","100","100","9.9766408935098","5.73924929108944","4.26185143021997","1280","760","520"
"Australia and New Zealand","2012","1755869","884954","100","100","1.09941084514487","0.497077410768956","0.602632989622086","193","88","105"
"Europe, Northern America, Australia and New Zealand","2012","63714854","32011421","100","100","1.5840677518103","0.7184128463022","0.866277250213093","10096","4601","5495"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2012","58421452","29485857","100","100","6.39594956467948","3.42914710372411","2.9770110698433","37511","20257","17254"
"World","2012","648305500","329923835","100","100","8.306965393583","4.80040806892967","3.5234714253141","542274","317516","224758"
"Least developed countries","2013","120676274","63658511","100","100","15.336658091722","9.41570583197695","5.97723211906762","188811","120445","68366"
"Landlocked developing countries","2013","59381246","31622734","100","100","14.898969970539","8.96329803027339","5.98935632602528","90295","56944","33351"
"Small island developing States","2013","5697598","2846084","100","100","7.8435324454349","4.42610352840209","3.43262205763374","4486","2525","1961"
"Europe and Northern America","2013","62491770","31627295","100","100","1.55880528794594","0.704069971690698","0.855337533728305","9737","4455","5282"
"Northern America","2013","23509449","11822366","100","100","1.4301151881182","0.621932432431861","0.808685703552927","3362","1471","1891"
"Europe","2013","38982321","19804929","100","100","1.63620324673119","0.753100342998845","0.883768470070377","6375","2984","3391"
"Latin America and the Caribbean","2013","54560262","26927373","100","100","3.70994443662509","1.65994180277806","2.05341117689779","20307","8947","11360"
"Central and Southern Asia","2013","203230137","101685539","100","100","7.79952582969157","4.18836572023592","3.6263485835526","159139","85358","73781"
"Central Asia","2013","6129575","3241104","100","100","4.12003594445354","2.02503491798223","2.09925208524554","2528","1314","1214"
"Southern Asia","2013","197100563","98444435","100","100","7.91489702680681","4.2595097874102","3.67102400206318","156611","84044","72567"
"Eastern and South-Eastern Asia","2013","155655624","78312728","100","100","4.03339116977308","2.11682520405487","1.92063160711191","62928","33190","29738"
"Eastern Asia","2013","98308655","49247345","100","100","2.71641086528596","1.38591574788874","1.33234163064479","26742","13660","13082"
"South-Eastern Asia","2013","57346969","29065383","100","100","6.28451352377002","3.35403250536645","2.94034302448457","36186","19530","16656"
"Northern Africa and Western Asia","2013","48599756","25314177","100","100","6.01520115055032","3.25787567929843","2.7663378560738","29422","16521","12901"
"Western Asia","2013","24973924","12903491","100","100","5.99184987005363","3.18591391973957","2.81490399212538","15040","8235","6805"
"Northern Africa","2013","23625832","12410687","100","100","6.03770959912908","3.33268939950174","2.71406533640363","14382","8286","6096"
"Sub-Saharan Africa","2013","126028278","68022599","100","100","19.1103011308419","11.6834710190662","7.514627039005","247389","159882","87507"
"Oceania","2013","3071400","1579173","100","100","4.76495160178259","2.67187677367559","2.09868224846189","1472","845","627"
"Oceania (exc. Australia and New Zealand)","2013","1292069","671861","100","100","9.80958936487886","5.61778574640855","4.21548531176893","1281","757","524"
"Australia and New Zealand","2013","1779332","907313","100","100","1.07495399216173","0.484831121750461","0.590409119126791","191","88","103"
"Europe, Northern America, Australia and New Zealand","2013","64271101","32534607","100","100","1.54542333610885","0.697956396576028","0.848058847630235","9928","4543","5385"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2013","58639038","29737244","100","100","6.36285256150704","3.40523475238872","2.96772360467241","37467","20287","17180"
"World","2013","653637226","333468882","100","100","8.0578506133524","4.62537613455717","3.4484247402908","530396","309199","221197"
"Least developed countries","2014","123071526","64808424","100","100","15.4992562420283","9.48817846476728","6.06865829015974","194500","123569","70931"
"Landlocked developing countries","2014","60747582","32360041","100","100","15.5868088930196","9.344871367455","6.30081785795685","96650","60764","35886"
"Small island developing States","2014","5714187","2861527","100","100","7.70041696157597","4.31528388116807","3.39980420067419","4418","2475","1943"
"Europe and Northern America","2014","63091395","32093979","100","100","1.52895658060603","0.685117140702627","0.844417965125232","9636","4399","5237"
"Northern America","2014","23733819","11947858","100","100","1.44087327469167","0.621675489912499","0.819707376764226","3419","1486","1933"
"Europe","2014","39357577","20146121","100","100","1.58169855604984","0.722741768162305","0.859578040840571","6217","2913","3304"
"Latin America and the Caribbean","2014","54278383","26826417","100","100","3.63297513641947","1.6194780148224","2.01676322530149","19780","8696","11084"
"Central and Southern Asia","2014","203572498","101647491","100","100","7.42520977815442","3.94659837226713","3.49239448427423","151708","80391","71317"
"Central Asia","2014","6278107","3380326","100","100","4.05791157075042","1.9919047101158","2.07013036305536","2549","1348","1201"
"Southern Asia","2014","197294391","98267165","100","100","7.53356886067613","4.01377050863546","3.53398294857764","149159","79043","70116"
"Eastern and South-Eastern Asia","2014","156443170","79388884","100","100","3.8494870173883","1.99331589543181","1.85987844722885","60370","31681","28689"
"Eastern Asia","2014","98825058","50108579","100","100","2.62725834732591","1.33221706307204","1.29676886185849","26003","13360","12643"
"South-Eastern Asia","2014","57618112","29280305","100","100","5.94203381904557","3.12366719654151","2.82719784767891","34367","18321","16046"
"Northern Africa and Western Asia","2014","49599954","25991889","100","100","5.86733238563519","3.16040856793965","2.71550592589002","29294","16455","12839"
"Western Asia","2014","25475779","13241824","100","100","5.84061439610861","3.09259348554212","2.75654578610715","14957","8203","6754"
"Northern Africa","2014","24124175","12750065","100","100","5.89356532405949","3.23083434378473","2.67136170742377","14337","8252","6085"
"Sub-Saharan Africa","2014","129615642","69904506","100","100","19.1952706830411","11.6894599640156","7.59458734372305","255432","164390","91042"
"Oceania","2014","3121111","1614194","100","100","4.69384137394668","2.60780634300171","2.09148922982484","1474","843","631"
"Oceania (exc. Australia and New Zealand)","2014","1314953","683304","100","100","9.66509293138584","5.50940868355781","4.17870644942659","1284","755","529"
"Australia and New Zealand","2014","1806158","930890","100","100","1.05478788612434","0.47255451694994","0.58250863626162","190","88","102"
"Europe, Northern America, Australia and New Zealand","2014","64897553","33024869","100","100","1.51578364771443","0.67912596684827","0.837226262961463","9826","4487","5339"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2014","58933065","29963609","100","100","6.02574299543668","3.17813634124934","2.85668559047803","35651","19076","16575"
"World","2014","659722151","337467360","100","100","7.94124065438584","4.53614119105661","3.42061585982974","527696","306856","220840"
"Least developed countries","2015","125368780","65902884","100","100","15.3534208235988","9.36005372136649","6.04999538404096","196123","123951","72172"
"Landlocked developing countries","2015","62101351","33060239","100","100","15.5462778502263","9.25874659055659","6.34628995010805","98482","61504","36978"
"Small island developing States","2015","5731567","2883651","100","100","7.9324756762893","4.43761952594113","3.51043412134956","4568","2565","2003"
"Europe and Northern America","2015","63649410","32468536","100","100","1.49253876215494","0.666135810666806","0.826953815038178","9486","4327","5159"
"Northern America","2015","23882389","12008371","100","100","1.44258975784151","0.619792071206908","0.823307966384285","3445","1489","1956"
"Europe","2015","39767021","20460165","100","100","1.52195721153336","0.6933359470649","0.829196175984371","6041","2838","3203"
"Latin America and the Caribbean","2015","54009769","26737829","100","100","3.56342247062613","1.58077780172405","1.98578375177593","19302","8460","10842"
"Central and Southern Asia","2015","203718117","101741689","100","100","7.12441741981484","3.75134102335761","3.38577760287484","145648","76477","69171"
"Central Asia","2015","6453822","3525163","100","100","3.99068590464824","1.95827402658407","2.03639970671751","2576","1382","1194"
"Southern Asia","2015","197264295","98216527","100","100","7.22821493963277","3.81563750123673","3.42564847116862","143072","75095","67977"
"Eastern and South-Eastern Asia","2015","157127106","80381293","100","100","3.74339229957221","1.92123691763252","1.82566291292719","58964","30916","28048"
"Eastern Asia","2015","99283680","50934029","100","100","2.54756532508071","1.28534695543422","1.26384284620096","25331","13102","12229"
"South-Eastern Asia","2015","57843426","29447265","100","100","5.79329871318024","3.02016158763049","2.78153781922582","33633","17814","15819"
"Northern Africa and Western Asia","2015","50644769","26689600","100","100","5.82040157027341","3.12703470956155","2.70181553165818","29680","16718","12962"
"Western Asia","2015","25973678","13579016","100","100","5.90900207981249","3.13411558897697","2.78361064836214","15435","8525","6910"
"Northern Africa","2015","24671092","13110585","100","100","5.72565653757018","3.11970078288383","2.61411099881588","14245","8193","6052"
"Sub-Saharan Africa","2015","133188483","71717887","100","100","18.880194868916","11.4538861715404","7.51235434896892","257942","165236","92706"
"Oceania","2015","3173459","1648804","100","100","5.30204767513953","2.9734896141337","2.33550265389095","1695","982","713"
"Oceania (exc. Australia and New Zealand)","2015","1338117","695150","100","100","11.1276970564087","6.40251684155886","4.75562820452149","1506","893","613"
"Australia and New Zealand","2015","1835343","953654","100","100","1.03318588701706","0.466517416038659","0.566932955075666","189","89","100"
"Europe, Northern America, Australia and New Zealand","2015","65484753","33422190","100","100","1.47970312625678","0.660440371050835","0.819804186987374","9675","4416","5259"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2015","59181543","30142414","100","100","5.9148309817304","3.0982953280797","2.8252892340851","35139","18707","16432"
"World","2015","665511113","341385637","100","100","7.79656939302997","4.42967559861531","3.38187440092605","522719","303117","219602"
"Least developed countries","2016","127594529","66946829","100","100","15.1406201473152","9.20537080871231","5.99039312864205","196703","123824","72879"
"Landlocked developing countries","2016","63447737","33730291","100","100","15.3776509581001","9.13558671805036","6.29961491842737","99472","61912","37560"
"Small island developing States","2016","5751198","2909959","100","100","7.68224692394492","4.26414592260549","3.43273870007069","4441","2487","1954"
"Europe and Northern America","2016","64187538","32723352","100","100","1.46131652514903","0.645985526838621","0.815858030790349","9365","4229","5136"
"Northern America","2016","23995172","11993280","100","100","1.44749798847899","0.615155326719997","0.832854996946754","3476","1476","2000"
"Europe","2016","40192366","20730072","100","100","1.46866375991872","0.663822605959217","0.805375780609063","5889","2753","3136"
"Latin America and the Caribbean","2016","53782603","26678167","100","100","3.50678366630452","1.55044046910684","1.95938110095103","18911","8279","10632"
"Central and Southern Asia","2016","203562244","101860395","100","100","6.76245683160293","3.52781891209054","3.24608953556623","138130","71996","66134"
"Central Asia","2016","6644151","3663058","100","100","3.90835421867919","1.9132346060639","1.99894406156949","2596","1403","1193"
"Southern Asia","2016","196918093","98197337","100","100","6.85994096651965","3.58799731263865","3.28372565269831","135534","70593","64941"
"Eastern and South-Eastern Asia","2016","157815925","81212171","100","100","3.64253997988739","1.85323712714329","1.79262501197138","57618","30129","27489"
"Eastern Asia","2016","99769512","51603917","100","100","2.47260054150067","1.24060861361377","1.2335222462106","24702","12812","11890"
"South-Eastern Asia","2016","58046413","29608254","100","100","5.6509480107193","2.92008378045307","2.73886193658415","32916","17317","15599"
"Northern Africa and Western Asia","2016","51692584","27358236","100","100","5.52866504248539","2.94066968067364","2.59562824710036","28763","16114","12649"
"Western Asia","2016","26443243","13889322","100","100","5.50276874875599","2.87361558967731","2.63673010782233","14623","7994","6629"
"Northern Africa","2016","25249341","13468915","100","100","5.55395730997266","3.00981202426576","2.55182580168871","14140","8120","6020"
"Sub-Saharan Africa","2016","136754891","73452950","100","100","18.6550996209497","11.2828430506457","7.45638580102188","261446","166692","94754"
"Oceania","2016","3230029","1680076","100","100","5.0443404546896","2.81435983269567","2.23627430256598","1641","947","694"
"Oceania (exc. Australia and New Zealand)","2016","1361546","707255","100","100","10.5489618637663","6.04736823186371","4.52898205409922","1452","858","594"
"Australia and New Zealand","2016","1868483","972821","100","100","1.01516356885389","0.457327961185702","0.558090838213373","189","89","100"
"Europe, Northern America, Australia and New Zealand","2016","66056020","33696173","100","100","1.44874541984508","0.640539251571865","0.808724187859277","9554","4318","5236"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2016","59407959","30315509","100","100","5.76399316544418","2.99315442937779","2.77915718269767","34368","18175","16193"
"World","2016","671025812","344965346","100","100","7.6307253028457","4.3155495351972","3.32954458222275","515875","298387","217489"
"Least developed countries","2017","129889069","68066841","100","100","15.1643084154435","9.18604249173848","6.03369167178398","200459","125630","74829"
"Landlocked developing countries","2017","64794508","34367370","100","100","15.2063409901748","8.99640989425496","6.26630534734715","100369","62116","38253"
"Small island developing States","2017","5773243","2934606","100","100","7.25448095349357","3.97388425165145","3.2936854264883","4210","2337","1873"
"Europe and Northern America","2017","64785864","32858779","100","100","1.43741367421202","0.628724867776863","0.809197569069686","9302","4133","5169"
"Northern America","2017","24114732","11916401","100","100","1.46413299479464","0.613671484917629","0.85098373432886","3540","1463","2077"
"Europe","2017","40671132","20942378","100","100","1.42015042021448","0.637290684917781","0.783358962666536","5762","2670","3092"
"Latin America and the Caribbean","2017","53590890","26635561","100","100","3.51998305648815","1.56135281880643","1.96169313278428","18910","8324","10586"
"Central and Southern Asia","2017","203375507","102039235","100","100","6.42367856124426","3.31498379278477","3.11903431666852","131077","67764","63313"
"Central Asia","2017","6844443","3776748","100","100","3.82114095860742","1.86758776306766","1.95720845409841","2614","1412","1202"
"Southern Asia","2017","196531065","98262487","100","100","6.51521974692615","3.37057303815677","3.15528181658806","128463","66352","62111"
"Eastern and South-Eastern Asia","2017","159338973","82288820","100","100","3.5397527749883","1.78849657530619","1.75439392721265","56520","29461","27059"
"Eastern Asia","2017","100939244","52444084","100","100","2.39469633152822","1.19570185345316","1.20042983425279","24199","12549","11650"
"South-Eastern Asia","2017","58399729","29844737","100","100","5.51619077513266","2.82932222425079","2.69449213736912","32321","16912","15409"
"Northern Africa and Western Asia","2017","52758074","27975995","100","100","5.43746143908674","2.87814470369976","2.56670408114412","28865","16127","12738"
"Western Asia","2017","26887701","14152737","100","100","5.48963438088668","2.85754865929109","2.63962858873034","14832","8100","6732"
"Northern Africa","2017","25870373","13823258","100","100","5.38162330677072","2.89923121793355","2.4896100439972","14033","8027","6006"
"Sub-Saharan Africa","2017","140270888","75097998","100","100","18.6325483063788","11.2428683131265","7.47370588432085","267600","169818","97782"
"Oceania","2017","3290340","1705831","100","100","4.4384544402909","2.44157278272842","2.00176912256943","1469","834","635"
"Oceania (exc. Australia and New Zealand)","2017","1384386","718989","100","100","9.14341657316309","5.17442170982037","3.98963893767614","1278","746","532"
"Australia and New Zealand","2017","1905955","986842","100","100","1.0056838347885","0.445767337816672","0.560166200767917","191","88","103"
"Europe, Northern America, Australia and New Zealand","2017","66691819","33845621","100","100","1.42512029686637","0.623390663318089","0.802229736075547","9493","4221","5272"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2017","59784114","30563725","100","100","5.60069820182296","2.88455224097593","2.72400349122204","33599","17658","15941"
"World","2017","677410535","348602217","100","100","7.52777636796353","4.24312972903021","3.29864321000319","513744","296462","217283"
"Least developed countries","2018","132323676","69292053","100","100","13.8941641584862","8.35594818789006","5.58488296327268","186888","116286","70602"
"Landlocked developing countries","2018","66128462","34968427","100","100","13.0283349516057","7.61337311657543","5.45650423770413","87547","53449","34098"
"Small island developing States","2018","5796622","2952496","100","100","7.10872198201173","3.865509346352","3.25579795307719","4142","2287","1855"
"Europe and Northern America","2018","65317253","32855249","100","100","1.41309806523415","0.615104115081522","0.798485101624474","9229","4043","5186"
"Northern America","2018","24206408","11819921","100","100","1.47180755154785","0.615719748052215","0.85661523841442","3579","1456","2123"
"Europe","2018","41110845","21035328","100","100","1.3769050327278","0.614758169297223","0.762615687654524","5650","2587","3063"
"Latin America and the Caribbean","2018","53415290","26579902","100","100","3.47062026810041","1.53475629019349","1.9388396242158","18581","8165","10416"
"Central and Southern Asia","2018","203285791","102159444","100","100","6.14399295653467","3.14517097803363","3.00828354459916","125298","64363","60935"
"Central Asia","2018","7058947","3872870","100","100","3.73596540101628","1.82514351238873","1.91431578967173","2636","1415","1221"
"Southern Asia","2018","196226845","98286574","100","100","6.23126887449543","3.19714943562196","3.04385108565407","122662","62948","59714"
"Eastern and South-Eastern Asia","2018","161120849","83219715","100","100","3.43544697483689","1.72436506222076","1.71403753906381","55453","28725","26728"
"Eastern Asia","2018","102323758","53148091","100","100","2.32558166181618","1.15600516807177","1.17093009498557","23818","12295","11523"
"South-Eastern Asia","2018","58797092","30071625","100","100","5.36398284758155","2.72808487329407","2.64310859887449","31635","16430","15205"
"Northern Africa and Western Asia","2018","53888158","28570840","100","100","5.33059416813042","2.80923151047267","2.52846570318428","28894","16075","12819"
"Western Asia","2018","27350028","14390054","100","100","5.43481924293376","2.81603280310424","2.62618185407745","14932","8116","6816"
"Northern Africa","2018","26538130","14180787","100","100","5.22150537309718","2.80232980326863","2.42597394892749","13962","7959","6003"
"Sub-Saharan Africa","2018","143683491","76623521","100","100","17.3835465102057","10.4487536006298","7.00801796249467","255287","160965","94322"
"Oceania","2018","3349462","1726567","100","100","4.34780572050908","2.39495047253993","1.95754346762205","1464","828","636"
"Oceania (exc. Australia and New Zealand)","2018","1406331","730073","100","100","8.96102431301771","5.05518002247506","3.92568935695437","1272","740","532"
"Australia and New Zealand","2018","1943132","996495","100","100","0.990370115474981","0.441450385240708","0.549162158080552","192","88","104"
"Europe, Northern America, Australia and New Zealand","2018","67260384","33851744","100","100","1.40093094731197","0.609992546159831","0.791421162162032","9421","4131","5290"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2018","60203422","30801697","100","100","5.4484938407362","2.78330530359555","2.67262727480924","32907","17170","15737"
"World","2018","684060293","351735238","100","100","7.17464545938329","4.01716994990552","3.17021078497802","494207","283165","211043"
"Least developed countries","2019","134857480","70557786","100","100","13.7543287472827","8.24813264580358","5.55198964854844","188473","116876","71597"
"Landlocked developing countries","2019","67457767","35560270","100","100","13.1230466014118","7.67049439693096","5.49469926440124","89913","54763","35150"
"Small island developing States","2019","5820305","2963002","100","100","7.03640391306848","3.8131663040734","3.23557539606972","4116","2264","1852"
"Europe and Northern America","2019","65749386","32799425","100","100","1.40349912989879","0.606400190536762","0.797582593598737","9237","3979","5258"
"Northern America","2019","24276220","11756939","100","100","1.503268052091","0.621567270393284","0.882249158899181","3672","1462","2210"
"Europe","2019","41473166","21042486","100","100","1.34317508639048","0.597925476535558","0.745695480180182","5565","2517","3048"
"Latin America and the Caribbean","2019","53259256","26516068","100","100","3.39302344641823","1.49382604972229","1.90203871167109","18111","7928","10183"
"Central and Southern Asia","2019","203110233","101895117","100","100","5.88658136450637","2.98650139879224","2.90876700243569","119921","60953","58968"
"Central Asia","2019","7295571","3970943","100","100","3.68721131532868","1.79896027644107","1.89165404937923","2689","1430","1259"
"Southern Asia","2019","195814662","97924174","100","100","5.96898879351337","3.03462783988065","2.94329275175819","117232","59523","57709"
"Eastern and South-Eastern Asia","2019","162590216","83630715","100","100","3.33699769007767","1.66558305003477","1.67420316445594","54343","27882","26461"
"Eastern Asia","2019","103528959","53474471","100","100","2.26017925763378","1.11775909309545","1.1436985439857","23417","11961","11456"
"South-Eastern Asia","2019","59061258","30156244","100","100","5.2216448664032","2.63627231194442","2.59220631619703","30926","15921","15005"
"Northern Africa and Western Asia","2019","55055969","29128552","100","100","5.0330111048561","2.62455700100666","2.41479186273889","27847","15310","12537"
"Western Asia","2019","27837989","14606469","100","100","4.97232946559567","2.52377388503947","2.45475081656131","13886","7382","6504"
"Northern Africa","2019","27217980","14522084","100","100","5.09259188356925","2.72591548967437","2.37314538766626","13961","7928","6033"
"Sub-Saharan Africa","2019","146993021","78068937","100","100","17.2298225313051","10.3437665383507","6.95802821235011","258595","162345","96250"
"Oceania","2019","3403490","1742752","100","100","4.29359076875102","2.36414816589385","1.93401490063735","1468","825","643"
