"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Small island developing States","1985","4512080","2252238","44.76","47.1",,,,,,
"Europe and Northern America","1985","67745718","33502739","94.07","93.93","2.39264836352804","1.28626816562028","1.10780513238326","16215","8624","7591"
"Northern America","1985","18145795","9059550","100","100","2.04910678402748","1.04034910718078","1.00980822993707","3722","1886","1836"
"Europe","1985","49599923","24443189","91.9","91.68","2.53030675117871","1.38566483686076","1.1462302052082","12549","6779","5770"
"Latin America and the Caribbean","1985","47921859","24922858","86.73","86.96","6.29038958277839","3.48207835143823","2.81812416047097","30368","17387","12981"
"Central and Southern Asia","1985","132869571","70698814","96.33","96.39","22.9619194232954","15.699216805186","7.37853991595563","315825","223739","92086"
"Central Asia","1985","5267824","2751607","9.09","9",,,,,,
"Southern Asia","1985","127601747","67947207","99.93","99.93","23.0270093831375","15.7449804851857","7.39851842619151","304262","215663","88599"
"Eastern and South-Eastern Asia","1985","171477919","79470946","95.34","95.07","9.10832308462062","6.11300282783452","3.01374327796663","153000","97459","55541"
"Eastern Asia","1985","123470841","54714531","98.21","98.2","7.71942559860561","5.10229508043947","2.63055237259565","92198","55977","36221"
"South-Eastern Asia","1985","48007078","24756415","87.95","88.15","12.8415507531229","8.59722699902981","4.28112959705121","62702","42751","19951"
"Northern Africa and Western Asia","1985","32017231","17117988","89.35","89.26","12.6364068649603","8.06767684214019","4.60588884559718","41489","27732","13757"
"Western Asia","1985","15918801","8470782","78.59","78.3","10.1467516290957","6.83919559220455","3.33033283453367","16596","11626","4969"
"Northern Africa","1985","16098430","8647206","100","100","14.5692396655284","9.00897945030547","5.61080786800543","24036","15651","8385"
"Sub-Saharan Africa","1985","58269211","31861500","73.46","73.53","36.0452905902335","24.2254608018015","12.1132795677826","220631","156265","64367"
"Oceania","1985","2142760","1040547","74.29","71.87","2.44853261831357","1.34289797382752","1.107121395565","524","280","244"
"Oceania (exc. Australia and New Zealand)","1985","635729","338529","13.36","13.55",,,,,,
"Australia and New Zealand","1985","1507031","702018","100","100","1.86749745446402","0.968167230956293","0.900201769362098","281","136","145"
"Europe, Northern America, Australia and New Zealand","1985","69252748","34204757","94.2","94.06","2.38066817679317","1.27932805596402","1.10275090099555","16492","8757","7734"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1985","48642807","25094944","86.98","87.14","12.8403966622385","8.5940089366947","4.28319756368364","63535","43319","20215"
"World","1985","512444267","258615390","91.7","91.4","14.5749597446734","9.9250598458984","4.69651307208245","754898","515915","238983"
"Least developed countries","1986","62478637","33814613","73.33","73.54","33.4341580288601","22.9365251412853","10.744064390589","218844","156918","61926"
"Landlocked developing countries","1986","31014198","16688199","56.08","56.49","33.3838472632645","22.6977049544814","10.9343264238272","108128","76626","31501"
"Small island developing States","1986","4506064","2255196","45.56","47.81",,,,,,
"Europe and Northern America","1986","67524262","33651023","94.06","94.02","2.323298830747","1.23765095302203","1.08699319588981","15703","8335","7368"
"Northern America","1986","18140969","9282691","100","100","1.98965915283211","1.00674405459761","0.983905639387187","3614","1870","1744"
"Europe","1986","49383293","24368332","91.87","91.74","2.4586846228023","1.33351936144495","1.12666769454195","12143","6503","5640"
"Latin America and the Caribbean","1986","48592769","25234911","89.33","89.63","6.05257368276813","3.3469847024526","2.71467495586491","29620","16920","12699"
"Central and Southern Asia","1986","136109003","72502346","96.35","96.42","22.3487057753679","15.1771456088728","7.28208137587227","314735","221759","92976"
"Central Asia","1986","5361941","2798365","9.04","8.96",,,,,,
"Southern Asia","1986","130747062","69703981","99.93","99.93","22.4113718803083","15.2209024798949","7.30160643998291","303288","213819","89469"
"Eastern and South-Eastern Asia","1986","168583182","79651111","95.25","94.98","8.63021263604058","5.76154478994433","2.88529158278254","143441","92048","51393"
"Eastern Asia","1986","119933894","54522845","98.21","98.2","7.2369240131942","4.76381344957586","2.48494839420014","84620","52071","32549"
"South-Eastern Asia","1986","48649289","25128266","87.94","87.99","12.2682347742962","8.17350027384638","4.12847862159406","60707","41246","19461"
"Northern Africa and Western Asia","1986","32849827","17585701","89.27","89.14","12.1915326887774","7.76771448465391","4.45845017210429","41068","27427","13641"
"Western Asia","1986","16320198","8695825","78.4","78.03","9.83041515826766","6.58737626911103","3.26454366663577","16481","11494","4986"
"Northern Africa","1986","16529630","8889876","100","100","14.0174731646612","8.66768041604866","5.39656847953641","23746","15478","8268"
"Sub-Saharan Africa","1986","60101831","32827984","73.55","73.6","35.3551205699213","23.7201390032863","11.9176703642709","223004","157606","65398"
"Oceania","1986","2131976","1046993","73.77","71.62","2.41087766450754","1.31930604502032","1.09301363898853","514","276","237"
"Oceania (exc. Australia and New Zealand)","1986","646299","344505","13.49","13.76",,,,,,
"Australia and New Zealand","1986","1485677","702488","100","100","1.81250262275223","0.9390766884172","0.874246919236814","269","132","137"
"Europe, Northern America, Australia and New Zealand","1986","69009939","34353511","94.18","94.14","2.3117257457721","1.23116621246038","1.08189152159871","15967","8464","7503"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1986","49295588","25472771","86.96","86.98","12.268006224244","8.17085434657111","4.13090489992969","61520","41798","19723"
"World","1986","515892850","262500068","91.8","91.6","14.222569293084","9.6225645845278","4.64469862101247","743562","507627","235935"
"Least developed countries","1987","64105449","34744044","73.38","73.51","32.6984623388225","22.3491896199987","10.5858580680776","219549","157055","62494"
"Landlocked developing countries","1987","31829150","17125653","56.24","56.68","32.6226371757718","22.1105817408417","10.7497384046181","108361","76578","31783"
"Small island developing States","1987","4507386","2272245","46.28","48.2",,,,,,
"Europe and Northern America","1987","67364339","33767686","94.06","94.13","2.27013339253579","1.20130297272883","1.07011595328293","15312","8118","7194"
"Northern America","1987","18265140","9479156","100","100","1.94418684023523","0.975876398690269","0.969256315907936","3555","1851","1704"
"Europe","1987","49099199","24288531","91.85","91.83","2.40464537842178","1.29709037314759","1.10899347002807","11811","6305","5506"
"Latin America and the Caribbean","1987","49249477","25540274","89.43","89.73","5.77457305972595","3.18359654223295","2.59925148553474","28629","16288","12341"
"Central and Southern Asia","1987","139423056","74397548","96.36","96.43","21.7450579132424","14.6700235731545","7.18037054525078","313614","219896","93718"
"Central Asia","1987","5465918","2858537","9.01","8.96",,,,,,
"Southern Asia","1987","133957138","71539011","99.93","99.93","21.8056322686165","14.7121380780221","7.19941294796571","302258","212058","90199"
"Eastern and South-Eastern Asia","1987","166814651","81103604","95.17","94.92","8.17533743112564","5.41526824271242","2.77509708352012","135715","88078","47637"
"Eastern Asia","1987","117514470","55572546","98.22","98.21","6.79469805533239","4.44781757565577","2.35736561187722","78784","49545","29238"
"South-Eastern Asia","1987","49300182","25531058","87.91","87.77","11.7251795337204","7.76764328809117","3.98851762781025","58816","39818","18999"
"Northern Africa and Western Asia","1987","33700036","18058733","89.16","88.99","11.7534433060127","7.47691881392133","4.30874059571579","40614","27106","13508"
"Western Asia","1987","16740586","8926198","78.18","77.74","9.5512172022405","6.36120755199457","3.21043187372626","16418","11393","5026"
"Northern Africa","1987","16959450","9132535","100","100","13.4513830142532","8.32378980781461","5.17063246424442","23382","15267","8115"
"Sub-Saharan Africa","1987","61971492","33793152","73.68","73.73","34.7136042171626","23.2501415682648","11.7363340776968","225520","158987","66533"
"Oceania","1987","2125990","1059858","73.28","71.46","2.37123099945813","1.2865368210137","1.08609147511821","505","273","232"
"Oceania (exc. Australia and New Zealand)","1987","657294","351060","13.58","13.83",,,,,,
"Australia and New Zealand","1987","1468696","708798","100","100","1.76381200667208","0.909577427249671","0.855012279291734","259","129","130"
"Europe, Northern America, Australia and New Zealand","1987","68833035","34476484","94.18","94.25","2.25872926816195","1.19494015279886","1.06506180047368","15567","8244","7322"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1987","49957476","25882118","86.93","86.76","11.7257382698364","7.76549186017298","3.99124035414554","59611","40354","19257"
"World","1987","520649039","267720855","91.8","91.6","13.8869766717662","9.32617598997342","4.60373593331831","735122","501702","233420"
"Least developed countries","1988","65740836","35674141","83.58","83.8","36.8753914105284","25.2223811029585","11.9545320713819","254575","182256","72319"
"Landlocked developing countries","1988","32717099","17606374","94.9","94.92","34.8838633982621","23.8128177431875","11.3411094268619","119332","84862","34470"
"Small island developing States","1988","4521160","2304877","72.91","71.92","11.2746874779039","7.02439904117103","4.28035536082543","5151","3249","1901"
"Europe and Northern America","1988","67514841","33962236","99.55","99.54","2.36124004363059","1.26336964586139","1.09925916843557","15967","8587","7381"
"Northern America","1988","18499864","9638517","100","100","1.95319746542477","0.971150756092454","0.983001351838348","3616","1873","1743"
"Europe","1988","49014977","24323719","99.38","99.35","2.51955142184679","1.3798946537063","1.14123154745154","12356","6717","5639"
"Latin America and the Caribbean","1988","49883800","25840173","98.71","98.73","5.27193015083838","2.88651624868513","2.39231937088946","26457","14939","11518"
"Central and Southern Asia","1988","142823848","76398754","99.95","99.95","20.5423567064656","13.7566577011837","6.88034961986699","303375","211654","91721"
"Central Asia","1988","5582778","2937427","100","100","4.75776018665497","2.68072451977294","2.08261859361125","2680","1577","1103"
"Southern Asia","1988","137241071","73461328","99.95","99.95","21.1756653940822","14.1972206663077","7.07894608746314","300700","210081","90619"
"Eastern and South-Eastern Asia","1988","165208833","82749325","95.66","95.55","7.87288753236848","5.19559248906788","2.69127782616023","130654","86210","44444"
"Eastern Asia","1988","115252815","56807320","98.22","98.21","6.36641410117933","4.14541521298698","2.2302441763297","73294","47196","26099"
"South-Eastern Asia","1988","49956018","25942006","89.75","89.72","11.5960713857415","7.70850570613677","3.91776579962646","59003","40150","18853"
"Northern Africa and Western Asia","1988","34553656","18518293","94.43","94.14","10.8606967607382","6.89378416130295","3.99444947193805","38457","25621","12836"
"Western Asia","1988","17157308","9149474","88.79","88.14","8.5596954461169","5.64239355453915","2.93385586097771","15060","10354","4706"
"Northern Africa","1988","17396348","9368819","100","100","12.8710021829755","7.96965736214175","4.94072067170937","22945","14993","7952"
"Sub-Saharan Africa","1988","63860771","34760531","90.17","90.11","36.3942870472337","24.5497066996838","12.14267956953","243896","172793","71103"
"Oceania","1988","2130048","1076493","72.87","71.28","2.33133325856094","1.25030525030525","1.08238131529704","498","269","228"
"Oceania (exc. Australia and New Zealand)","1988","668871","358474","13.61","13.76",,,,,,
