country,uncode,sex,year,lb
San Marino,674,m,1977.5,155
San Marino,674,m,1978.5,154
San Marino,674,m,1979.5,151
San Marino,674,m,1980.5,146
San Marino,674,m,1981.5,141
San Marino,674,m,1982.5,136
San Marino,674,m,1983.5,132
San Marino,674,m,1984.5,129
San Marino,674,m,1985.5,128
San Marino,674,m,1986.5,129
San Marino,674,m,1987.5,132
San Marino,674,m,1988.5,136
San Marino,674,m,1989.5,141
San Marino,674,m,1990.5,146
San Marino,674,m,1991.5,150
San Marino,674,m,1992.5,152
San Marino,674,m,1993.5,152
San Marino,674,m,1994.5,150
San Marino,674,m,1995.5,147
San Marino,674,m,1996.5,143
San Marino,674,m,1997.5,139
San Marino,674,m,1998.5,137
San Marino,674,m,1999.5,136
San Marino,674,m,2000.5,137
San Marino,674,m,2001.5,140
San Marino,674,m,2002.5,142
San Marino,674,m,2003.5,145
San Marino,674,m,2004.5,148
San Marino,674,m,2005.5,150
San Marino,674,m,2006.5,153
San Marino,674,m,2007.5,155
San Marino,674,m,2008.5,156
San Marino,674,m,2009.5,158
San Marino,674,m,2010.5,159
San Marino,674,m,2011.5,158
San Marino,674,m,2012.5,156
San Marino,674,m,2013.5,153
San Marino,674,m,2014.5,148
San Marino,674,m,2015.5,143
San Marino,674,m,2016.5,138
San Marino,674,m,2017.5,133
San Marino,674,m,2018.5,130
San Marino,674,m,2019.5,128
San Marino,674,m,2020.5,127
San Marino,674,m,2021.5,127
San Marino,674,m,2022.5,128
San Marino,674,m,2023.5,128
San Marino,674,m,2024.5,129
San Marino,674,m,2025.5,129
San Marino,674,m,2026.5,129
San Marino,674,m,2027.5,128
San Marino,674,m,2028.5,128
San Marino,674,m,2029.5,128
San Marino,674,m,2030.5,128
San Marino,674,m,2031.5,128
San Marino,674,m,2032.5,128
San Marino,674,m,2033.5,129
San Marino,674,m,2034.5,129
San Marino,674,m,2035.5,129
San Marino,674,m,2036.5,129
San Marino,674,m,2037.5,130
San Marino,674,m,2038.5,130
San Marino,674,m,2039.5,130
San Marino,674,m,2040.5,130
San Marino,674,m,2041.5,129
San Marino,674,m,2042.5,129
San Marino,674,m,2043.5,128
San Marino,674,m,2044.5,128
San Marino,674,m,2045.5,127
San Marino,674,m,2046.5,126
San Marino,674,m,2047.5,126
San Marino,674,m,2048.5,125
San Marino,674,m,2049.5,124
San Marino,674,m,2050.5,124
San Marino,674,m,2051.5,124
San Marino,674,m,2052.5,123
San Marino,674,m,2053.5,123
San Marino,674,m,2054.5,123
San Marino,674,m,2055.5,123
San Marino,674,m,2056.5,123
San Marino,674,m,2057.5,123
San Marino,674,m,2058.5,123
San Marino,674,m,2059.5,123
San Marino,674,m,2060.5,124
San Marino,674,m,2061.5,124
San Marino,674,m,2062.5,124
San Marino,674,m,2063.5,125
San Marino,674,m,2064.5,125
San Marino,674,m,2065.5,125
San Marino,674,m,2066.5,125
San Marino,674,m,2067.5,125
San Marino,674,m,2068.5,126
San Marino,674,m,2069.5,126
San Marino,674,m,2070.5,126
San Marino,674,m,2071.5,126
San Marino,674,m,2072.5,126
San Marino,674,m,2073.5,126
San Marino,674,m,2074.5,126
San Marino,674,m,2075.5,126
San Marino,674,m,2076.5,126
San Marino,674,m,2077.5,126
San Marino,674,m,2078.5,126
San Marino,674,m,2079.5,126
San Marino,674,m,2080.5,126
San Marino,674,m,2081.5,126
San Marino,674,m,2082.5,126
San Marino,674,m,2083.5,126
San Marino,674,m,2084.5,126
San Marino,674,m,2085.5,126
San Marino,674,m,2086.5,126
San Marino,674,m,2087.5,126
San Marino,674,m,2088.5,126
San Marino,674,m,2089.5,127
San Marino,674,m,2090.5,127
San Marino,674,m,2091.5,127
San Marino,674,m,2092.5,127
San Marino,674,m,2093.5,128
San Marino,674,m,2094.5,128
San Marino,674,m,2095.5,128
San Marino,674,m,2096.5,129
San Marino,674,m,2097.5,129
San Marino,674,m,2098.5,130
San Marino,674,m,2099.5,130
Sao Tome and Principe,678,m,1950.5,1424
Sao Tome and Principe,678,m,1951.5,1426
Sao Tome and Principe,678,m,1952.5,1433
Sao Tome and Principe,678,m,1953.5,1440
Sao Tome and Principe,678,m,1954.5,1450
Sao Tome and Principe,678,m,1955.5,1460
Sao Tome and Principe,678,m,1956.5,1472
Sao Tome and Principe,678,m,1957.5,1485
Sao Tome and Principe,678,m,1958.5,1498
Sao Tome and Principe,678,m,1959.5,1510
Sao Tome and Principe,678,m,1960.5,1521
Sao Tome and Principe,678,m,1961.5,1528
Sao Tome and Principe,678,m,1962.5,1532
Sao Tome and Principe,678,m,1963.5,1531
Sao Tome and Principe,678,m,1964.5,1528
Sao Tome and Principe,678,m,1965.5,1524
Sao Tome and Principe,678,m,1966.5,1520
Sao Tome and Principe,678,m,1967.5,1519
Sao Tome and Principe,678,m,1968.5,1524
Sao Tome and Principe,678,m,1969.5,1536
Sao Tome and Principe,678,m,1970.5,1555
Sao Tome and Principe,678,m,1971.5,1583
Sao Tome and Principe,678,m,1972.5,1618
Sao Tome and Principe,678,m,1973.5,1658
Sao Tome and Principe,678,m,1974.5,1703
Sao Tome and Principe,678,m,1975.5,1751
Sao Tome and Principe,678,m,1976.5,1799
Sao Tome and Principe,678,m,1977.5,1848
Sao Tome and Principe,678,m,1978.5,1896
Sao Tome and Principe,678,m,1979.5,1943
Sao Tome and Principe,678,m,1980.5,1987
Sao Tome and Principe,678,m,1981.5,2029
Sao Tome and Principe,678,m,1982.5,2070
Sao Tome and Principe,678,m,1983.5,2111
Sao Tome and Principe,678,m,1984.5,2153
Sao Tome and Principe,678,m,1985.5,2195
Sao Tome and Principe,678,m,1986.5,2237
Sao Tome and Principe,678,m,1987.5,2281
Sao Tome and Principe,678,m,1988.5,2324
Sao Tome and Principe,678,m,1989.5,2369
Sao Tome and Principe,678,m,1990.5,2413
Sao Tome and Principe,678,m,1991.5,2457
Sao Tome and Principe,678,m,1992.5,2500
Sao Tome and Principe,678,m,1993.5,2542
Sao Tome and Principe,678,m,1994.5,2583
Sao Tome and Principe,678,m,1995.5,2625
Sao Tome and Principe,678,m,1996.5,2669
Sao Tome and Principe,678,m,1997.5,2716
Sao Tome and Principe,678,m,1998.5,2766
Sao Tome and Principe,678,m,1999.5,2818
Sao Tome and Principe,678,m,2000.5,2872
Sao Tome and Principe,678,m,2001.5,2927
Sao Tome and Principe,678,m,2002.5,2982
Sao Tome and Principe,678,m,2003.5,3034
Sao Tome and Principe,678,m,2004.5,3082
Sao Tome and Principe,678,m,2005.5,3127
Sao Tome and Principe,678,m,2006.5,3166
Sao Tome and Principe,678,m,2007.5,3200
Sao Tome and Principe,678,m,2008.5,3230
Sao Tome and Principe,678,m,2009.5,3255
Sao Tome and Principe,678,m,2010.5,3276
Sao Tome and Principe,678,m,2011.5,3293
Sao Tome and Principe,678,m,2012.5,3306
Sao Tome and Principe,678,m,2013.5,3317
Sao Tome and Principe,678,m,2014.5,3328
Sao Tome and Principe,678,m,2015.5,3338
Sao Tome and Principe,678,m,2016.5,3350
Sao Tome and Principe,678,m,2017.5,3365
Sao Tome and Principe,678,m,2018.5,3383
Sao Tome and Principe,678,m,2019.5,3405
Sao Tome and Principe,678,m,2020.5,3432
Sao Tome and Principe,678,m,2021.5,3466
Sao Tome and Principe,678,m,2022.5,3505
Sao Tome and Principe,678,m,2023.5,3550
Sao Tome and Principe,678,m,2024.5,3599
Sao Tome and Principe,678,m,2025.5,3651
Sao Tome and Principe,678,m,2026.5,3707
Sao Tome and Principe,678,m,2027.5,3764
Sao Tome and Principe,678,m,2028.5,3821
Sao Tome and Principe,678,m,2029.5,3877
Sao Tome and Principe,678,m,2030.5,3931
Sao Tome and Principe,678,m,2031.5,3983
Sao Tome and Principe,678,m,2032.5,4032
Sao Tome and Principe,678,m,2033.5,4079
Sao Tome and Principe,678,m,2034.5,4124
Sao Tome and Principe,678,m,2035.5,4166
Sao Tome and Principe,678,m,2036.5,4206
Sao Tome and Principe,678,m,2037.5,4245
Sao Tome and Principe,678,m,2038.5,4282
Sao Tome and Principe,678,m,2039.5,4320
Sao Tome and Principe,678,m,2040.5,4356
Sao Tome and Principe,678,m,2041.5,4393
Sao Tome and Principe,678,m,2042.5,4428
Sao Tome and Principe,678,m,2043.5,4463
Sao Tome and Principe,678,m,2044.5,4497
Sao Tome and Principe,678,m,2045.5,4531
Sao Tome and Principe,678,m,2046.5,4564
Sao Tome and Principe,678,m,2047.5,4597
Sao Tome and Principe,678,m,2048.5,4630
Sao Tome and Principe,678,m,2049.5,4663
Sao Tome and Principe,678,m,2050.5,4694
Sao Tome and Principe,678,m,2051.5,4725
Sao Tome and Principe,678,m,2052.5,4754
Sao Tome and Principe,678,m,2053.5,4782
Sao Tome and Principe,678,m,2054.5,4808
Sao Tome and Principe,678,m,2055.5,4834
Sao Tome and Principe,678,m,2056.5,4858
Sao Tome and Principe,678,m,2057.5,4883
Sao Tome and Principe,678,m,2058.5,4907
Sao Tome and Principe,678,m,2059.5,4931
Sao Tome and Principe,678,m,2060.5,4955
Sao Tome and Principe,678,m,2061.5,4979
Sao Tome and Principe,678,m,2062.5,5003
Sao Tome and Principe,678,m,2063.5,5027
Sao Tome and Principe,678,m,2064.5,5051
Sao Tome and Principe,678,m,2065.5,5074
Sao Tome and Principe,678,m,2066.5,5096
Sao Tome and Principe,678,m,2067.5,5118
Sao Tome and Principe,678,m,2068.5,5139
Sao Tome and Principe,678,m,2069.5,5158
Sao Tome and Principe,678,m,2070.5,5176
Sao Tome and Principe,678,m,2071.5,5193
Sao Tome and Principe,678,m,2072.5,5208
Sao Tome and Principe,678,m,2073.5,5221
Sao Tome and Principe,678,m,2074.5,5232
Sao Tome and Principe,678,m,2075.5,5242
Sao Tome and Principe,678,m,2076.5,5250
Sao Tome and Principe,678,m,2077.5,5258
Sao Tome and Principe,678,m,2078.5,5264
Sao Tome and Principe,678,m,2079.5,5270
Sao Tome and Principe,678,m,2080.5,5275
Sao Tome and Principe,678,m,2081.5,5279
Sao Tome and Principe,678,m,2082.5,5282
Sao Tome and Principe,678,m,2083.5,5284
Sao Tome and Principe,678,m,2084.5,5285
Sao Tome and Principe,678,m,2085.5,5285
Sao Tome and Principe,678,m,2086.5,5284
Sao Tome and Principe,678,m,2087.5,5283
Sao Tome and Principe,678,m,2088.5,5281
Sao Tome and Principe,678,m,2089.5,5278
Sao Tome and Principe,678,m,2090.5,5275
Sao Tome and Principe,678,m,2091.5,5271
Sao Tome and Principe,678,m,2092.5,5266
Sao Tome and Principe,678,m,2093.5,5260
Sao Tome and Principe,678,m,2094.5,5252
Sao Tome and Principe,678,m,2095.5,5243
Sao Tome and Principe,678,m,2096.5,5232
Sao Tome and Principe,678,m,2097.5,5220
Sao Tome and Principe,678,m,2098.5,5206
Sao Tome and Principe,678,m,2099.5,5191
Saudi Arabia,682,m,1950.5,77673
Saudi Arabia,682,m,1951.5,78407
Saudi Arabia,682,m,1952.5,79973
Saudi Arabia,682,m,1953.5,81734
Saudi Arabia,682,m,1954.5,83692
Saudi Arabia,682,m,1955.5,85844
Saudi Arabia,682,m,1956.5,88186
Saudi Arabia,682,m,1957.5,90715
Saudi Arabia,682,m,1958.5,93422
Saudi Arabia,682,m,1959.5,96290
Saudi Arabia,682,m,1960.5,99304
Saudi Arabia,682,m,1961.5,102453
Saudi Arabia,682,m,1962.5,105730
Saudi Arabia,682,m,1963.5,109146
Saudi Arabia,682,m,1964.5,112730
Saudi Arabia,682,m,1965.5,116524
Saudi Arabia,682,m,1966.5,120575
Saudi Arabia,682,m,1967.5,124931
Saudi Arabia,682,m,1968.5,129637
Saudi Arabia,682,m,1969.5,134723
Saudi Arabia,682,m,1970.5,140170
Saudi Arabia,682,m,1971.5,145933
Saudi Arabia,682,m,1972.5,151990
Saudi Arabia,682,m,1973.5,158361
Saudi Arabia,682,m,1974.5,165112
Saudi Arabia,682,m,1975.5,172465
Saudi Arabia,682,m,1976.5,180694
Saudi Arabia,682,m,1977.5,189887
Saudi Arabia,682,m,1978.5,199975
Saudi Arabia,682,m,1979.5,210763
Saudi Arabia,682,m,1980.5,221950
Saudi Arabia,682,m,1981.5,233170
Saudi Arabia,682,m,1982.5,243999
Saudi Arabia,682,m,1983.5,254052
Saudi Arabia,682,m,1984.5,263058
Saudi Arabia,682,m,1985.5,270854
Saudi Arabia,682,m,1986.5,277426
Saudi Arabia,682,m,1987.5,282937
Saudi Arabia,682,m,1988.5,287503
Saudi Arabia,682,m,1989.5,291103
Saudi Arabia,682,m,1990.5,293563
Saudi Arabia,682,m,1991.5,294666
Saudi Arabia,682,m,1992.5,294412
Saudi Arabia,682,m,1993.5,292963
Saudi Arabia,682,m,1994.5,290598
Saudi Arabia,682,m,1995.5,287715
Saudi Arabia,682,m,1996.5,284765
Saudi Arabia,682,m,1997.5,282172
Saudi Arabia,682,m,1998.5,280299
Saudi Arabia,682,m,1999.5,279391
Saudi Arabia,682,m,2000.5,279633
Saudi Arabia,682,m,2001.5,281065
Saudi Arabia,682,m,2002.5,283417
Saudi Arabia,682,m,2003.5,286394
Saudi Arabia,682,m,2004.5,289812
Saudi Arabia,682,m,2005.5,293487
Saudi Arabia,682,m,2006.5,297254
Saudi Arabia,682,m,2007.5,300941
Saudi Arabia,682,m,2008.5,304358
Saudi Arabia,682,m,2009.5,307315
Saudi Arabia,682,m,2010.5,309634
Saudi Arabia,682,m,2011.5,311201
Saudi Arabia,682,m,2012.5,312036
Saudi Arabia,682,m,2013.5,312173
Saudi Arabia,682,m,2014.5,311610
Saudi Arabia,682,m,2015.5,310375
Saudi Arabia,682,m,2016.5,308527
Saudi Arabia,682,m,2017.5,306174
Saudi Arabia,682,m,2018.5,303420
Saudi Arabia,682,m,2019.5,300331
Saudi Arabia,682,m,2020.5,296909
Saudi Arabia,682,m,2021.5,293115
Saudi Arabia,682,m,2022.5,288942
Saudi Arabia,682,m,2023.5,284441
Saudi Arabia,682,m,2024.5,279722
Saudi Arabia,682,m,2025.5,274906
Saudi Arabia,682,m,2026.5,270110
Saudi Arabia,682,m,2027.5,265461
Saudi Arabia,682,m,2028.5,261090
Saudi Arabia,682,m,2029.5,257115
Saudi Arabia,682,m,2030.5,253647
Saudi Arabia,682,m,2031.5,250753
Saudi Arabia,682,m,2032.5,248402
Saudi Arabia,682,m,2033.5,246558
Saudi Arabia,682,m,2034.5,245207
Saudi Arabia,682,m,2035.5,244340
Saudi Arabia,682,m,2036.5,243939
Saudi Arabia,682,m,2037.5,243928
Saudi Arabia,682,m,2038.5,244212
Saudi Arabia,682,m,2039.5,244701
Saudi Arabia,682,m,2040.5,245323
Saudi Arabia,682,m,2041.5,246027
Saudi Arabia,682,m,2042.5,246764
Saudi Arabia,682,m,2043.5,247460
Saudi Arabia,682,m,2044.5,248024
Saudi Arabia,682,m,2045.5,248361
Saudi Arabia,682,m,2046.5,248396
Saudi Arabia,682,m,2047.5,248108
Saudi Arabia,682,m,2048.5,247488
Saudi Arabia,682,m,2049.5,246521
Saudi Arabia,682,m,2050.5,245200
Saudi Arabia,682,m,2051.5,243537
Saudi Arabia,682,m,2052.5,241596
Saudi Arabia,682,m,2053.5,239448
Saudi Arabia,682,m,2054.5,237149
Saudi Arabia,682,m,2055.5,234745
Saudi Arabia,682,m,2056.5,232264
Saudi Arabia,682,m,2057.5,229737
Saudi Arabia,682,m,2058.5,227208
Saudi Arabia,682,m,2059.5,224734
Saudi Arabia,682,m,2060.5,222365
Saudi Arabia,682,m,2061.5,220136
Saudi Arabia,682,m,2062.5,218061
Saudi Arabia,682,m,2063.5,216157
Saudi Arabia,682,m,2064.5,214453
Saudi Arabia,682,m,2065.5,212979
Saudi Arabia,682,m,2066.5,211757
Saudi Arabia,682,m,2067.5,210773
Saudi Arabia,682,m,2068.5,210004
Saudi Arabia,682,m,2069.5,209428
Saudi Arabia,682,m,2070.5,209024
Saudi Arabia,682,m,2071.5,208769
Saudi Arabia,682,m,2072.5,208625
Saudi Arabia,682,m,2073.5,208548
Saudi Arabia,682,m,2074.5,208493
Saudi Arabia,682,m,2075.5,208426
Saudi Arabia,682,m,2076.5,208324
Saudi Arabia,682,m,2077.5,208177
Saudi Arabia,682,m,2078.5,207967
Saudi Arabia,682,m,2079.5,207668
Saudi Arabia,682,m,2080.5,207250
Saudi Arabia,682,m,2081.5,206692
Saudi Arabia,682,m,2082.5,205995
Saudi Arabia,682,m,2083.5,205168
Saudi Arabia,682,m,2084.5,204214
Saudi Arabia,682,m,2085.5,203137
Saudi Arabia,682,m,2086.5,201946
Saudi Arabia,682,m,2087.5,200665
Saudi Arabia,682,m,2088.5,199328
Saudi Arabia,682,m,2089.5,197963
Saudi Arabia,682,m,2090.5,196603
Saudi Arabia,682,m,2091.5,195271
Saudi Arabia,682,m,2092.5,193987
Saudi Arabia,682,m,2093.5,192766
Saudi Arabia,682,m,2094.5,191620
Saudi Arabia,682,m,2095.5,190554
Saudi Arabia,682,m,2096.5,189574
Saudi Arabia,682,m,2097.5,188680
Saudi Arabia,682,m,2098.5,187872
Saudi Arabia,682,m,2099.5,187151
Senegal,686,m,1950.5,66080
Senegal,686,m,1951.5,66727
Senegal,686,m,1952.5,68069
Senegal,686,m,1953.5,69507
Senegal,686,m,1954.5,71042
Senegal,686,m,1955.5,72674
Senegal,686,m,1956.5,74403
Senegal,686,m,1957.5,76230
Senegal,686,m,1958.5,78155
Senegal,686,m,1959.5,80180
Senegal,686,m,1960.5,82305
Senegal,686,m,1961.5,84532
Senegal,686,m,1962.5,86860
Senegal,686,m,1963.5,89283
Senegal,686,m,1964.5,91798
Senegal,686,m,1965.5,94401
Senegal,686,m,1966.5,97092
Senegal,686,m,1967.5,99864
Senegal,686,m,1968.5,102702
Senegal,686,m,1969.5,105591
Senegal,686,m,1970.5,108504
Senegal,686,m,1971.5,111416
Senegal,686,m,1972.5,114316
Senegal,686,m,1973.5,117199
Senegal,686,m,1974.5,120066
Senegal,686,m,1975.5,122950
Senegal,686,m,1976.5,125900
Senegal,686,m,1977.5,128939
Senegal,686,m,1978.5,132065
Senegal,686,m,1979.5,135246
Senegal,686,m,1980.5,138398
Senegal,686,m,1981.5,141415
Senegal,686,m,1982.5,144227
Senegal,686,m,1983.5,146807
Senegal,686,m,1984.5,149176
Senegal,686,m,1985.5,151402
Senegal,686,m,1986.5,153592
Senegal,686,m,1987.5,155866
Senegal,686,m,1988.5,158317
Senegal,686,m,1989.5,160985
Senegal,686,m,1990.5,163878
Senegal,686,m,1991.5,166965
Senegal,686,m,1992.5,170171
Senegal,686,m,1993.5,173428
Senegal,686,m,1994.5,176714
Senegal,686,m,1995.5,179983
Senegal,686,m,1996.5,183190
Senegal,686,m,1997.5,186354
Senegal,686,m,1998.5,189520
Senegal,686,m,1999.5,192745
Senegal,686,m,2000.5,196139
Senegal,686,m,2001.5,199826
Senegal,686,m,2002.5,203891
Senegal,686,m,2003.5,208374
Senegal,686,m,2004.5,213273
Senegal,686,m,2005.5,218586
Senegal,686,m,2006.5,224281
Senegal,686,m,2007.5,230229
Senegal,686,m,2008.5,236269
Senegal,686,m,2009.5,242262
Senegal,686,m,2010.5,248019
Senegal,686,m,2011.5,253366
Senegal,686,m,2012.5,258232
Senegal,686,m,2013.5,262593
Senegal,686,m,2014.5,266452
Senegal,686,m,2015.5,269869
Senegal,686,m,2016.5,272954
Senegal,686,m,2017.5,275884
Senegal,686,m,2018.5,278820
Senegal,686,m,2019.5,281856
Senegal,686,m,2020.5,285057
Senegal,686,m,2021.5,288443
Senegal,686,m,2022.5,291970
Senegal,686,m,2023.5,295611
Senegal,686,m,2024.5,299377
Senegal,686,m,2025.5,303282
Senegal,686,m,2026.5,307337
Senegal,686,m,2027.5,311537
Senegal,686,m,2028.5,315868
Senegal,686,m,2029.5,320319
Senegal,686,m,2030.5,324887
Senegal,686,m,2031.5,329571
Senegal,686,m,2032.5,334352
Senegal,686,m,2033.5,339194
Senegal,686,m,2034.5,344059
Senegal,686,m,2035.5,348902
Senegal,686,m,2036.5,353681
Senegal,686,m,2037.5,358367
Senegal,686,m,2038.5,362934
Senegal,686,m,2039.5,367359
Senegal,686,m,2040.5,371632
Senegal,686,m,2041.5,375758
Senegal,686,m,2042.5,379762
Senegal,686,m,2043.5,383661
Senegal,686,m,2044.5,387459
Senegal,686,m,2045.5,391149
Senegal,686,m,2046.5,394715
Senegal,686,m,2047.5,398157
Senegal,686,m,2048.5,401480
Senegal,686,m,2049.5,404702
Senegal,686,m,2050.5,407852
Senegal,686,m,2051.5,410963
Senegal,686,m,2052.5,414061
Senegal,686,m,2053.5,417162
Senegal,686,m,2054.5,420273
Senegal,686,m,2055.5,423384
Senegal,686,m,2056.5,426471
Senegal,686,m,2057.5,429507
Senegal,686,m,2058.5,432473
Senegal,686,m,2059.5,435366
Senegal,686,m,2060.5,438200
Senegal,686,m,2061.5,441001
Senegal,686,m,2062.5,443789
Senegal,686,m,2063.5,446573
Senegal,686,m,2064.5,449345
Senegal,686,m,2065.5,452083
Senegal,686,m,2066.5,454755
Senegal,686,m,2067.5,457330
Senegal,686,m,2068.5,459787
Senegal,686,m,2069.5,462121
Senegal,686,m,2070.5,464342
Senegal,686,m,2071.5,466477
Senegal,686,m,2072.5,468553
Senegal,686,m,2073.5,470582
Senegal,686,m,2074.5,472558
Senegal,686,m,2075.5,474461
Senegal,686,m,2076.5,476261
Senegal,686,m,2077.5,477929
Senegal,686,m,2078.5,479440
Senegal,686,m,2079.5,480788
Senegal,686,m,2080.5,481970
Senegal,686,m,2081.5,482995
Senegal,686,m,2082.5,483887
Senegal,686,m,2083.5,484667
Senegal,686,m,2084.5,485346
Senegal,686,m,2085.5,485932
Senegal,686,m,2086.5,486424
Senegal,686,m,2087.5,486823
Senegal,686,m,2088.5,487132
Senegal,686,m,2089.5,487359
Senegal,686,m,2090.5,487513
Senegal,686,m,2091.5,487603
Senegal,686,m,2092.5,487634
Senegal,686,m,2093.5,487613
Senegal,686,m,2094.5,487542
Senegal,686,m,2095.5,487424
Senegal,686,m,2096.5,487260
Senegal,686,m,2097.5,487051
Senegal,686,m,2098.5,486797
Senegal,686,m,2099.5,486499
Serbia,688,m,1950.5,106114
Serbia,688,m,1951.5,103614
Serbia,688,m,1952.5,98865
Serbia,688,m,1953.5,94613
Serbia,688,m,1954.5,90860
Serbia,688,m,1955.5,87603
Serbia,688,m,1956.5,84835
Serbia,688,m,1957.5,82543
Serbia,688,m,1958.5,80701
Serbia,688,m,1959.5,79269
Serbia,688,m,1960.5,78196
Serbia,688,m,1961.5,77424
Serbia,688,m,1962.5,76888
Serbia,688,m,1963.5,76528
Serbia,688,m,1964.5,76301
Serbia,688,m,1965.5,76194
Serbia,688,m,1966.5,76225
Serbia,688,m,1967.5,76422
Serbia,688,m,1968.5,76793
Serbia,688,m,1969.5,77315
Serbia,688,m,1970.5,77970
Serbia,688,m,1971.5,78745
Serbia,688,m,1972.5,79602
Serbia,688,m,1973.5,80486
Serbia,688,m,1974.5,81338
Serbia,688,m,1975.5,82085
Serbia,688,m,1976.5,82664
Serbia,688,m,1977.5,83043
Serbia,688,m,1978.5,83203
Serbia,688,m,1979.5,83134
Serbia,688,m,1980.5,82848
Serbia,688,m,1981.5,82383
Serbia,688,m,1982.5,81795
Serbia,688,m,1983.5,81123
Serbia,688,m,1984.5,80377
Serbia,688,m,1985.5,79535
Serbia,688,m,1986.5,78553
Serbia,688,m,1987.5,77402
Serbia,688,m,1988.5,76081
Serbia,688,m,1989.5,74618
Serbia,688,m,1990.5,73075
Serbia,688,m,1991.5,71527
Serbia,688,m,1992.5,70040
Serbia,688,m,1993.5,68658
Serbia,688,m,1994.5,67397
Serbia,688,m,1995.5,66242
Serbia,688,m,1996.5,65149
Serbia,688,m,1997.5,64053
Serbia,688,m,1998.5,62909
Serbia,688,m,1999.5,61704
Serbia,688,m,2000.5,60444
Serbia,688,m,2001.5,59153
Serbia,688,m,2002.5,57867
Serbia,688,m,2003.5,56611
Serbia,688,m,2004.5,55392
Serbia,688,m,2005.5,54194
Serbia,688,m,2006.5,52985
Serbia,688,m,2007.5,51748
Serbia,688,m,2008.5,50485
Serbia,688,m,2009.5,49217
Serbia,688,m,2010.5,47999
Serbia,688,m,2011.5,46898
Serbia,688,m,2012.5,45960
Serbia,688,m,2013.5,45206
Serbia,688,m,2014.5,44626
Serbia,688,m,2015.5,44183
Serbia,688,m,2016.5,43812
Serbia,688,m,2017.5,43441
Serbia,688,m,2018.5,43013
Serbia,688,m,2019.5,42505
Serbia,688,m,2020.5,41912
Serbia,688,m,2021.5,41253
Serbia,688,m,2022.5,40573
Serbia,688,m,2023.5,39913
Serbia,688,m,2024.5,39286
Serbia,688,m,2025.5,38706
Serbia,688,m,2026.5,38176
Serbia,688,m,2027.5,37689
Serbia,688,m,2028.5,37236
Serbia,688,m,2029.5,36815
Serbia,688,m,2030.5,36423
Serbia,688,m,2031.5,36058
Serbia,688,m,2032.5,35713
Serbia,688,m,2033.5,35381
Serbia,688,m,2034.5,35057
Serbia,688,m,2035.5,34734
Serbia,688,m,2036.5,34409
Serbia,688,m,2037.5,34080
Serbia,688,m,2038.5,33745
Serbia,688,m,2039.5,33405
Serbia,688,m,2040.5,33058
Serbia,688,m,2041.5,32705
Serbia,688,m,2042.5,32350
Serbia,688,m,2043.5,31996
Serbia,688,m,2044.5,31643
Serbia,688,m,2045.5,31291
Serbia,688,m,2046.5,30941
Serbia,688,m,2047.5,30591
Serbia,688,m,2048.5,30242
Serbia,688,m,2049.5,29895
Serbia,688,m,2050.5,29551
Serbia,688,m,2051.5,29213
Serbia,688,m,2052.5,28881
Serbia,688,m,2053.5,28557
Serbia,688,m,2054.5,28241
Serbia,688,m,2055.5,27933
Serbia,688,m,2056.5,27633
Serbia,688,m,2057.5,27339
Serbia,688,m,2058.5,27049
Serbia,688,m,2059.5,26764
Serbia,688,m,2060.5,26485
Serbia,688,m,2061.5,26210
Serbia,688,m,2062.5,25942
Serbia,688,m,2063.5,25680
Serbia,688,m,2064.5,25425
Serbia,688,m,2065.5,25178
Serbia,688,m,2066.5,24938
Serbia,688,m,2067.5,24705
Serbia,688,m,2068.5,24478
Serbia,688,m,2069.5,24255
Serbia,688,m,2070.5,24035
Serbia,688,m,2071.5,23815
Serbia,688,m,2072.5,23593
Serbia,688,m,2073.5,23369
Serbia,688,m,2074.5,23141
Serbia,688,m,2075.5,22908
Serbia,688,m,2076.5,22671
Serbia,688,m,2077.5,22432
Serbia,688,m,2078.5,22192
Serbia,688,m,2079.5,21951
Serbia,688,m,2080.5,21711
Serbia,688,m,2081.5,21472
Serbia,688,m,2082.5,21234
Serbia,688,m,2083.5,20998
Serbia,688,m,2084.5,20765
Serbia,688,m,2085.5,20535
Serbia,688,m,2086.5,20309
Serbia,688,m,2087.5,20086
Serbia,688,m,2088.5,19867
Serbia,688,m,2089.5,19651
Serbia,688,m,2090.5,19439
Serbia,688,m,2091.5,19230
Serbia,688,m,2092.5,19024
Serbia,688,m,2093.5,18821
Serbia,688,m,2094.5,18620
Serbia,688,m,2095.5,18421
Serbia,688,m,2096.5,18225
Serbia,688,m,2097.5,18030
Serbia,688,m,2098.5,17838
Serbia,688,m,2099.5,17648
Seychelles,690,m,1950.5,775
Seychelles,690,m,1951.5,768
Seychelles,690,m,1952.5,758
Seychelles,690,m,1953.5,752
Seychelles,690,m,1954.5,751
Seychelles,690,m,1955.5,754
Seychelles,690,m,1956.5,761
Seychelles,690,m,1957.5,771
Seychelles,690,m,1958.5,786
Seychelles,690,m,1959.5,803
Seychelles,690,m,1960.5,821
Seychelles,690,m,1961.5,841
Seychelles,690,m,1962.5,860
Seychelles,690,m,1963.5,878
Seychelles,690,m,1964.5,893
Seychelles,690,m,1965.5,906
Seychelles,690,m,1966.5,917
Seychelles,690,m,1967.5,927
