"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","Under-five deaths median","Infant deaths median"
"Southern Africa","1963","1714654","362804","9.53","9.73",,,,
"Eastern Africa","1963","8407880","1881403","44.57","44.14",,,,
"Western Africa","1963","7800375","1744162","42.54","42.74",,,,
"Middle Africa","1963","3024519","676426","23","23.09",,,,
"Asia","1963","133508995","29211464","54.6","53.69","208.151510175277","133.36497906512","6906256","4491492"
"Eastern Asia","1963","54919749","12264786","10.53","9.56",,,,
"Central Asia","1963","2257646","483179","0","0",,,,
"Southern Asia","1963","50401008","10941734","95.93","95.97","237.983775033618","151.673605759313","2989150","1918955"
"South-Eastern Asia","1963","20001779","4251460","71.05","71.37","154.87228823294","100.361535696131","718482","472237"
"Western Asia","1963","5928813","1270305","76.7","76.82","218.869797653517","142.501464624488","315713","206112"
"Americas","1963","31089340","6488642","96.18","96.27","100.850785617896","71.2592693015073","667913","476792"
"Northern America","1963","11254267","2197278","100","100","24.8586911275445","21.201471806879","54872","46542"
"Latin America and the Caribbean","1963","19835073","4291364","94.01","94.36","138.805121125658","96.0432798490758","622327","436385"
"Central America","1963","5141468","1099963","99.82","99.83","140.558446138424","93.6645692779339","165732","112433"
"South America","1963","13184250","2851364","91.18","91.68","140.083017802517","98.5271085182494","413578","294257"
"Caribbean","1963","1509355","340037","99","99.1","123.051368696602","84.8931667237553","43288","30259"
"Europe","1963","27943437","5565924","45.88","46.98",,,,
"Northern Europe","1963","3502075","763794","92.27","93.11","21.1213865901546","17.9537768002331","15147","12939"
"Southern Europe","1963","5630297","1174763","53.46","54.33","49.0555724971905","40.4240925610068","57861","47750"
"Eastern Europe","1963","12223583","2246916","24.36","22.48",,,,
"Western Europe","1963","6587482","1380451","54.68","55.08","21.9676860111118","18.1978985321521","30027","25000"
"Oceania","1963","961787","197525","99.32","99.3","61.940872736978","43.6242274312911","12750","9045"
"Australia and New Zealand","1963","704922","142484","100","100","20.6686490925586","16.8497744351229","2926","2393"
"Melanesia","1963","224569","48090","100","100","154.522261466541","103.238310179805","9122","6158"
"Micronesia","1963","11105","2355","50.35","50.49","130.063794980776","100.796245051664","353","259"
"Polynesia","1963","21191","4596","95.18","95.15","92.5100237022063","64.6303845729041","425","309"
"Africa","1964","27664436","6156482","70.41","70.35","247.002090334731","147.903817786431",,"1027391"
"Northern Africa","1964","6200728","1364348","100","100","240.476275531649","148.532757514123","367041","229442"
"Southern Africa","1964","1752174","370827","9.55","9.79",,,,
"Eastern Africa","1964","8641496","1939544","56.26","55.86","195.233002099478","119.519937030892",,
"Western Africa","1964","7969953","1785390","94.52","94.4","304.015403239673","166.300852694624",,
"Middle Africa","1964","3100085","696373","23.1","23.19",,,,
"Asia","1964","138639955","30971607","56.1","54.21","201.4658073772","127.963052650802","6794173","4410540"
"Eastern Asia","1964","58148582","13540553","10.19","8.91",,,,
"Central Asia","1964","2355463","496287","0","0",,,,
"Southern Asia","1964","51546123","11257961","95.91","95.94","234.349181345077","149.444460640962","2991001","1921381"
"South-Eastern Asia","1964","20487616","4352770","86.51","86.27","142.725828850716","89.5990870702234","651383","428939"
"Western Asia","1964","6102171","1324036","76.9","77.62","211.087814148093","137.655442010705","309103","202896"
"Americas","1964","31493704","6558459","96.2","96.27","98.8563467265607","69.9880539336461","658328","470414"
"Northern America","1964","11083476","2125436","100","100","24.346101966413","20.7713258464589","52672","44622"
"Latin America and the Caribbean","1964","20410228","4433023","94.13","94.48","134.663734127182","93.4235811248901","614556","431644"
"Central America","1964","5295027","1141245","99.82","99.83","135.80424270091","90.8826135989579","164279","111947"
"South America","1964","13539236","2933088","91.34","91.83","136.047514911106","95.902804510771","407680","290339"
"Caribbean","1964","1575965","358690","99.02","99.14","120.136479267518","82.951823874338","42897","29927"
"Europe","1964","27732821","5468894","46.01","47.02",,,,
"Northern Europe","1964","3541432","760353","92.35","93.16","20.4334310811752","17.3665316564681","14756","12585"
"Southern Europe","1964","5667128","1172897","53.57","54.3","46.1710603713544","38.3510847322319","54578","45369"
"Eastern Europe","1964","11851579","2145294","23.92","22.08",,,,
"Western Europe","1964","6672682","1390350","54.21","54.1","21.0454088616001","17.4219141857183","28933","24035"
"Oceania","1964","970558","197845","99.31","99.27","60.4381566807918","42.5504523216198","12511","8899"
"Australia and New Zealand","1964","707984","141330","100","100","20.1538098522525","16.4595427275936","2872","2352"
"Melanesia","1964","229152","49306","100","100","149.603530091885","100.257930211406","8962","6070"
"Micronesia","1964","11387","2423","49.86","49.36",,,,
"Polynesia","1964","22035","4786","95.3","95.32","85.4600024373714","61.9305071473766","409","300"
"Africa","1965","28385460","6317645","71.74","71.69","250.71814238912","146.206736660121",,"1036430"
"Northern Africa","1965","6342625","1392713","100","100","234.822981255148","145.16667104067","365148","228377"
"Southern Africa","1965","1795263","380713","9.55","9.81",,,,
"Eastern Africa","1965","8898694","1998588","60.55","60.26","203.100593455384","124.668714124564",,"274501"
"Western Africa","1965","8163647","1828660","94.53","94.42","296.093292085083","163.14436656168",,"344152"
"Middle Africa","1965","3185231","716971","23.38","23.45",,,,
"Asia","1965","143498087","32473274","55.44","53.03","195.842656947922","125.667628434719","6790268","4425970"
"Eastern Asia","1965","61167727","14605056","9.89","8.45",,,,
"Central Asia","1965","2416020","499411","0","0",,,,
"Southern Asia","1965","52694809","11548107","95.93","95.94","231.009046803943","147.320104101469","2995516","1924343"
"South-Eastern Asia","1965","20965347","4452557","86.51","86.1","133.655524548846","87.2679353212092","641612","425183"
"Western Asia","1965","6254184","1368143","77.2","78.43","203.603550144063","132.952418590214","302752","199611"
"Americas","1965","31781958","6583913","96.2","96.25","96.8972093038503","68.6921808196583","647802","462996"
"Northern America","1965","10884583","2049744","100","100","23.73600450725","20.2440419695318","50194","42454"
"Latin America and the Caribbean","1965","20897375","4534169","94.23","94.56","130.721008319296","90.8856398611334","606104","426139"
"Central America","1965","5443203","1179749","99.82","99.84","131.379320850973","88.1728417536341","163075","111471"
"South America","1965","13831965","2986185","91.46","91.9","132.128784963458","93.3439398593446","400987","285751"
"Caribbean","1965","1622207","368235","99.04","99.18","117.599049376258","81.2674355698832","42354","29489"
"Europe","1965","27491957","5372751","46.33","47.31",,,,
"Northern Europe","1965","3578322","751988","92.44","93.18","19.7131087661666","16.7490547713724","14256","12134"
"Southern Europe","1965","5694187","1166383","53.67","54.25","43.3971058682344","36.2853433413857","51310","42900"
"Eastern Europe","1965","11491851","2066538","23.87","22.59",,,,
"Western Europe","1965","6727597","1387842","53.95","53.43","20.1948420416578","16.7134067962599","27775","23019"
"Oceania","1965","982923","199162","99.29","99.25","58.8097275976492","41.5562119754584","12288","8775"
"Australia and New Zealand","1965","714722","141295","100","100","19.74004703099","16.1498260737178","2831","2323"
"Melanesia","1965","233902","50499","100","100","144.786572971161","97.4089791657896","8805","5988"
"Micronesia","1965","11640","2477","49.36","48.32",,,,
"Polynesia","1965","22659","4891","95.42","95.48","81.310632755914","59.3701740396064","395","290"
"Africa","1966","29261918","6457263","79.66","79.68","246.013372208311","142.466060121979",,"1032561"
"Northern Africa","1966","6518765","1414721","100","100","229.796744294833","142.180651255658","363864","227631"
"Southern Africa","1966","1842971","393833","9.57","9.72",,,,
"Eastern Africa","1966","9205861","2048734","85.8","85.8","208.75444500961","126.008744784333",,"284423"
"Western Africa","1966","8404125","1865368","94.52","94.45","290.713706273975","160.13187585558",,"345210"
"Middle Africa","1966","3290196","734607","23.48","23.51",,,,
"Asia","1966","149615566","33417736","54.48","52.5","192.306842773481","123.452983540344","6803747","4429819"
"Eastern Asia","1966","65245798","15232635","9.4","8.22",,,,
"Central Asia","1966","2443929","490780","0","0",,,,
"Southern Asia","1966","54044938","11753686","95.92","95.93","227.789931403209","145.303662276209","3000535","1928143"
"South-Eastern Asia","1966","21447612","4546314","86.45","86.07","129.894960799595","84.9769742451787","634304","420634"
"Western Asia","1966","6433289","1394321","77.7","79.16","196.120462939307","128.321893328053","296336","196213"
"Americas","1966","32101850","6546637","96.21","96.2","94.953329096761","67.385012562983","636408","454843"
"Northern America","1966","10638464","1972741","100","100","23.1088010103676","19.7035607635876","47687","40284"
"Latin America and the Caribbean","1966","21463386","4573896","94.33","94.56","126.937950503883","88.4255864364683","596840","419926"
"Central America","1966","5608104","1211726","99.83","99.84","127.066164509017","85.5446782157854","161856","110994"
"South America","1966","14171699","2997326","91.58","91.87","128.39309697076","90.867008586799","393685","280587"
"Caribbean","1966","1683583","364844","99.07","99.2","115.23316555456","79.6559573225156","41632","28921"
"Europe","1966","27195076","5283735","46.76","47.99",,,,
"Northern Europe","1966","3630434","738424","92.65","93.14","19.0554794556378","16.193934693683","13714","11646"
"Southern Europe","1966","5723688","1154399","53.78","54.17","41.3312438601762","34.766470502732","48793","41008"
"Eastern Europe","1966","11041694","2017260","23.74","24.39",,,,
"Western Europe","1966","6799260","1373652","53.71","53.17","19.387392959402","16.0329218469384","26502","21889"
"Oceania","1966","995627","201000","99.28","99.23","57.2872368566268","40.6057640360181","12094","8663"
"Australia and New Zealand","1966","721061","142162","100","100","19.4378393456962","15.9229249655329","2809","2307"
"Melanesia","1966","239341","51409","100","100","140.184053409601","94.6106037745807","8659","5909"
"Micronesia","1966","11907","2521","48.62","47.32",,,,
"Polynesia","1966","23318","4908","95.51","95.66","77.2877439881243","56.7788428451894","377","279"
"Africa","1967","30012689","6604418","81.22","81.18","241.165660152118","139.718661481027","1767804","1036108"
"Northern Africa","1967","6655008","1436000","100","100","225.265798381328","139.578877782088","362983","227231"
"Southern Africa","1967","1897074","408720","12.76","12.87",,,,
"Eastern Africa","1967","9473002","2101044","85.81","85.77","212.652236887779","125.240011859233",,"290218"
"Western Africa","1967","8606175","1905284","99.37","99.37","283.938536288719","155.315728443779",,"342439"
"Middle Africa","1967","3381430","753370","23.56","23.55",,,,
"Asia","1967","154315201","34125366","53.88","52.28","188.916802857298","121.332368534638","6805145","4422757"
"Eastern Asia","1967","68289983","15660090","9.09","8.06",,,,
"Central Asia","1967","2432828","472355","0","0",,,,
"Southern Asia","1967","55123901","11941580","95.91","95.93","224.804268476839","143.437254846867","3008332","1933606"
"South-Eastern Asia","1967","21903842","4639066","86.46","86.11","126.078082136086","82.6586462719534","625667","415319"
"Western Asia","1967","6564647","1412275","78.24","79.94","188.847052376182","123.803915436566","290507","192822"
"Americas","1967","32169094","6469813","96.22","96.16","93.0547872092191","66.1203805491498","624671","446581"
"Northern America","1967","10362249","1892712","100","100","22.4229617290712","19.1078366521941","45126","38079"
"Latin America and the Caribbean","1967","21806845","4577101","94.42","94.58","123.373914293187","86.1321099516947","587264","413626"
"Central America","1967","5755221","1240396","100","100","122.840487628371","82.9780425577827","160532","110461"
"South America","1967","14352606","2983609","91.63","91.77","124.963206291071","88.6287170933921","386317","275496"
"Caribbean","1967","1699018","353096","99.09","99.22","112.973336128538","78.1034922455596","40790","28280"
"Europe","1967","26854072","5191546","47.86","49.44",,,,
"Northern Europe","1967","3634427","719547","96.47","96.6","18.6131425593431","15.8395859705671","13316","11241"
"Southern Europe","1967","5713036","1136942","53.8","54.05","39.6951225956788","33.5790017649758","46728","39465"
"Eastern Europe","1967","10710671","1987645","24.56","27.24",,,,
"Western Europe","1967","6795938","1347412","53.58","53.12","18.699713830422","15.4587792392894","25231","20773"
"Oceania","1967","1008740","203581","99.27","99.23","55.8153834236037","39.7119934029836","11921","8577"
"Australia and New Zealand","1967","729058","143905","100","100","19.2324719895978","15.7691991624762","2806","2307"
"Melanesia","1967","243921","52274","100","100","135.637520783629","91.8931815032799","8516","5838"
"Micronesia","1967","12125","2557","47.83","46.42",,,,
"Polynesia","1967","23636","4845","95.65","95.85","73.1974529883556","54.2003409855803","359","267"
"Africa","1968","30702996","6760957","83.03","82.95","237.927606504289","136.391516403427","1764929","1035116"
