"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Eastern Asia","1991","235277229","123381525","100","100","6.31003644742867","3.90263921644456","2.41682924356958","150643","96491","54152"
"South-Eastern Asia","1991","106015385","54956700","100","100","12.7954196667787","8.68453731406558","4.14689622774045","138306","95871","42435"
"Northern Africa and Western Asia","1991","75776303","40309900","100","100","10.698099240255","6.70581233862547","4.01923916521555","82811","54244","28567"
"Western Asia","1991","37336714","19809750","100","100","9.44872914177452","5.99893896865358","3.47061015160446","36026","23839","12187"
"Northern Africa","1991","38439590","20500151","100","100","11.9097124850959","7.38840375632716","4.55496263178733","46785","30405","16380"
"Sub-Saharan Africa","1991","140074780","76006572","100","100","38.6703950058244","26.185770577776","12.8203347731484","568674","403339","165335"
"Oceania","1991","4563833","2347956","100","100","5.52824397262286","3.22101522147616","2.31468438478303","2542","1515","1027"
"Oceania (exc. Australia and New Zealand)","1991","1517099","810263","100","100","12.5971086748903","7.55531238665494","5.08017862472509","1949","1229","720"
"Australia and New Zealand","1991","3046734","1537693","100","100","1.94527253454169","0.929532347725701","1.01668522862336","593","286","307"
"North America, Europe, Australia and New Zealand","1991","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1991","0","0","NaN","NaN",,,,,,
"World","1991","1123483945","590665843","100","100","14.6901382021334","9.63217969131569","5.10715151189101","1689016","1143387","545630"
"Least developed countries","1992","147500574","79554238","100","100","37.8949137213994","25.6873429494527","12.529418235109","585364","414025","171339"
"Landlocked developing countries","1992","74159521","40184251","100","100","37.0737674023037","24.6476319305973","12.7401499996381","287686","200561","87125"
"Small island developing States","1992","9644972","5082996","100","100","12.0997499002563","7.65698434757182","4.47704622555696","11908","7814","4094"
"Europe and Northern America","1992","140327440","70310576","100","100","3.07976710343849","1.58993130011663","1.49220831202346","43287","22376","20912"
"Northern America","1992","40603491","20544061","100","100","2.30134554088557","1.04792885545809","1.25473155482961","9345","4308","5037"
"Europe","1992","99723949","49766516","100","100","3.3982682181557","1.81359729186068","1.58755010286223","33942","18068","15875"
"Latin America and the Caribbean","1992","105444502","54221296","100","100","5.23207129496783","2.72905340772714","2.50986744955683","55380","29635","25745"
"Central and Southern Asia","1992","325151202","173183810","100","100","17.8276014533324","11.5209091919107","6.38019794254433","595896","401359","194537"
"Central Asia","1992","12449983","6806717","100","100","6.52543533182925","3.54314698032512","2.99289260991736","8215","4832","3383"
"Southern Asia","1992","312701219","166377093","100","100","18.2794145724853","11.8459331368269","6.51060563468712","587681","396527","191154"
"Eastern and South-Eastern Asia","1992","347499675","181489440","100","100","7.90350243833227","5.0631475471896","2.85480921139902","279169","184248","94921"
"Eastern Asia","1992","240445034","126334914","100","100","6.02249374577568","3.69550055159337","2.33562449579478","146913","93547","53366"
"South-Eastern Asia","1992","107054641","55154527","100","100","12.1514264801346","8.1887780164846","3.99536562585477","132256","90701","41555"
"Northern Africa and Western Asia","1992","77515457","41056336","100","100","9.91998305831698","6.18158294269669","3.76165308617416","78397","50916","27481"
"Western Asia","1992","38254098","20244654","100","100","8.4327372085784","5.29524585845981","3.15419358061317","32876","21497","11379"
"Northern Africa","1992","39261360","20811682","100","100","11.3666100372131","7.04301573511558","4.35426143389112","45521","29419","16102"
"Sub-Saharan Africa","1992","144198484","78103297","100","100","39.1341496435387","26.2378613145551","13.2437767054625","591538","415301","176237"
"Oceania","1992","4623383","2378468","100","100","5.47228137942413","3.18814170796664","2.29144512322635","2549","1519","1030"
"Oceania (exc. Australia and New Zealand)","1992","1558025","831263","100","100","12.4100871197301","7.43081848068527","5.01654567938852","1971","1240","731"
"Australia and New Zealand","1992","3065359","1547205","100","100","1.88459679589714","0.901219553557152","0.984264280555481","578","279","299"
"North America, Europe, Australia and New Zealand","1992","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1992","0","0","NaN","NaN",,,,,,
"World","1992","1144760141","600743223","100","100","14.0710666650607","9.15778184731389","4.95869546910022","1646220","1105356","540864"
"Least developed countries","1993","151754073","81634750","100","100","35.5865522074998","24.0050776944054","11.8663266051995","564096","396691","167405"
"Landlocked developing countries","1993","76681833","41620540","100","100","36.8972264663736","24.2062454140206","13.0058027044226","295761","203964","91797"
"Small island developing States","1993","9818284","5177627","100","100","11.816454082864","7.44471973295219","4.40452480262418","11835","7738","4097"
"Europe and Northern America","1993","140904969","70416508","100","100","3.03974735680113","1.56478452358715","1.47727444940958","42896","22055","20842"
"Northern America","1993","41307150","20810334","100","100","2.25751537969887","1.02276641047797","1.23601312192487","9329","4259","5070"
"Europe","1993","99597820","49606175","100","100","3.36544313119025","1.79208814684903","1.57617963718625","33567","17796","15772"
"Latin America and the Caribbean","1993","106383468","54532044","100","100","5.05750407018823","2.62317576105382","2.44073077494242","53989","28647","25342"
"Central and Southern Asia","1993","332517856","176213887","100","100","17.1883794929925","11.0417985961872","6.21520797145945","586202","391304","194898"
"Central Asia","1993","12754396","6980428","100","100","6.43158568328339","3.46226467576199","2.97963730049357","8288","4842","3446"
"Southern Asia","1993","319763460","169233459","100","100","17.6203372190583","11.3531984861023","6.33910788297626","577914","386462","191452"
"Eastern and South-Eastern Asia","1993","354571035","185074451","100","100","7.54167440164311","4.78470379920952","2.77022530999906","271569","177530","94039"
"Eastern Asia","1993","246567645","129850426","100","100","5.74496733894991","3.49609979783754","2.256757390168","143693","90953","52740"
"South-Eastern Asia","1993","108003390","55224025","100","100","11.6823968278588","7.80810515351444","3.9047806119639","127876","86577","41299"
"Northern Africa and Western Asia","1993","79202720","41736985","100","100","9.52618434445951","5.91734458251104","3.63032162595461","76793","49541","27252"
"Western Asia","1993","39158036","20672333","100","100","8.17327015931579","5.10248196302783","3.08653719666211","32579","21150","11429"
"Northern Africa","1993","40044684","21064652","100","100","10.8481047154775","6.71638382003242","4.15965876023925","44214","28391","15823"
"Sub-Saharan Africa","1993","148349026","80178639","100","100","37.2222133345458","24.8820921366636","12.6550041778247","577667","404029","173638"
"Oceania","1993","4687983","2407719","100","100","5.40934825134043","3.14740099941385","2.26908898486522","2554","1518","1036"
"Oceania (exc. Australia and New Zealand)","1993","1601655","852952","100","100","12.208453908231","7.29493011118198","4.94963100933835","1992","1249","743"
"Australia and New Zealand","1993","3086328","1554767","100","100","1.81996379081739","0.864707370489177","0.95608315247699","562","269","293"
"North America, Europe, Australia and New Zealand","1993","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1993","0","0","NaN","NaN",,,,,,
"World","1993","1166617056","610560232","100","100","13.5370086076193","8.76177671611603","4.81744123595575","1611674","1074626","537048"
"Least developed countries","1994","155755087","83600849","100","100","36.4878495390485","23.9409181353273","12.8546843493853","591850","405146","186704"
"Landlocked developing countries","1994","78560348","42635122","100","100","39.6574481444789","24.8175738243746","15.2175366595785","324456","214279","110177"
"Small island developing States","1994","10010844","5275402","100","100","11.5407761349762","7.23667379694194","4.33547676916689","11778","7663","4115"
"Europe and Northern America","1994","141393406","70484234","100","100","2.87645332241349","1.45866323003332","1.41986119169225","40728","20578","20151"
"Northern America","1994","41989781","21159888","100","100","2.21123127450373","0.997381018679579","1.21506213573475","9288","4223","5065"
"Europe","1994","99403625","49324346","100","100","3.15903611601298","1.65649333892466","1.50503585896342","31440","16355","15086"
"Latin America and the Caribbean","1994","107243931","54815043","100","100","4.89730173355529","2.52567432584724","2.37763253315329","52685","27724","24961"
"Central and Southern Asia","1994","339336722","178767814","100","100","16.6512448858008","10.6345608365466","6.08135660604998","578147","382256","195891"
"Central Asia","1994","13005237","7074734","100","100","6.40566050872926","3.43661716649186","2.97928199388132","8410","4871","3539"
"Southern Asia","1994","326331486","171693080","100","100","17.0624079602629","10.9300439679508","6.20013170444883","569737","377385","192352"
"Eastern and South-Eastern Asia","1994","361015691","189181832","100","100","7.20060491783758","4.52213750580008","2.69063483272904","264082","171489","92593"
"Eastern Asia","1994","252065022","133893438","100","100","5.47819112650783","3.30864543557043","2.17674777753595","140250","88748","51502"
"South-Eastern Asia","1994","108950669","55288395","100","100","11.2476472591058","7.45478256903695","3.82135203863658","123832","82741","41091"
"Northern Africa and Western Asia","1994","80744648","42332444","100","100","9.16195415529619","5.672998038071","3.50886188380794","75171","48167","27004"
"Western Asia","1994","40021800","21084498","100","100","7.94434238683117","4.93148962283011","3.02778425061312","32332","20847","11485"
"Northern Africa","1994","40722848","21247946","100","100","10.3592130501038","6.40825781425116","3.97643727106788","42839","27320","15519"
"Sub-Saharan Africa","1994","152224397","82076737","100","100","38.3945433036735","25.041676874613","13.6958330549512","609751","416280","193471"
"Oceania","1994","4757981","2439388","100","100","5.36068364388465","3.11886306390231","2.24883438648718","2568","1524","1044"
"Oceania (exc. Australia and New Zealand)","1994","1645540","874394","100","100","12.0515415761522","7.19048167110896","4.89626641898587","2019","1262","757"
"Australia and New Zealand","1994","3112441","1564994","100","100","1.76284225272083","0.836713720635979","0.926904085450868","549","262","287"
"North America, Europe, Australia and New Zealand","1994","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1994","0","0","NaN","NaN",,,,,,
"World","1994","1186716773","620097491","100","100","13.4194126001443","8.57479100819111","4.88652250115734","1623136","1068020","555116"
"Least developed countries","1995","159688507","85544561","100","100","31.9884893118311","21.7042439951784","10.5124092111486","532120","375410","156710"
"Landlocked developing countries","1995","80400706","43559781","100","100","31.7824854148915","21.2482933407856","10.7628850120347","266834","187102","79732"
"Small island developing States","1995","10204336","5367718","100","100","11.3736245219334","7.10155878797712","4.30262105028723","11822","7651","4171"
"Europe and Northern America","1995","141550103","70418775","100","100","2.81583020667242","1.42456669920339","1.39324828257598","39912","20078","19835"
"Northern America","1995","42647778","21568339","100","100","2.15763160242688","0.969470080332089","1.18931452694475","9201","4184","5017"
"Europe","1995","98902325","48850436","100","100","3.10216391563867","1.62544196209796","1.47912618731272","30711","15894","14818"
"Latin America and the Caribbean","1995","108025923","55087797","100","100","4.75029446281316","2.43658817352914","2.31935760860334","51463","26878","24585"
"Central and Southern Asia","1995","345410033","180878852","100","100","16.1038863398716","10.2259831050249","5.93863158106161","567834","371834","196000"
"Central Asia","1995","13216681","7102841","100","100","6.30461809523475","3.36902148900208","2.9455201268362","8401","4794","3607"
"Southern Asia","1995","332193353","173776011","100","100","16.4956169323132","10.5052496739563","6.05396567933593","559433","367040","192393"
"Eastern and South-Eastern Asia","1995","367508778","193058007","100","100","6.98474566084684","4.34539514459541","2.65086959210596","260760","168148","92612"
"Eastern Asia","1995","257617632","137615572","100","100","5.37444203555781","3.22509403196074","2.15630228121531","140716","88908","51808"
"South-Eastern Asia","1995","109891147","55442436","100","100","10.8340819632928","7.12070788750766","3.74000556289623","120044","79240","40804"
"Northern Africa and Western Asia","1995","82026812","42766743","100","100","8.80744302956627","5.43568330911528","3.39018770718573","73285","46620","26665"
"Western Asia","1995","40747866","21396600","100","100","7.71862456562145","4.76321914538076","2.96955003783403","31942","20432","11510"
"Northern Africa","1995","41278946","21370143","100","100","9.88419630768711","6.10852603095605","3.79887580849565","41343","26188","15155"
"Sub-Saharan Africa","1995","156257238","84049051","100","100","34.0402137897943","22.9863655026584","11.3139140507726","555210","390889","164321"
"Oceania","1995","4833974","2476995","100","100","5.29984095658109","3.07963372513342","2.22706577832664","2579","1528","1051"
"Oceania (exc. Australia and New Zealand)","1995","1687697","894713","100","100","11.8867434601523","7.07770439586141","4.84331864193345","2041","1271","770"
"Australia and New Zealand","1995","3146277","1582282","100","100","1.70899676582559","0.811788559719683","0.89793714120461","538","257","281"
"North America, Europe, Australia and New Zealand","1995","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1995","0","0","NaN","NaN",,,,,,
"World","1995","1205612860","628736218","100","100","12.6296349798656","8.12589304817888","4.54063867593777","1551047","1025977","525070"
"Least developed countries","1996","163919215","87664724","100","100","30.958381833079","20.9261781975848","10.2466263647265","527852","370777","157075"
"Landlocked developing countries","1996","82841618","44731876","100","100","30.9229346240004","20.6342331337357","10.5054738876427","267021","186526","80495"
"Small island developing States","1996","10385724","5445279","100","100","11.0434512204287","6.86398009088894","4.20835720964204","11668","7501","4167"
"Europe and Northern America","1996","141422934","69942584","100","100","2.71279965964955","1.35822989011054","1.3564120889815","38417","19013","19405"
"Northern America","1996","43261289","21967782","100","100","2.0959419737332","0.93866179587796","1.15836749316672","9062","4126","4936"
"Europe","1996","98161645","47974802","100","100","2.98849787647759","1.55030024439672","1.44043073219699","29355","14887","14469"
"Latin America and the Caribbean","1996","108713175","55329495","100","100","4.61349312994241","2.3535652754537","2.26525929009377","50288","26075","24213"
"Central and Southern Asia","1996","350795917","182585668","100","100","15.5362823553512","9.80707480885039","5.78595079882523","555107","359891","195216"
"Central Asia","1996","13408909","7087397","100","100","6.31646618044224","3.39392751080736","2.93249133264395","8532","4819","3713"
"Southern Asia","1996","337387008","175498271","100","100","15.9030528180053","10.0652007143131","5.89720869283969","546575","355072","191503"
"Eastern and South-Eastern Asia","1996","371194763","193578183","100","100","6.67641919457274","4.1249725507256","2.56201488492188","251159","160031","91128"
"Eastern Asia","1996","260425945","137806081","100","100","5.10472595657274","3.04066391301797","2.07035730429703","134758","83932","50826"
"South-Eastern Asia","1996","110768819","55772102","100","100","10.4315947578715","6.79912482945342","3.6573366166177","116401","76099","40302"
"Northern Africa and Western Asia","1996","83122402","43084680","100","100","8.45871220173133","5.20394007214886","3.27179837223979","71201","44959","26242"
"Western Asia","1996","41404442","21637511","100","100","7.48747360783497","4.59438749273453","2.90643942403852","31435","19928","11507"
"Northern Africa","1996","41717960","21447169","100","100","9.42536289773432","5.81852510442185","3.62794709455974","39766","25031","14735"
"Sub-Saharan Africa","1996","160704625","86238899","100","100","33.2710968657459","22.4282635665999","11.0915985958281","557335","391225","166110"
"Oceania","1996","4909429","2516963","100","100","5.2305948526753","3.03278482044585","2.20449579360909","2585","1529","1056"
"Oceania (exc. Australia and New Zealand)","1996","1728480","913520","100","100","11.722826888892","6.97597678674183","4.78019664296766","2060","1279","781"
"Australia and New Zealand","1996","3180949","1603443","100","100","1.64983908329719","0.779268709306588","0.871249311317022","525","250","275"
"North America, Europe, Australia and New Zealand","1996","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1996","0","0","NaN","NaN",,,,,,
"World","1996","1220863243","633276471","100","100","12.2943704447195","7.88574607274476","4.44366599363271","1526096","1002725","523371"
"Least developed countries","1997","168141114","89795432","100","100","29.695813321448","20.0038296573356","9.88981789665917","518615","362880","155735"
"Landlocked developing countries","1997","85272728","45856707","100","100","29.8165793687876","19.8701900610964","10.1480326450954","264472","184065","80407"
"Small island developing States","1997","10541147","5503111","100","100","10.9010354880072","6.73704280584793","4.19223595524201","11673","7440","4233"
"Europe and Northern America","1997","140831081","68959412","100","100","2.62158962236492","1.29206426965786","1.33124540733196","36980","17832","19149"
"Northern America","1997","43754550","22268883","100","100","2.0258614909936","0.90466520878892","1.1222115079127","8856","4031","4825"
"Europe","1997","97076531","46690530","100","100","2.89506236753911","1.47678792761398","1.42037202818911","28124","13801","14324"
"Latin America and the Caribbean","1997","109268304","55508492","100","100","4.48321066374968","2.27435962376272","2.21388621340219","49108","25278","23830"
"Central and Southern Asia","1997","355523137","183956441","100","100","14.9075154478595","9.35139234420647","5.60857105205116","538656","345666","192990"
"Central Asia","1997","13538718","7020963","100","100","5.88768459180622","3.11934254754082","2.77700447247104","8012","4387","3625"
"Southern Asia","1997","341984420","176935478","100","100","15.2632058317516","9.59788352773909","5.72022435108674","530644","341279","189365"
"Eastern and South-Eastern Asia","1997","370254764","189365471","100","100","6.41279228413505","3.94566672771167","2.47689857270956","239450","149730","89720"
"Eastern Asia","1997","258755715","133174485","100","100","4.85981649834633","2.87089825557352","1.99464466466103","126724","76576","50148"
"South-Eastern Asia","1997","111499049","56190987","100","100","10.0361490681098","6.48828952611495","3.571029414744","112726","73154","39572"
"Northern Africa and Western Asia","1997","84092225","43353809","100","100","8.12309959712842","4.98181529277863","3.15701195478558","69067","43304","25763"
"Western Asia","1997","42017036","21859458","100","100","7.26054605778126","4.43011988551206","2.84302109656399","30889","19411","11478"
"Northern Africa","1997","42075189","21494352","100","100","8.98781682781213","5.5425691019855","3.46444967756487","38178","23893","14285"
"Sub-Saharan Africa","1997","165134604","88463837","100","100","32.4022463939557","21.7912737273565","10.8473502450046","557037","389795","167242"
"Oceania","1997","4978252","2553998","100","100","5.1643546031237","2.98496959318794","2.18590988447435","2588","1527","1061"
"Oceania (exc. Australia and New Zealand)","1997","1769228","931929","100","100","11.5518354071418","6.85996475378982","4.72427904106072","2076","1283","793"
"Australia and New Zealand","1997","3209025","1622069","100","100","1.59523628107316","0.751843094043862","0.844027763474447","512","244","268"
"North America, Europe, Australia and New Zealand","1997","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1997","0","0","NaN","NaN",,,,,,
"World","1997","1230082366","632161459","100","100","11.9710520790731","7.66737185120698","4.33693310668897","1492890","973134","519756"
"Least developed countries","1998","172158804","91858478","100","100","29.7029906725306","19.8208204556545","10.0820038041106","530525","367787","162738"
"Landlocked developing countries","1998","87380344","46813491","100","100","31.4622614624295","20.6927044129543","10.9971171439292","285482","195765","89717"
"Small island developing States","1998","10665769","5534988","100","100","11.0619196973021","6.8114267400265","4.27964343500655","11967","7566","4401"
"Europe and Northern America","1998","139454740","67497956","100","100","2.51508154247815","1.21037697812497","1.30628566244579","35161","16349","18812"
"Northern America","1998","44153615","22415003","100","100","1.95025257128711","0.868683330477485","1.0825095988533","8605","3896","4709"
"Europe","1998","95301126","45082954","100","100","2.78143552290289","1.38022935880737","1.40314282301451","26556","12454","14103"
"Latin America and the Caribbean","1998","109727485","55647362","100","100","4.86370137821279","2.54189938769892","2.32771881755098","53532","28326","25206"
"Central and Southern Asia","1998","359546017","185072237","100","100","14.3004092239888","8.91322507998079","5.43563316586763","521587","331395","190192"
"Central Asia","1998","13574909","6916229","100","100","5.61240177321221","2.96037771561057","2.65989836143662","7648","4101","3547"
"Southern Asia","1998","345971108","178156009","100","100","14.6385108142336","9.1436061859929","5.54561151600359","513939","327294","186645"
"Eastern and South-Eastern Asia","1998","368312406","183775710","100","100","6.16594598133335","3.78353657527357","2.39145757325641","227696","139328","88368"
"Eastern Asia","1998","256362323","127255413","100","100","4.62546435950595","2.71007765219226","1.92059165985006","118708","69068","49640"
"South-Eastern Asia","1998","111950083","56520297","100","100","9.66193911386592","6.19621016468964","3.48733722352848","108988","70260","38728"
"Northern Africa and Western Asia","1998","84907271","43566929","100","100","7.81334283489021","4.77648595465941","3.05143200233149","66987","41719","25268"
"Western Asia","1998","42560441","22068676","100","100","7.04102691308572","4.2693292956927","2.78358164405291","30308","18884","11424"
"Northern Africa","1998","42346830","21498253","100","100","8.5939024233167","5.29683119596278","3.31462825369107","36679","22835","13844"
"Sub-Saharan Africa","1998","169324709","90624287","100","100","32.7634969126832","21.8552067491623","11.1520198633042","577017","400499","176518"
"Oceania","1998","5043637","2586700","100","100","6.1058759515672","3.55611983525691","2.55885571386993","3102","1843","1259"
"Oceania (exc. Australia and New Zealand)","1998","1809677","950140","100","100","14.1666791654853","8.42104601234388","5.79442830047504","2606","1607","999"
"Australia and New Zealand","1998","3233960","1636561","100","100","1.53367013909111","0.7207645234815","0.813491951748663","496","236","260"
"North America, Europe, Australia and New Zealand","1998","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1998","0","0","NaN","NaN",,,,,,
"World","1998","1236316263","628771181","100","100","11.8843206618378","7.60066487516265","4.31646378132272","1485086","959462","525624"
"Least developed countries","1999","175998350","93857152","100","100","26.2696230509145","17.6469309485461","8.7775896202924","479043","334207","144836"
"Landlocked developing countries","1999","89295095","47673547","100","100","26.2157390459805","17.5104800949021","8.86040896590865","242517","168432","74085"
"Small island developing States","1999","10730875","5524120","100","100","10.4511413628652","6.43006168871446","4.0471027947818","11350","7127","4223"
"Europe and Northern America","1999","137658911","65733795","100","100","2.41464387528467","1.1354115279507","1.28068645349701","33370","14935","18435"
"Northern America","1999","44461460","22375182","100","100","1.87560088528671","0.834058667293529","1.04241165046505","8341","3734","4607"
"Europe","1999","93197451","43358613","100","100","2.67537158477782","1.29089619001457","1.38626491886535","25029","11202","13828"
"Latin America and the Caribbean","1999","110133597","55753018","100","100","4.2474195848573","2.12972193363916","2.1222173841291","46879","23773","23106"
"Central and Southern Asia","1999","362940177","185956209","100","100","13.5808612223545","8.40727697793911","5.21744878143912","499161","313997","185164"
"Central Asia","1999","13560830","6813415","100","100","5.32268635853295","2.79497871155439","2.5347923376003","7239","3814","3425"
"Southern Asia","1999","349379347","179142794","100","100","13.8978479209786","8.62010936289059","5.32362882073017","491922","310183","181739"
"Eastern and South-Eastern Asia","1999","366138209","177523432","100","100","5.92686194580805","3.62900774770564","2.30622350105561","216179","129081","87098"
"Eastern Asia","1999","253988748","120814782","100","100","4.39944444022189","2.5562663694036","1.84790180004368","111110","61846","49264"
"South-Eastern Asia","1999","112149461","56708651","100","100","9.29675147887565","5.91058861357344","3.40629608012785","105069","67235","37834"
"Northern Africa and Western Asia","1999","85557530","43723319","100","100","7.8854785039022","4.77400983731005","3.12639410279423","68046","41847","26199"
"Western Asia","1999","43040699","22265257","100","100","7.55475648037773","4.49107568992873","3.07750208524976","32851","20044","12807"
"Northern Africa","1999","42516831","21458063","100","100","8.22604094730139","5.06750239511132","3.17462597693176","35195","21803","13392"
"Sub-Saharan Africa","1999","173400745","92753154","100","100","29.8855771760471","20.0422545971721","10.0446398072284","538393","375560","162833"
"Oceania","1999","5108564","2614787","100","100","5.03706300449858","2.90423527628137","2.13904000365319","2589","1521","1068"
"Oceania (exc. Australia and New Zealand)","1999","1849586","968265","100","100","11.2263403290435","6.649548710775","4.60742894144603","2106","1292","814"
"Australia and New Zealand","1999","3258979","1646523","100","100","1.48192433635908","0.695163302663174","0.787308341562875","483","229","254"
"North America, Europe, Australia and New Zealand","1999","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","1999","0","0","NaN","NaN",,,,,,
"World","1999","1240937732","624057713","100","100","11.2373287594082","7.19066945315107","4.07596824662017","1404621","900717","503904"
"Least developed countries","2000","179721972","95862928","100","100","24.8839766965269","16.652133990794","8.37124174493891","462936","321945","140991"
"Landlocked developing countries","2000","91023609","48446085","100","100","24.9395604409183","16.5958228117673","8.48454564531905","234704","162146","72558"
"Small island developing States","2000","10781629","5503840","100","100","9.54606220722587","5.84875095607196","3.71906312516288","10390","6457","3933"
"Europe and Northern America","2000","135673488","63852476","100","100","2.3200372165717","1.07380914839374","1.24756771780665","31652","13720","17932"
"Northern America","2000","44643475","22145548","100","100","1.80755319939774","0.802773620096017","1.00558683788787","8084","3557","4527"
"Europe","2000","91030013","41706929","100","100","2.57397568509909","1.21770082412334","1.3579284115216","23568","10164","13405"
"Latin America and the Caribbean","2000","110447247","55802453","100","100","4.14262175765678","2.06426383980733","2.08265707153298","45847","23062","22785"
"Central and Southern Asia","2000","365695549","186665633","100","100","12.9938046239299","7.98999639048456","5.04411065940711","480554","299488","181066"
"Central Asia","2000","13537175","6724922","100","100","5.03409431925994","2.63150782131052","2.40892560451863","6830","3544","3286"
"Southern Asia","2000","352158374","179940711","100","100","13.2957448396687","8.18970183625804","5.14820526956021","473724","295944","177780"
"Eastern and South-Eastern Asia","2000","362276249","169861145","100","100","5.68623363788245","3.47687820748905","2.21706389152238","203737","118323","85414"
"Eastern Asia","2000","249996179","113066450","100","100","4.1859551422152","2.4127008104135","1.77754301126549","103348","54625","48723"
"South-Eastern Asia","2000","112280071","56794695","100","100","8.87451347367563","5.59206263868663","3.30090972895798","100389","63698","36691"
"Northern Africa and Western Asia","2000","86188262","43894342","100","100","7.23294478573078","4.38863771556972","2.85684472667604","62812","38612","24200"
"Western Asia","2000","43566933","22484167","100","100","6.59982902511946","3.94631370999009","2.66402840695554","29029","17781","11248"
"Northern Africa","2000","42621329","21410175","100","100","7.88660199745395","4.85293889818881","3.04845707518478","33783","20831","12952"
"Sub-Saharan Africa","2000","177589086","95028021","100","100","28.8460769560948","19.2667991268334","9.76746562748428","531813","369739","162074"
"Oceania","2000","5170696","2637288","100","100","4.98116180739527","2.87571206530649","2.11152187100947","2590","1519","1071"
"Oceania (exc. Australia and New Zealand)","2000","1889205","987648","100","100","11.0837696077651","6.55970644809052","4.55393564066073","2123","1300","823"
"Australia and New Zealand","2000","3281491","1649640","100","100","1.42264159982619","0.663561160038226","0.759584470540527","467","219","248"
"North America, Europe, Australia and New Zealand","2000","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2000","0","0","NaN","NaN",,,,,,
"World","2000","1243040575","617741356","100","100","10.8917209820522","6.97259523974817","3.94664409412772","1359008","864466","494543"
"Least developed countries","2001","183623591","97996110","100","100","23.8302112459684","15.8724358606441","8.08612183551994","452617","313576","139041"
"Landlocked developing countries","2001","92664540","49195009","100","100","23.9222827389168","15.8504060780507","8.20187978607894","228798","157198","71600"
"Small island developing States","2001","10863081","5505334","100","100","9.33959281537511","5.71443164769976","3.64599596239016","10224","6310","3914"
"Europe and Northern America","2001","133339092","62034361","100","100","2.22593108359337","1.02281472182602","1.20434818682314","29882","12696","17185"
"Northern America","2001","44722004","21830803","100","100","1.74730248232413","0.775666863445199","0.972389869479037","7842","3388","4454"
"Europe","2001","88617088","40203558","100","99.99","2.46948881633047","1.15699899619026","1.31401012853994","22040","9308","12732"
"Latin America and the Caribbean","2001","110631109","55782904","100","100","4.06901449660957","2.01641495550769","2.0567467961012","45104","22519","22585"
"Central and Southern Asia","2001","367989219","187264795","100","100","12.4783743476823","7.62225097864167","4.8934222616634","463874","286568","177306"
"Central Asia","2001","13456305","6609657","100","100","4.76441414417617","2.47889838692544","2.29119539782658","6422","3281","3141"
"Southern Asia","2001","354532914","180655139","100","100","12.7666622915463","7.8099293663269","4.99574937496984","457452","283287","174165"
"Eastern and South-Eastern Asia","2001","356526151","163650211","100","100","5.47703542127798","3.33825795825001","2.14594116821066","192313","109444","82869"
"Eastern Asia","2001","244040799","106883423","100","100","3.98283185446802","2.27825130799227","1.70847287704243","95663","48757","46906"
"South-Eastern Asia","2001","112485353","56766788","100","100","8.5358682135247","5.33104299444405","3.2220018494683","96650","60687","35963"
"Northern Africa and Western Asia","2001","86783883","44050518","100","100","6.96086186353151","4.20414776096143","2.76835266623337","60810","37117","23693"
"Western Asia","2001","44105738","22685343","100","100","6.37656268668485","3.78294360133987","2.60346785741752","28364","17196","11168"
"Northern Africa","2001","42678145","21365176","100","100","7.57157823238197","4.6511838583257","2.93404113884086","32446","19921","12525"
"Sub-Saharan Africa","2001","181990360","97517984","100","100","27.9433309874553","18.5774397301837","9.54317909168163","527724","365724","162000"
"Oceania","2001","5230328","2655066","100","100","4.92790691243739","2.8527279657793","2.08111580391195","2590","1517","1073"
"Oceania (exc. Australia and New Zealand)","2001","1930232","1008753","100","100","10.9223404217598","6.45245440298493","4.49891506308226","2137","1306","831"
"Australia and New Zealand","2001","3300096","1646313","100","100","1.37154037217868","0.640620630838263","0.731388283764147","453","211","242"
"North America, Europe, Australia and New Zealand","2001","0","0","NaN","NaN",,,,,,
"South Eastern Asia and Oceania (excl. Australia and New Zealand)","2001","0","0","NaN","NaN",,,,,,
"World","2001","1242490140","612955838","100","100","10.6248922403172","6.79290205929531","3.85819854586935","1322300","835588","486713"
