"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1967","22763914","12448761","40.18","37.64",,,,,,
"World","1967","290612805","161849365","9.7","9.1",,,,,,
"Least developed countries","1968","27123441","14538184","36.66","36.07",,,,,,
"Landlocked developing countries","1968","14188631","7868295","7.09","6.88",,,,,,
"Small island developing States","1968","2703149","1483912","0.82","0.81",,,,,,
"Europe and Northern America","1968","67192364","36482146","0","0",,,,,,
"Northern America","1968","18980780","10110490","0","0",,,,,,
"Europe","1968","48211585","26371657","0","0",,,,,,
"Latin America and the Caribbean","1968","25078872","13885633","0","0",,,,,,
"Central and Southern Asia","1968","63122649","35110592","16.48","15.61",,,,,,
"Central Asia","1968","2245463","1373028","0","0",,,,,,
"Southern Asia","1968","60877186","33737564","17.09","16.25",,,,,,
"Eastern and South-Eastern Asia","1968","106565920","60957948","8.73","7.94",,,,,,
"Eastern Asia","1968","83311639","48092108","0","0",,,,,,
"South-Eastern Asia","1968","23254281","12865840","40.03","37.63",,,,,,
"Northern Africa and Western Asia","1968","13811584","7658819","0","0",,,,,,
"Western Asia","1968","6918468","3834981","0","0",,,,,,
"Northern Africa","1968","6893117","3823838","0","0",,,,,,
"Sub-Saharan Africa","1968","24688569","13181052","37.76","37.17",,,,,,
"Oceania","1968","1534906","806734","0","0",,,,,,
"Oceania (exc. Australia and New Zealand)","1968","303811","161932","0","0",,,,,,
"Australia and New Zealand","1968","1231095","644802","0","0",,,,,,
"Europe, Northern America, Australia and New Zealand","1968","68423459","37126948","0","0",,,,,,
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1968","23558092","13027772","39.51","37.16",,,,,,
"World","1968","301994862","168082923","9.6","9.1",,,,,,
"Least developed countries","1969","27844707","14999240","36.6","36.29",,,,,,
"Landlocked developing countries","1969","14729564","8134243","6.97","6.89",,,,,,
"Small island developing States","1969","2785242","1529924","0.82","0.84",,,,,,
"Europe and Northern America","1969","69378873","36870965","94.37","94.1","6.34674893895482","2.84781984129574","3.5089218749962","43884","21030","22854"
"Northern America","1969","19622381","10357808","100","100","6.79961826233744","3.17756685035795","3.63359741065916","13338","6593","6745"
"Europe","1969","49756493","26513158","92.15","91.79","6.1533123702191","2.70744582892488","3.45522136596959","30466","14376","16090"
"Latin America and the Caribbean","1969","25989341","14348935","3.59","3.56",,,,,,
"Central and Southern Asia","1969","65433002","36606522","87.47","87.38","35.0177970060447","19.4649670454082","15.8615749952066","236087","143910","92178"
"Central Asia","1969","2444991","1461066","0","0",,,,,,
"Southern Asia","1969","62988011","35145456","90.87","91.01","35.0177970060447","19.4649670454082","15.8615749952066","227197","138166","89031"
"Eastern and South-Eastern Asia","1969","111667288","63602461","17.73","15.62",,,,,,
"Eastern Asia","1969","87509803","50144265","11.73","9.7",,,,,,
"South-Eastern Asia","1969","24157485","13458196","39.47","37.68",,,,,,
"Northern Africa and Western Asia","1969","14413040","7994577","7.94","8.14",,,,,,
"Western Asia","1969","7230747","4008439","0","0",,,,,,
"Northern Africa","1969","7182293","3986138","15.94","16.33",,,,,,
"Sub-Saharan Africa","1969","25339113","13579523","37.57","37.09",,,,,,
"Oceania","1969","1580305","822147","80.33","79.85","6.20400283579536","3.21654169299592","2.99710144455403","985","530","455"
"Oceania (exc. Australia and New Zealand)","1969","310817","165666","0","0",,,,,,
"Australia and New Zealand","1969","1269488","656481","100","100","6.20400283579536","3.21654169299592","2.99710144455403","791","423","368"
"Europe, Northern America, Australia and New Zealand","1969","70648361","37527446","94.47","94.2","6.34360891380026","2.8546683565874","3.49892883865044","44674","21456","23218"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1969","24468302","13623862","38.97","37.22",,,,,,
"World","1969","313800959","173825128","49.5","48",,,,,,
"Least developed countries","1970","28562627","15460078","38.07","37.93",,,,,,
"Landlocked developing countries","1970","15279350","8384418","9.65","9.49",,,,,,
"Small island developing States","1970","2872195","1576939","0.83","0.87",,,,,,
"Europe and Northern America","1970","71737628","37354385","94.35","94.08","6.1206285508747","2.75758830885995","3.37233976672901","43860","20630","23230"
"Northern America","1970","20371241","10662392","100","100","6.66358639756248","3.0761835827032","3.59847237650673","13570","6570","7000"
"Europe","1970","51366387","26691994","92.1","91.71","5.88636763496564","2.61878648640897","3.27616071396165","30192","13998","16194"
"Latin America and the Caribbean","1970","26921936","14803309","3.56","3.52",,,,,,
"Central and Southern Asia","1970","67922588","37930889","87.33","87.38","35.113851160251","19.0251381100343","16.4007393820671","244905","145714","99191"
"Central Asia","1970","2645235","1531809","0","0",,,,,,
"Southern Asia","1970","65277353","36399081","90.87","91.05","35.113851160251","19.0251381100343","16.4007393820671","235338","139830","95508"
"Eastern and South-Eastern Asia","1970","117063193","65943513","17.19","15.08",,,,,,
"Eastern Asia","1970","91926666","51904191","11.21","8.87",,,,,,
"South-Eastern Asia","1970","25136527","14039322","39.06","38.06",,,,,,
"Northern Africa and Western Asia","1970","15018570","8320972","7.95","8.21",,,,,,
"Western Asia","1970","7547478","4173908","0","0",,,,,,
"Northern Africa","1970","7471092","4147064","15.98","16.47",,,,,,
"Sub-Saharan Africa","1970","25996943","13986234","39.04","38.59",,,,,,
"Oceania","1970","1628581","839424","80.47","79.85","6.01217427625522","3.12797203890899","2.89325224948413","983","526","457"
"Oceania (exc. Australia and New Zealand)","1970","318050","169113","0","0",,,,,,
"Australia and New Zealand","1970","1310531","670312","100","100","6.01217427625522","3.12797203890899","2.89325224948413","791","420","371"
"Europe, Northern America, Australia and New Zealand","1970","73048159","38024697","94.45","94.18","6.1183226199506","2.76452223972256","3.36309773872108","44650","21053","23597"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1970","25454576","14208435","38.57","37.61",,,,,,
"World","1970","326289437","179178726","49.3","47.7",,,,,,
"Least developed countries","1971","29312358","15925693","38.09","38.12",,,,,,
"Landlocked developing countries","1971","15807982","8633953","9.5","9.43",,,,,,
"Small island developing States","1971","2961401","1623710","0.84","0.9",,,,,,
"Europe and Northern America","1971","73672353","37934419","94.32","94.12","5.99419849508975","2.72800287045141","3.27513018919555","44173","20725","23448"
"Northern America","1971","21041015","10988622","100","100","6.73099185416415","3.12335044505359","3.61894464146705","14164","6875","7289"
"Europe","1971","52631338","26945797","92.05","91.72","5.67364773283696","2.5521819377607","3.12945272780316","29873","13772","16102"
"Latin America and the Caribbean","1971","27867669","15264751","3.54","3.48",,,,,,
"Central and Southern Asia","1971","70481166","39212856","87.24","87.36","34.7196482338107","18.4274590034914","16.5980490996408","250530","145863","104667"
"Central Asia","1971","2829124","1597369","0","0",,,,,,
"Southern Asia","1971","67652042","37615487","90.89","91.07","34.7196482338107","18.4274590034914","16.5980490996408","240465","139921","100544"
"Eastern and South-Eastern Asia","1971","121742990","67629847","16.66","14.77",,,,,,
"Eastern Asia","1971","95583215","52996443","10.6","8.26",,,,,,
"South-Eastern Asia","1971","26159775","14633404","38.78","38.36",,,,,,
"Northern Africa and Western Asia","1971","15600068","8627168","7.98","8.27",,,,,,
"Western Asia","1971","7846512","4325250","0","0",,,,,,
"Northern Africa","1971","7753557","4301919","16.05","16.59",,,,,,
"Sub-Saharan Africa","1971","26656582","14396415","38.86","38.48",,,,,,
"Oceania","1971","1676906","859908","80.58","79.9","6.09207616641261","3.10969447251807","2.99168491995364","1025","536","490"
"Oceania (exc. Australia and New Zealand)","1971","325624","172807","0","0",,,,,,
"Australia and New Zealand","1971","1351283","687101","100","100","6.09207616641261","3.10969447251807","2.99168491995364","826","428","398"
"Europe, Northern America, Australia and New Zealand","1971","75023636","38621520","94.42","94.23","5.99593340260773","2.73521084462323","3.26966578329319","45000","21157","23844"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1971","26485399","14806211","38.31","37.91",,,,,,
"World","1971","337697733","183925363","48.9","47.5",,,,,,
"Least developed countries","1972","30103084","16403114","41.67","41.81",,,,,,
"Landlocked developing countries","1972","16302297","8887346","15.96","15.86",,,,,,
"Small island developing States","1972","3048807","1668863","0.86","0.93",,,,,,
"Europe and Northern America","1972","74820221","38449632","94.29","94.22","5.88417017623877","2.68211597075803","3.21066558291733","44045","20653","23392"
"Northern America","1972","21501864","11274719","100","100","6.64454937764547","3.06764792434741","3.58790789149409","14280","6928","7352"
"Europe","1972","53318357","27174913","91.98","91.82","5.55069535686881","2.50786276316924","3.05048278588796","29622","13647","15974"
"Latin America and the Caribbean","1972","28816021","15731930","3.51","3.45",,,,,,
"Central and Southern Asia","1972","73083734","40461251","88.66","88.75","35.1800245046858","18.1570599971001","17.3377673903072","262387","148278","114109"
"Central Asia","1972","2998040","1670934","0","0",,,,,,
"Southern Asia","1972","70085695","38790318","92.45","92.57","35.1800245046858","18.1570599971001","17.3377673903072","251622","142154","109467"
"Eastern and South-Eastern Asia","1972","126033569","68904330","83.13","82.76","7.07044590954942","5.02193125419438","2.05885407900224","92929","69381","23548"
"Eastern Asia","1972","98757676","53655077","95.43","95.32","6.1761604058661","4.47126588330484","1.71255179698445","63550","48089","15461"
"South-Eastern Asia","1972","27275893","15249254","38.58","38.59",,,,,,
"Northern Africa and Western Asia","1972","16153246","8909823","8.03","8.33",,,,,,
"Western Asia","1972","8122389","4460143","0","0",,,,,,
"Northern Africa","1972","8030857","4449681","16.15","16.68",,,,,,
"Sub-Saharan Africa","1972","27348354","14816404","38.67","38.37",,,,,,
"Oceania","1972","1710888","880588","80.52","79.91","5.88332882022835","2.96584734542472","2.92616001872742","1010","523","487"
"Oceania (exc. Australia and New Zealand)","1972","333286","176944","0","0",,,,,,
"Australia and New Zealand","1972","1377603","703644","100","100","5.88332882022835","2.96584734542472","2.92616001872742","813","418","395"
"Europe, Northern America, Australia and New Zealand","1972","76197823","39153276","94.39","94.32","5.88409557427361","2.68752271911264","3.20518686768691","44858","21073","23785"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1972","27609179","15426198","38.12","38.15",,,,,,
"World","1972","347966032","188153958","73.1","72.7","15.9577671714984","8.86998273117029","7.15121559919988","564662","335271","229390"
"Least developed countries","1973","30982842","16905058","41.66","41.93",,,,,,
"Landlocked developing countries","1973","16816873","9160670","15.76","15.74",,,,,,
"Small island developing States","1973","3134894","1712734","0.89","0.95",,,,,,
"Europe and Northern America","1973","75758753","38908090","94.3","94.36","5.75809554039808","2.61947236789203","3.14686630182915","43640","20410","23229"
"Northern America","1973","21927549","11509803","100","100","6.44568551889768","2.97909967252893","3.47694400912773","14125","6868","7257"
"Europe","1973","53831204","27398288","91.97","91.99","5.45317860474326","2.45519506773483","3.00536228767389","29382","13470","15912"
"Latin America and the Caribbean","1973","29756705","16202522","3.48","3.42",,,,,,
"Central and Southern Asia","1973","75843994","41682391","88.59","88.65","34.7509581808785","17.7346476811303","17.3235373309027","268561","149167","119394"
"Central Asia","1973","3166596","1752787","0","0",,,,,,
"Southern Asia","1973","72677398","39929604","92.45","92.54","34.7509581808785","17.7346476811303","17.3235373309027","257347","142895","114453"
"Eastern and South-Eastern Asia","1973","129745121","69628676","82.9","82.2","6.96751862302558","4.93195441958003","2.04565327214206","93472","68851","24621"
"Eastern Asia","1973","101291148","53766000","95.37","95","6.15346344544787","4.41750673204583","1.74365934027612","64195","47607","16588"
"South-Eastern Asia","1973","28453974","15862676","38.51","38.81",,,,,,
"Northern Africa and Western Asia","1973","16701268","9176800","8.09","8.37",,,,,,
"Western Asia","1973","8381437","4579623","0","0",,,,,,
"Northern Africa","1973","8319831","4597177","16.24","16.71",,,,,,
"Sub-Saharan Africa","1973","28136886","15266617","38.49","38.25",,,,,,
"Oceania","1973","1741341","901386","80.39","79.82","5.62480354359929","2.86597374407201","2.7667592589195","983","517","465"
"Oceania (exc. Australia and New Zealand)","1973","341490","181896","0","0",,,,,,
"Australia and New Zealand","1973","1399851","719491","100","100","5.62480354359929","2.86597374407201","2.7667592589195","790","413","377"
"Europe, Northern America, Australia and New Zealand","1973","77158603","39627581","94.4","94.46","5.75553533731232","2.62421093917644","3.1395632744249","44429","20826","23603"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1973","28795464","16044572","38.05","38.37",,,,,,
"World","1973","357684067","191766481","72.9","72.4","15.7490284975437","8.7094794498934","7.10139853223229","571987","335498","236489"
"Least developed countries","1974","31960793","17436851","41.75","42.04",,,,,,
"Landlocked developing countries","1974","17369030","9464778","15.66","15.66",,,,,,
"Small island developing States","1974","3222649","1757098","0.92","0.97",,,,,,
"Europe and Northern America","1974","76526746","39219141","94.35","94.51","5.59768085335366","2.532429799168","3.07303329527644","42854","19889","22965"
"Northern America","1974","22372604","11685075","100","100","6.14772370643279","2.79623823915614","3.36088329767104","13740","6544","7196"
"Europe","1974","54154142","27534066","92.02","92.19","5.35103697020722","2.41095956820411","2.94718294091367","29007","13293","15714"
"Latin America and the Caribbean","1974","30683094","16677913","3.45","3.39",,,,,,
"Central and Southern Asia","1974","78532313","42866749","92.48","92.5","34.6396878759445","17.5799446561418","17.3650192980148","277007","152056","124952"
"Central Asia","1974","3332281","1841321","0","0",,,,,,
"Southern Asia","1974","75200032","41025429","96.58","96.65","34.6396878759445","17.5799446561418","17.3650192980148","265252","145524","119728"
"Eastern and South-Eastern Asia","1974","131608614","68905977","82.48","81.3","6.89788453680018","4.87695997219322","2.03082883554838","92868","67375","25494"
"Eastern Asia","1974","101986481","52446484","95.21","94.57","6.12669670494081","4.3831895476692","1.75118292395997","63443","46078","17366"
"South-Eastern Asia","1974","29622133","16459493","38.67","39.04",,,,,,
"Northern Africa and Western Asia","1974","17270116","9447842","9.93","10.02",,,,,,
"Western Asia","1974","8646628","4702221","3.56","3.25",,,,,,
"Northern Africa","1974","8623488","4745621","16.33","16.73",,,,,,
"Sub-Saharan Africa","1974","29014790","15750156","40.58","40.33",,,,,,
"Oceania","1974","1777660","923386","80.29","79.65","5.40151027964242","2.70201096147462","2.70681315698867","963","500","463"
"Oceania (exc. Australia and New Zealand)","1974","350408","187892","0","0",,,,,,
"Australia and New Zealand","1974","1427253","735494","100","100","5.40151027964242","2.70201096147462","2.70681315698867","773","398","375"
