"Region","Year","Under-five population","Infant population","Population coverage (under 5)","Population coverage (age 0)","U5MR median","IMR median","CMR median","Under-five deaths median","Infant deaths median","Child deaths median"
"Northern America","1995","21157991","10491001","100","100","13.2649368178572","5.68439800271897","7.62387596042066","28288","11961","16327"
"Europe","1995","51962116","25688120","100","100","15.194980856603","5.73231653908604","9.5172200353316","79785","29535","50250"
"Latin America and the Caribbean","1995","46666435","24609396","100","100","20.65357701307","8.09791608621214","12.6581656904244","96215","40019","56196"
"Central and Southern Asia","1995","137293515","73462709","100","100","19.3226240451055","8.36146917181751","11.0535790336159","265263","123367","141896"
"Central Asia","1995","4984543","2617948","100","100","18.3360483205963","6.81412198230041","11.600976809389","9103","3580","5523"
"Southern Asia","1995","132308972","70844762","100","100","19.3582207243185","8.41860272320893","11.0324962036937","256160","119787","136373"
"Eastern and South-Eastern Asia","1995","177423737","82707078","100","100","12.2421006520352","6.18115321894092","6.0986440866214","218444","102562","115882"
"Eastern Asia","1995","128787892","57364911","100","100","10.0797408757843","5.26502711239034","4.84019753464328","129873","60565","69308"
"South-Eastern Asia","1995","48635845","25342168","100","100","18.1171313727501","8.25180491654079","9.94741054747174","88571","41997","46574"
"Northern Africa and Western Asia","1995","32843329","17514902","100","100","16.8019394176232","7.81806403305528","9.05466533797801","55379","27494","27885"
"Western Asia","1995","16534299","8705917","100","100","16.8156961822217","8.28060818030061","8.60635384598067","28011","14478","13533"
"Northern Africa","1995","16309031","8808986","100","100","16.8130168519534","7.36072072630453","9.52238776261707","27368","13016","14352"
"Sub-Saharan Africa","1995","55782496","30506250","100","100","38.331946063787","16.3974561835155","22.3001557063519","214876","100872","114004"
"Oceania","1995","2334584","1154818","100","100","14.2569143735193","6.0260310729098","8.28078355964802","3358","1396","1962"
"Oceania (exc. Australia and New Zealand)","1995","678573","364362","100","100","23.5945414417692","9.87247709052775","13.8588858846378","1600","723","877"
"Australia and New Zealand","1995","1656011","790456","100","100","10.4695307778745","4.24799451106088","6.24807806815185","1758","673","1085"
"Europe, Northern America, Australia and New Zealand","1995","74776117","36969576","100","100","14.5449406255853","5.68700352596107","8.90860034117596","109831","42169","67662"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1995","49314418","25706530","100","100","18.1916220015645","8.27479461725385","9.99957178710941","90171","42720","47451"
"World","1995","525464202","266134273","100","100","18.1579935573019","8.18042627163698","10.0598612388321","961609","437207","524402"
"Least developed countries","1996","59635791","32565768","100","100","36.3038324438325","15.8193021533169","20.8137899222514","217726","103855","113871"
"Landlocked developing countries","1996","29304005","16048899","100","100","39.6069137441565","16.8309087427214","23.1659082898032","116615","54482","62133"
"Small island developing States","1996","4561530","2297233","100","100","19.3824074793943","8.52381705760349","10.9519427784598","8920","3933","4987"
"Europe and Northern America","1996","73008750","36428745","100","100","14.045354208903","5.3977528691578","8.69453227628544","103320","39433","63887"
"Northern America","1996","21286279","10781425","100","100","12.6598066953002","5.38041345422497","7.31877125641151","27066","11633","15433"
"Europe","1996","51722471","25647320","100","100","14.6033246056272","5.40504207850243","9.24826981462613","76254","27800","48454"
"Latin America and the Caribbean","1996","47340202","24953969","100","100","20.5532067768768","8.06465823576082","12.5900832597658","97138","40412","56726"
"Central and Southern Asia","1996","140951759","75518088","100","100","19.1161848676701","8.20495536048655","11.0014962931675","269205","124435","144770"
"Central Asia","1996","5039706","2650253","100","100","19.3894362387694","7.01239068754517","12.4644511524107","9724","3730","5994"
"Southern Asia","1996","135912053","72867835","100","100","19.1040230341208","8.24830285556785","10.9460061523565","259481","120705","138776"
"Eastern and South-Eastern Asia","1996","174659337","83083198","100","100","12.0714203841903","6.02411695159198","6.08395388231337","212172","100403","111769"
"Eastern Asia","1996","125273241","57253579","100","100","9.85033593516615","5.07315645088703","4.80153843999023","123716","58239","65477"
"South-Eastern Asia","1996","49386096","25829620","100","100","17.8270047016847","8.12877425105686","9.77771125813726","88456","42164","46292"
"Northern Africa and Western Asia","1996","33664099","18027559","100","100","15.3180787022509","7.32184545655669","8.05521226501849","51789","26496","25293"
"Western Asia","1996","16935346","8956973","100","100","14.8653819646359","7.60801521447335","7.3130041973597","25393","13681","11712"
"Northern Africa","1996","16728753","9070586","100","100","15.8049044602535","7.03917941898838","8.82786597374105","26396","12815","13581"
"Sub-Saharan Africa","1996","57510006","31534050","100","100","39.462658545986","16.814348797742","23.0356390174624","228013","106944","121069"
"Oceania","1996","2337705","1166198","100","100","14.4547730159009","6.07820885187251","8.42779003200265","3405","1422","1983"
"Oceania (exc. Australia and New Zealand)","1996","697950","374142","100","100","23.3935167008102","9.78771561898657","13.7402871045259","1632","736","896"
"Australia and New Zealand","1996","1639755","792056","100","100","10.6845152023933","4.32114551929965","6.39098606388752","1773","686","1087"
"Europe, Northern America, Australia and New Zealand","1996","74648505","37220801","100","100","13.9708191811001","5.37485421387874","8.64241669702349","105093","40119","64974"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1996","50084046","26203761","100","100","17.9038770093063","8.15248034368577","9.83154816881477","90088","42900","47188"
"World","1996","529471857","270711806","100","100","18.1066735928858","8.08551125329427","10.1028490391883","965043","439546","525497"
"Least developed countries","1997","61356418","33620510","100","100","34.348827190637","15.1619080398376","19.4823081148406","211864","102729","109135"
"Landlocked developing countries","1997","30194497","16563182","100","100","38.3347503110791","16.390080993521","22.310337557112","116253","54743","61510"
"Small island developing States","1997","4593723","2327397","100","100","19.4828563068941","8.47984453903574","11.0971135657277","9022","3964","5058"
"Europe and Northern America","1997","73092219","36672308","100","100","13.6244779506448","5.17089753102868","8.49752022597241","100184","38024","62160"
"Northern America","1997","21540245","11035153","100","100","12.008416991117","5.07582324511015","6.96796188893379","25922","11231","14691"
"Europe","1997","51551974","25637156","100","100","14.2812193787502","5.21181975826315","9.11691533999034","74262","26793","47469"
"Latin America and the Caribbean","1997","48012315","25301929","100","100","20.3769130615631","7.98340186174797","12.4932498337975","97663","40561","57102"
"Central and Southern Asia","1997","144720092","77643107","100","100","18.8466519167692","8.04606617088821","10.8881928661634","272318","125449","146869"
"Central Asia","1997","5101818","2694403","100","100","18.5905894186378","6.61219084539866","12.0581292249127","9416","3575","5841"
"Southern Asia","1997","139618275","74948704","100","100","18.8543742002322","8.0975755125128","10.8446137665985","262902","121874","141028"
"Eastern and South-Eastern Asia","1997","173154309","84852643","100","100","11.8331300834245","5.83050207099861","6.03783160208614","206189","99236","106953"
"Eastern Asia","1997","122935814","58479179","100","100","9.58351777580368","4.86797895065227","4.73860626068386","118306","57074","61232"
"South-Eastern Asia","1997","50218495","26373464","100","100","17.4268552462744","7.96144276403951","9.54137559794808","87883","42162","45721"
"Northern Africa and Western Asia","1997","34559972","18562977","100","100","15.119746933972","7.13681678486122","8.04031238549917","52419","26591","25828"
"Western Asia","1997","17394980","9225091","100","100","14.3126122194978","7.27364983853675","7.09053646034102","25096","13469","11627"
"Northern Africa","1997","17164992","9337886","100","100","15.9691064778957","7.00161813040255","9.03071798627644","27323","13122","14201"
"Sub-Saharan Africa","1997","59293346","32580081","100","100","38.2367148006783","16.3314335451134","22.2689653838498","227607","107292","120315"
"Oceania","1997","2337272","1178269","100","100","14.4652998128058","6.07095700704781","8.44561577603224","3401","1435","1966"
"Oceania (exc. Australia and New Zealand)","1997","717874","384299","100","100","23.2273701636845","9.72353315129222","13.6364313042443","1667","751","916"
"Australia and New Zealand","1997","1619398","793970","100","100","10.6111366245897","4.29821033581339","6.34017770612371","1734","684","1050"
"Europe, Northern America, Australia and New Zealand","1997","74711616","37466278","100","100","13.5586332687077","5.15241131371926","8.44975858672895","101918","38708","63210"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1997","50936369","26757763","100","100","17.5081023435769","7.98677225393123","9.59798702611958","89550","42913","46637"
"World","1997","535169523","276791312","100","100","17.8475288075899","7.89146993486557","10.0352517602794","959782","438589","521193"
"Least developed countries","1998","63167010","34656637","100","100","37.8791453813183","16.0799841213753","22.1554200627546","240106","112359","127747"
"Landlocked developing countries","1998","31069306","17047507","100","100","40.4006544543963","17.0984843327722","23.7075330032489","126082","58800","67282"
"Small island developing States","1998","4631541","2370693","100","100","20.2276816798364","8.61003573164828","11.7185430223332","9430","4100","5330"
"Europe and Northern America","1998","73398251","36965968","100","100","13.6330676437978","5.086323609909","8.5904377803906","100564","37700","62864"
"Northern America","1998","21910742","11252452","100","100","11.6509579049201","4.86396824364647","6.82016271614149","25561","10973","14588"
"Europe","1998","51487509","25713516","100","100","14.456906372738","5.18361651338929","9.32160950832748","75003","26727","48276"
"Latin America and the Caribbean","1998","48694901","25652468","100","100","20.3339851889733","7.98360646667465","12.4497728090053","98858","41124","57734"
"Central and Southern Asia","1998","148570170","79841352","100","100","18.7019414895118","7.90263419726036","10.8853300739423","277138","126692","150446"
"Central Asia","1998","5177469","2754464","100","100","18.21967308634","6.39633539741056","11.8994505657931","9336","3535","5801"
"Southern Asia","1998","143392701","77086889","100","100","18.718353454489","7.95641504560882","10.848251601138","267802","123157","144645"
"Eastern and South-Eastern Asia","1998","171893842","86826924","100","100","11.566202986434","5.61333042629062","5.98647663156555","199908","97752","102156"
"Eastern Asia","1998","120789917","59906008","100","100","9.29404971070635","4.63999583647766","4.67574933166009","112791","55722","57069"
"South-Eastern Asia","1998","51103925","26920917","100","100","16.9824901299686","7.77584792772543","9.27879268309975","87117","42030","45087"
"Northern Africa and Western Asia","1998","35512760","19076950","100","100","15.2184227059181","7.15730871925306","8.11922579222138","54204","27406","26798"
"Western Asia","1998","17869930","9474845","100","100","13.7552928552982","6.96521834473913","6.83770058813128","24765","13245","11520"
"Northern Africa","1998","17642830","9602105","100","100","16.7328205420753","7.34681697248054","9.45547118578528","29439","14161","15278"
"Sub-Saharan Africa","1998","61224315","33625583","100","100","41.1369826463313","17.096313903455","24.4588244839637","252644","115966","136678"
"Oceania","1998","2340440","1192831","100","100","14.996093048376","6.28451994039735","8.76666740409045","3525","1504","2021"
"Oceania (exc. Australia and New Zealand)","1998","738315","395323","100","100","24.8928960279904","10.5305537033076","14.5151953690304","1840","837","1003"
"Australia and New Zealand","1998","1602125","797509","100","100","10.452781830127","4.17304823968688","6.30604903727445","1685","667","1018"
"Europe, Northern America, Australia and New Zealand","1998","75000376","37763476","100","100","13.5648969309721","5.06704470382558","8.54113051729889","102249","38367","63882"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1998","51842240","27316239","100","100","17.0948873124815","7.81576862086772","9.35221342785893","88957","42867","46090"
"World","1998","541634677","283182075","100","100","18.1673291846502","7.88147717900531","10.3675637225259","986842","448145","538697"
"Least developed countries","1999","65005716","35623310","100","100","35.4902816426623","14.7737100380241","21.0272216806535","230920","106041","124879"
"Landlocked developing countries","1999","32001994","17544351","100","100","35.229948376555","14.7762915457315","20.760418832098","112893","52234","60659"
"Small island developing States","1999","4661719","2412557","100","100","20.2880456719307","8.47153666864921","11.9174682727516","9498","4105","5393"
"Europe and Northern America","1999","73745879","37176501","100","100","13.7647491376265","5.08850463069349","8.72061941923035","101992","37931","64061"
"Northern America","1999","22306831","11428605","100","100","11.2167101480426","4.64591891116841","6.60146108979265","25054","10644","14410"
"Europe","1999","51439048","25747896","100","100","14.8506749812314","5.28489825892953","9.61659947210875","76938","27287","49651"
"Latin America and the Caribbean","1999","49377369","25987139","100","100","20.1903261147542","7.87852347845991","12.4095717385945","99525","41110","58415"
"Central and Southern Asia","1999","152494649","82028198","100","100","18.2654030503177","7.65858727515708","10.6886759326466","277575","126127","151448"
"Central Asia","1999","5289822","2838490","100","100","17.4595041369074","6.11128974731046","11.4179930534796","9110","3480","5630"
"Southern Asia","1999","147204827","79189709","100","100","18.2941352785014","7.7140042924751","10.6623806360205","268465","122647","145818"
"Eastern and South-Eastern Asia","1999","170916968","88133442","100","100","11.3489615819703","5.42433013910428","5.95694387305361","194795","95873","98922"
"Eastern Asia","1999","118951699","60734928","100","100","8.99476436745361","4.41232892183406","4.6027442672698","107430","53715","53715"
"South-Eastern Asia","1999","51965269","27398514","100","100","16.7525241343748","7.66400164543887","9.15871489496105","87365","42158","45207"
"Northern Africa and Western Asia","1999","36475261","19530579","100","100","14.3058740483497","6.76460378016663","7.59263141132964","52342","26513","25829"
"Western Asia","1999","18351264","9696043","100","100","13.965811745362","7.01426773999523","7.00064842779287","25811","13650","12161"
"Northern Africa","1999","18123997","9834536","100","100","14.6752357222759","6.51839443477189","8.21035965015506","26531","12863","13668"
"Sub-Saharan Africa","1999","63208906","34654980","100","100","39.1729423388597","16.0353157939896","23.5146920578156","247924","112039","135885"
"Oceania","1999","2354019","1211704","100","100","14.1914105874797","5.93264758180841","8.30805174878823","3348","1442","1906"
"Oceania (exc. Australia and New Zealand)","1999","759270","406592","100","100","22.9519349029448","9.6192208186373","13.4622100555387","1742","786","956"
"Australia and New Zealand","1999","1594749","805112","100","100","10.0386860140937","4.06568561342271","5.99738387802205","1606","656","950"
"Europe, Northern America, Australia and New Zealand","1999","75340628","37981613","100","100","13.6860743335596","5.06683379103049","8.66313520874106","103598","38587","65011"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","1999","52724539","27805106","100","100","16.8414474704983","7.69262034555851","9.21975117037394","89107","42944","46163"
"World","1999","548573049","288722542","100","100","17.8001004357441","7.60864998166603","10.2695881558116","977502","441036","536466"
"Least developed countries","2000","66795173","36506285","100","100","30.1915217388856","13.2012296058411","17.2175854315851","202232","97026","105206"
"Landlocked developing countries","2000","32926604","18041570","100","100","31.5855176658879","13.5223424192923","18.310779882126","104140","49125","55015"
"Small island developing States","2000","4708160","2458560","100","100","18.4826096195918","7.80732636751277","10.7592844976329","8721","3854","4867"
"Europe and Northern America","2000","74170495","37309920","100","100","13.7953611253345","5.0548866392812","8.78488106397123","102864","37815","65049"
"Northern America","2000","22724074","11568374","100","100","11.1301987096334","4.57916013399315","6.58117482905229","25351","10619","14732"
"Europe","2000","51446421","25741547","100","100","14.9570951840359","5.26861519733652","9.73979521981342","77513","27196","50317"
"Latin America and the Caribbean","2000","50008079","26265856","100","100","20.2362552887112","7.86758594787298","12.4667525883177","101062","41493","59569"
"Central and Southern Asia","2000","156438194","84041860","100","100","17.989882624544","7.47405928329368","10.5950110821858","280323","126098","154225"
"Central Asia","2000","5442663","2947872","100","100","17.1607630983801","5.96612801842871","11.2618245670395","9179","3528","5651"
"Southern Asia","2000","150995531","81093988","100","100","18.0204469612004","7.52883157976115","10.571204197437","271144","122570","148574"
"Eastern and South-Eastern Asia","2000","171539254","89529087","100","100","11.0960705358896","5.2383914559966","5.88852548146351","190913","94044","96869"
"Eastern Asia","2000","118753374","61750082","100","100","8.71835412811695","4.20280394751031","4.5346082500605","103829","52014","51815"
"South-Eastern Asia","2000","52785880","27779005","100","100","16.4369008337857","7.53655863016744","8.9679295303147","87084","42030","45054"
"Northern Africa and Western Asia","2000","37492386","19978576","100","100","13.6659418377122","6.42121813950718","7.29154429469513","51374","25740","25634"
"Western Asia","2000","18900558","9940259","100","100","13.0459088568705","6.48527224004662","6.60346186474355","24808","12935","11873"
"Northern Africa","2000","18591829","10038318","100","100","14.3186894162691","6.35778569321959","8.01184129299858","26566","12805","13761"
"Sub-Saharan Africa","2000","65170406","35667875","100","100","33.7870685409499","14.5165467507759","19.5543839185096","220832","104312","116520"
"Oceania","2000","2380571","1233841","100","100","13.77344980809","5.79025693305485","8.02968682484296","3282","1433","1849"
"Oceania (exc. Australia and New Zealand)","2000","780222","417432","100","100","22.8023335504743","9.59602521906951","13.3342642675943","1779","805","974"
"Australia and New Zealand","2000","1600350","816409","100","100","9.3826173222995","3.83872935613261","5.56525146032198","1503","628","875"
"Europe, Northern America, Australia and New Zealand","2000","75770845","38126329","100","100","13.7029552110255","5.02885956043016","8.71793693107831","104367","38443","65924"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2000","53566102","28196437","100","100","16.52924833695","7.56707892628494","9.03050394677441","88863","42835","46028"
"World","2000","557199384","294027014","100","100","17.0552039118808","7.30140927192059","9.82553489151869","950651","430936","519715"
"Least developed countries","2001","68559972","37376325","100","100","29.6258001353553","12.9386998426184","16.9058398805386","203686","97350","106336"
"Landlocked developing countries","2001","33871504","18562901","100","100","30.7638709257253","13.1530444421183","17.8455497931302","104285","49155","55130"
"Small island developing States","2001","4780629","2512971","100","100","18.3221000587369","7.70210799124425","10.7024232874204","8766","3886","4880"
"Europe and Northern America","2001","74668782","37522132","100","100","13.4381375581899","4.92930628780725","8.55098167813555","100884","37083","63801"
"Northern America","2001","23116888","11674757","100","100","11.1704469064932","4.55671308867977","6.64400865903131","25919","10664","15255"
"Europe","2001","51551895","25847375","100","100","14.448365442887","5.09756045321168","9.39871551017103","74965","26419","48546"
"Latin America and the Caribbean","2001","50580977","26489739","100","100","20.2363919384085","7.84685959319854","12.4875201625931","102282","41736","60546"
"Central and Southern Asia","2001","160326457","85905394","100","100","17.6469789228693","7.32193618178828","10.4011996612143","281884","126261","155623"
"Central Asia","2001","5617381","3070787","100","100","16.1579673374684","5.614672708258","10.6028260271353","8887","3458","5429"
"Southern Asia","2001","154709077","82834608","100","100","17.7024636629575","7.38517047088873","10.3940550605748","272997","122803","150194"
"Eastern and South-Eastern Asia","2001","173669529","91222078","100","100","10.8876296567744","5.0793106155487","5.83797191394142","189452","92905","96547"
"Eastern Asia","2001","120148716","63198081","100","100","8.46611654158869","4.01396455719118","4.47009478643758","101866","50837","51029"
"South-Eastern Asia","2001","53520813","28023997","100","100","16.2977483113991","7.47764766727717","8.88655114254305","87586","42068","45518"
"Northern Africa and Western Asia","2001","38554236","20440020","100","100","13.3361332169989","6.22444608831056","7.15623070088155","51544","25525","26019"
"Western Asia","2001","19515019","10219078","100","100","12.7607842980048","6.26707086648047","6.53466665051183","25038","12849","12189"
"Northern Africa","2001","19039217","10220942","100","100","13.9445846385143","6.1818272615266","7.81104390111659","26506","12676","13830"
"Sub-Saharan Africa","2001","67146223","36685368","100","100","33.2376931700175","14.2648350651281","19.2474193675975","223812","105414","118398"
"Oceania","2001","2421285","1258347","100","100","13.3715804838559","5.64225637953367","7.77318239226433","3239","1424","1815"
"Oceania (exc. Australia and New Zealand)","2001","802000","429194","100","100","22.7190715134744","9.57662283757885","13.2695259208731","1822","826","996"
"Australia and New Zealand","2001","1619285","829153","100","100","8.75027497317382","3.59959934894203","5.16928297185171","1417","598","819"
"Europe, Northern America, Australia and New Zealand","2001","76288067","38351285","100","100","13.3396798602308","4.90057605179004","8.48066394708301","102301","37681","64620"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2001","54322812","28453191","100","100","16.3919857459797","7.50934190388725","8.94985133576156","89408","42894","46514"
"World","2001","567367488","299523076","100","100","16.799734216062","7.15818329926327","9.71106449649555","953098","430348","522749"
"Least developed countries","2002","70406052","38314111","100","100","28.3884530621581","12.4814805429405","16.1080245137715","200471","96244","104227"
"Landlocked developing countries","2002","34942793","19157596","100","100","28.5864734229839","12.3081684622553","16.4811578277253","99915","47451","52464"
"Small island developing States","2002","4853748","2561443","100","100","18.1762306717069","7.59371578695592","10.6634904001467","8820","3905","4915"
"Europe and Northern America","2002","75195831","37751758","100","100","13.0234654384603","4.76956387975726","8.29345773515503","98465","36098","62367"
"Northern America","2002","23424656","11748235","100","100","11.1292131059443","4.48040241156142","6.67873411079904","26200","10551","15649"
"Europe","2002","51771176","26003524","100","100","13.8802892439825","4.90018289463659","9.0243272031424","72265","25547","46718"
"Latin America and the Caribbean","2002","51110415","26674730","100","100","20.1382875173112","7.81404124079604","12.421306880746","102935","41851","61084"
"Central and Southern Asia","2002","163967073","87594781","100","100","17.2917454796697","7.18752007363471","10.1773754967145","282621","126372","156249"
"Central Asia","2002","5801772","3192276","100","100","15.3038093456235","5.33302424495296","10.024244640375","8672","3414","5258"
"Southern Asia","2002","158165301","84402506","100","100","17.366483015527","7.25759322548136","10.1827923548568","273949","122958","150991"
"Eastern and South-Eastern Asia","2002","177075476","92967900","100","100","10.6658049630555","4.92545823693403","5.76876051511759","189128","91808","97320"
"Eastern Asia","2002","122961725","64851623","100","100","8.22020828557246","3.8307176616107","4.40637018404941","101105","49781","51324"
"South-Eastern Asia","2002","54113751","28116277","100","100","16.1876695535692","7.44595991874165","8.80728835088102","88023","42027","45996"
"Northern Africa and Western Asia","2002","39573504","20869601","100","100","13.5009790607464","6.17052832428943","7.37596433329462","53529","25835","27694"
"Western Asia","2002","20115809","10486182","100","100","12.1892398720583","5.97853773409997","6.24805637878367","24647","12576","12071"
"Northern Africa","2002","19457696","10383419","100","100","14.8813350242849","6.36438150538287","8.57150585222127","28882","13259","15623"
"Sub-Saharan Africa","2002","69155548","37698838","100","100","31.7238584112076","13.7080761589936","18.266176389292","220047","104069","115978"
"Oceania","2002","2473168","1282218","100","100","12.9311039416844","5.45606352211261","7.51604845739066","3200","1403","1797"
"Oceania (exc. Australia and New Zealand)","2002","825414","442160","100","100","22.579552221231","9.4987389411157","13.2062560588074","1863","844","1019"
"Australia and New Zealand","2002","1647754","840059","100","100","8.11026890015276","3.32162347169668","4.80460451558717","1337","559","778"
"Europe, Northern America, Australia and New Zealand","2002","76843585","38591817","100","100","12.9190342756028","4.73806695037506","8.21991382726767","99802","36657","63145"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2002","54939165","28558437","100","100","16.2827719494609","7.47777459083904","8.87133520359408","89886","42871","47015"
"World","2002","578551013","304839825","100","100","16.4191809914106","6.98634625205492","9.49919943573097","949925","427436","522489"
"Least developed countries","2003","72269336","39267620","100","100","27.3094951465813","12.1411271979777","15.3547924366759","198064","95933","102131"
"Landlocked developing countries","2003","36056612","19763539","100","100","26.9233212366243","11.7333006575548","15.3703657010566","97126","46652","50474"
"Small island developing States","2003","4932862","2605842","100","100","18.1110926863619","7.51813729116524","10.6731979628169","8927","3933","4994"
"Europe and Northern America","2003","75606131","37787676","100","100","12.6354442710527","4.60542018020005","8.06717682982191","96151","34886","61265"
"Northern America","2003","23716089","11849236","100","100","11.1067046918735","4.45447970140334","6.68198977830256","26492","10580","15912"
"Europe","2003","51890043","25938440","100","100","13.3336658324443","4.67436818427884","8.6999644853603","69659","24306","45353"
"Latin America and the Caribbean","2003","51583201","26823529","100","100","19.8814501909015","7.71648336250836","12.2595675776375","102640","41557","61083"
"Central and Southern Asia","2003","167445506","89069234","100","100","17.0679652784662","7.12296895454812","10.0163424200141","285140","127341","157799"
"Central Asia","2003","5979011","3291191","100","100","14.7306958243567","5.10363191297398","9.6764489450227","8595","3368","5227"
"Southern Asia","2003","161466495","85778043","100","100","17.1565690555352","7.2003668340439","10.0284104555335","276545","123973","152572"
"Eastern and South-Eastern Asia","2003","180859393","94933371","100","100","10.3495003598868","4.72901105229589","5.64719495494737","187324","90001","97323"
"Eastern Asia","2003","126256547","66811309","100","100","7.85860384998971","3.60515373235343","4.26883994188549","99121","48260","50861"
"South-Eastern Asia","2003","54602846","28122063","100","100","16.0638422350401","7.39396058620976","8.73446393087686","88203","41741","46462"
"Northern Africa and Western Asia","2003","40511441","21248370","100","100","14.8624955616784","6.48434856373415","8.43282839664627","60272","27646","32626"
"Western Asia","2003","20676360","10727942","100","100","14.0483394235947","6.35653863288332","7.7410067994897","29144","13682","15462"
"Northern Africa","2003","19835082","10520428","100","100","15.7251890843545","6.61466264746804","9.17119076990501","31128","13964","17164"
"Sub-Saharan Africa","2003","71183182","38701319","100","100","30.5832401176024","13.2628156353251","17.5532297320176","218385","103343","115042"
"Oceania","2003","2528765","1303721","100","100","12.6188570402707","5.36250249096273","7.29547656053659","3196","1402","1794"
"Oceania (exc. Australia and New Zealand)","2003","850163","455376","100","100","22.4946379742882","9.49626105210705","13.1229963210315","1912","869","1043"
"Australia and New Zealand","2003","1678602","848345","100","100","7.63482158307793","3.13648598232034","4.51248895912322","1284","533","751"
"Europe, Northern America, Australia and New Zealand","2003","77284733","38636020","100","100","12.5275899905072","4.57318862355222","7.99094546785991","97435","35419","62016"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2003","55453009","28577439","100","100","16.1612093257671","7.42749515770371","8.79906921202812","90115","42610","47505"
"World","2003","589717617","309867218","100","100","16.1593992520499","6.85319495739865","9.37042162085201","953108","426176","526932"
"Least developed countries","2004","74074562","40210293","100","100","27.1195034615438","12.0736845895095","15.2296974352612","201627","97687","103940"
"Landlocked developing countries","2004","37119551","20319178","100","100","26.3527107279305","11.4826354528578","15.0428063364218","97861","46933","50928"
"Small island developing States","2004","5027984","2653360","100","100","18.0300785700498","7.43449896639813","10.6749424522795","9057","3960","5097"
"Europe and Northern America","2004","75755642","37702192","100","100","12.3184447398313","4.4316698374477","7.92188206820108","94022","33491","60531"
"Northern America","2004","24009779","12000020","100","100","11.1625355004866","4.38452637199484","6.80785836302125","26954","10546","16408"
"Europe","2004","51745863","25702173","100","100","12.851316956435","4.45368067280394","8.43520398860631","67068","22945","44123"
"Latin America and the Caribbean","2004","52016003","26961857","100","100","19.4910424564237","7.57527416030089","12.0067225109096","101531","41004","60527"
"Central and Southern Asia","2004","170859530","90398285","100","100","16.8119470032652","7.00801310972678","9.87312488214645","286817","127148","159669"
"Central Asia","2004","6142568","3357929","100","100","14.2914763543883","4.92688909508777","9.41095398586784","8583","3317","5266"
"Southern Asia","2004","164716962","87040356","100","100","16.9078028822125","7.08821379405065","9.88968932042168","278234","123831","154403"
"Eastern and South-Eastern Asia","2004","184312017","97181234","100","100","10.6012875196678","4.78261986936676","5.8466298584308","195362","93179","102183"
"Eastern Asia","2004","129286404","69066902","100","100","7.62322057463605","3.43243195721274","4.2052227584064","98249","47495","50754"
"South-Eastern Asia","2004","55025613","28114332","100","100","17.5247101343565","8.09181005522708","9.50985199512734","97113","45684","51429"
"Northern Africa and Western Asia","2004","41374644","21583570","100","100","16.0366530711021","6.80349772137427","9.29640340913892","66438","29469","36969"
"Western Asia","2004","21205658","10951930","100","100","14.7645937770279","6.46691921220173","8.35168423204056","31410","14211","17199"
"Northern Africa","2004","20168986","10631640","100","100","17.3874563839302","7.15009721376766","10.3110844261892","35028","15258","19770"
"Sub-Saharan Africa","2004","73205345","39696997","100","100","29.8747113918695","12.9524507343234","17.144321638948","219394","103505","115889"
"Oceania","2004","2583081","1325248","100","100","12.4018032867882","5.29814083421636","7.14149912068064","3211","1408","1803"
"Oceania (exc. Australia and New Zealand)","2004","875655","468949","100","100","22.3968217956306","9.47618855599016","13.0442429453607","1961","893","1068"
"Australia and New Zealand","2004","1707426","856300","100","100","7.29817944891797","3.00261081382997","4.30850539999344","1250","515","735"
"Europe, Northern America, Australia and New Zealand","2004","77463068","38558492","100","100","12.2084151671031","4.39995490450571","7.84296897239337","95272","34006","61266"
"South-Eastern Asia and Oceania (exc. Australia and New Zealand)","2004","55901267","28583281","100","100","17.5995061295011","8.11453824833083","9.56256366982111","99074","46577","52497"
"World","2004","600106260","314849382","100","100","16.1075658876146","6.79287789899667","9.37839427582237","966776","429204","537571"
"Least developed countries","2005","75880380","41164227","100","100","26.0123095539291","11.642843286786","14.5387385213346","198100","96415","101685"
"Landlocked developing countries","2005","38165552","20844042","100","100","25.4799875960442","11.1747157880269","14.46693570282","97330","46847","50483"
"Small island developing States","2005","5135317","2703404","100","100","17.8554999375663","7.32124587592543","10.6119467328947","9162","3973","5189"
"Europe and Northern America","2005","75724898","37596187","100","100","12.0207414214684","4.32377595841489","7.73038993721307","91761","32582","59179"
"Northern America","2005","24303998","12191122","100","100","11.2662288509743","4.39230660059778","6.90424782366459","27517","10733","16784"
"Europe","2005","51420901","25405065","100","100","12.3708884958752","4.29088710870057","8.11482116871686","64244","21849","42395"
"Latin America and the Caribbean","2005","52417518","27098075","100","100","19.1612430890974","7.45767453975942","11.791505761642","100634","40569","60065"
